code,content,date
雷虎,雷虎:澄清媒體報導及答覆投資人詢問,2023-04-11
淳安,淳安:公告本公司董事會決議召開112年股東常會(變更日期),2023-04-11
神準,神準:本公司董事會決議增資子公司,2023-04-11
神準,神準:本公司董事會決議召開112年股東常會(新增議案),2023-04-11
友達,友達:說明媒體報導,2023-04-11
天瀚,天瀚:公告本公司董事會決議解除經理人競業禁止案,2023-04-11
天瀚,天瀚:公告本公司重要人員職務調整,2023-04-11
大亞,大亞:董事會通過子公司恒亞電工股份有限公司持有恒亞電工(昆山)股份有限公司股權移轉事宜,2023-04-11
大亞,大亞:本公司董事會通過子公司恒亞電工股份有限公司持有大亞(漳州)電線電纜股份有限公司股權移轉事宜,2023-04-11
州巧,州巧:董事會決議股利分派,2023-04-11
州巧,州巧:公告本公司董事會決議不繼續辦理111年股東會通過之私募普通股或私募國內或海外轉換公司債案,2023-04-11
保瑞,保瑞:代重要子公司益邦製藥股份有限公司公告決議現金股利配息基準日,2023-04-11
新鼎,新鼎:本公司董事會決議增列112年股東常會議案,2023-04-11
基亞,基亞:更正本公司111年11月及12月關係人交易自結申報數資訊,2023-04-11
台境,台境:公告本公司董事會決議召開112年股東常會相關事宜(增列議案),2023-04-11
經緯航,經緯航:公告本公司取得國家中山科學研究院「無人載具系統操作勤務等2項(案號XC12088P314-CS)」勞務採購決標,2023-04-11
山富,山富:本公司庫藏股註銷完成實收資本額變更登記事宜,2023-04-11
大亞,大亞:本公司董事會決議盈餘轉增資發行新股,2023-04-11
益得,益得:公告本公司董事會決議召開112年股東常會相關事宜(新增議案),2023-04-11
益航,益航:本公司公告註銷庫藏股變更登記完成,2023-04-11
益得,益得:公告本公司董事會決議發行限制員工權利新股,2023-04-11
台驊投控,台驊投控:公告三月份合併自結營收說明,2023-04-11
永利聯合,永利聯合:公告更正本公司111年度合併及個體財務報告之會計師查核報告-其他事項及附註揭露資訊,2023-04-11
美好證,美好證:公告本公司112年3月份合併自結損益,2023-04-11
益得,益得:公告本公司設置公司治理主管,2023-04-11
華南金,華南金:公告本公司112年3月份自結盈餘,2023-04-11
興勤,興勤:代子公司東莞為勤電子有限公司公告董事會通過與廣東為勤興景電子有限公司合併案,2023-04-11
磐亞,磐亞:公告本公司一百一十二年三月財務狀況及金融資產評價調整情形,2023-04-11
御頂,御頂:(更正)本公司111年度第四季iXBRL、合併及個體財務報告書附註揭露事項附表二為他人背書保證,2023-04-11
