code,content,date
中福,中福:本公司111年度財報經會計師出具無法表示意見之查核報告,2023/3/29
中福,中福:公告本公司111年度合併財務報告業經董事會通過,2023/3/29
中福,中福:本公司採權益法之被投資公司認列投資減損對本公司之影響,2023/3/29
台中銀,台中銀:公告本行代理發言人異動,2023/3/29
中天：員工認股權憑證發行及認股辦法,中天：員工認股權憑證發行及認股辦法,2023/3/29
麗清,麗清:公告麗清科技股份有限公司國內國內第五次無擔保轉(交)換公司債(簡稱：麗清五，代碼：33465)換發之普通股股票開始櫃檯買賣日期。,2023/3/29
遠東新,遠東新:本公司一一二年度第二次無擔保普通公司債櫃檯買賣公告,2023/3/29
合勤控,合勤控:合勤投資控股股份有限公司（公司代號：3704） 員工認股權憑證於 111 年第 4 季行使所發行之普通股股票已上市股數。,2023/3/29
雷虎,雷虎:本公司現金增資發行新股普通股上市暨股款繳納憑證終止上市日期公告,2023/3/29
陞泰,陞泰:陞泰科技公告112年度股東常會相關事宜。,2023/3/29
陞泰,陞泰:公告陞泰科技111年度合併財務報告資訊,2023/3/29
居易,居易:公告本公司111年第4季合併財務報告經董事會決議,2023/3/29
陞泰,陞泰:公告陞泰科技董事會決議現金股利分派,2023/3/29
居易,居易:公告本公司董事會決議召開112年股東常會,2023/3/29
居易,居易:公告本公司設置公司治理主管,2023/3/29
居易,居易:董事會決議股利分派,2023/3/29
勝昱,勝昱:公告本公司董事會決議不分派股利,2023/3/29
勝昱,勝昱:公告本公司董事會決議召開112年股東常會,2023/3/29
勝昱,勝昱:公告本公司董事會通過111年度合併財務報告,2023/3/29
福邦證,福邦證:更正公告本公司111年現金增資發行新股股款繳納憑證上櫃日期,2023/3/29
德淵,德淵:董事會決議股利分派,2023/3/29
世德,世德:公告本公司會計主管異動(補充112/01/16公告),2023/3/29
敦泰,敦泰:敦泰電子股份有限公司（公司代號：3545） 員工認股權憑證於 111 年第 4 季行使所發行之普通股股票已上市股數。,2023/3/29
麗清,麗清:麗清科技股份有限公司（公司代號：3346）國內 第 5 次 無擔保轉換公司債首次轉換之普通股股票上市買賣日期。,2023/3/29
神盾,神盾:本公司董事會決議召集112年股東常會,2023/3/29
神盾,神盾:公告本公司新任副總經理,2023/3/29
神盾,神盾:董事會決議股利分派,2023/3/29
神盾,神盾:公告本公司111年度合併財務報告業經提報董事會通過,2023/3/29
碩禾,碩禾:公告本公司董事會決議不分配股利,2023/3/29
金橋,金橋:本公司配合安侯建業聯合會計師事務所內部職務調整更換財務報表簽證會計師,2023/3/29
碩禾,碩禾:補充公告本公司董事會決議召開112年股東常會,2023/3/29
金橋,金橋:公告本公司召開112年股東常會事宜,2023/3/29
德淵,德淵:本公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款辦理之公告,2023/3/29
德淵,德淵:代子公司德淵科技有限公司公告新增資金貸與金額達新台幣一千萬元以上且達該公開發行公司最近期財務報表淨值百分之二以上,2023/3/29
金橋,金橋:公告本公司111年第4季合併財務報告業經提報董事會通過,2023/3/29
德淵,德淵:代子公司廣州德淵精細化工有限公司依公開發行公司資金貸與及背書保證處理準則第二十五條第一項第三款辦理之公告,2023/3/29
德淵,德淵:公告本公司新增背書保證金額達三千萬元以上且達本公司最近期財務報表淨值百分之五以上者,2023/3/29
德淵,德淵:公告本公司董事會通過解除經理人競業禁止之限制案,2023/3/29
德淵,德淵:公告本公司董事會決議召開112年股東常會相關事宜及國內轉換公司債停止轉換期間(召開方式：視訊輔助股東會),2023/3/29
鉅陞,鉅陞:董事會決議辦理減資彌補虧損召開重大訊息說明記者會,2023/3/29
世德,世德:公告本公司董事會通過111年度員工酬勞及董事酬勞案,2023/3/29
鉅陞,鉅陞:公告本公司董事會決議辦理減資彌補虧損案,2023/3/29
德淵,德淵:本公司111年度合併財務報告提報董事會,2023/3/29
世德,世德:本公司董事會決議召開股東常會公告,2023/3/29
華泰,"華泰:公告本公司註銷收回限制員工權利新股21,600股辦理變更登記完成",2023/3/29
大眾控,大眾控:董事會決議股利分派,2023/3/29
樺漢,樺漢:代子公司Kontron AG公告董事會通過發放2022年度股利,2023/3/29
經緯航,經緯航:公告本公司董事會決議召開112年股東常會相關事宜,2023/3/29
聯穎,聯穎:董事會決議以資本公積發放現金,2023/3/29
鴻海,鴻海:代子公司eCMMS Precision Singapore Pte. Ltd.公告取得機器設備,2023/3/29
宏盛,宏盛:公告本公司董事會決議股利分派,2023/3/29
元大金,元大金:元大金控代子公司元大儲蓄銀行(韓國)公告稽核主管異動,2023/3/29
松瑞藥,松瑞藥:公告本公司董事會決議更換會計師事務所及簽證會計師,2023/3/29
元大金,元大金:元大金控代子公司元大儲蓄銀行(韓國)公告總經理任命案,2023/3/29
元大金,元大金:元大金控代子公司元大儲蓄銀行(韓國)公告新任審計委員會及風險管理委員會成員,2023/3/29
鉅陞,鉅陞:公告本公司董事會決議召開112年度股東常會事宜(增列議案),2023/3/29
大眾控,大眾控:公告大眾全球投資控股股份有限公司董事會通過現金增資案事宜,2023/3/29
經緯航,經緯航:公告本公司董事會重要決議事項(公司組織精實案),2023/3/29
健喬,健喬:董事會決議股利分派(更正股東配股總股數(股)),2023/3/29
雃博,雃博:公告本公司民國111年度合併財務報告業經提報董事會,2023/3/29
鉅陞,鉅陞:公告本公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款應公告事項,2023/3/29
佰研,佰研:董事會決議不分派股利,2023/3/29
佰研,佰研:公告本公司112年股東常會相關事宜,2023/3/29
佰研,佰研:公告本公司董事會通過111年度合併財務報告,2023/3/29
興勤,興勤:代子公司廣東為勤興景電子有限公司公告累積處分理財商品,2023/3/29
富榮綱,富榮綱:更正公告〔111年度股利分派情形申報作業〕分配後期末未分配盈餘誤植(原112/3/21董事會決議無異動),2023/3/29
信義,信義:本公司董事會決議發行無擔保普通公司債,2023/3/29
百和興業-KY,百和興業-KY:代子公司江蘇百宏複合材料科技股份有限公司公告2023年第2次股東臨時會之決議事項,2023/3/29
聯穎,聯穎:公告本公司董事會通過111年度合併財務報告,2023/3/29
集雅社,集雅社:公告本公司112年2月份自結合併財務報告之流動比率、速動比率、負債比率,2023/3/29
聯穎,聯穎:公告本公司董事會決議召開112年股東常會,2023/3/29
惠普,惠普:公告本公司董事會決議召開112年股東常會相關事宜增加議案。,2023/3/29
大眾控,大眾控:董事會決議本公司發行國內第二次無擔保轉換公司債,2023/3/29
捷必勝-KY,捷必勝-KY:(更正111.11.11公告)依公開發行公司資金貸與及背書保證處理準則第二十五條第一項第二、三、四款規定公告,2023/3/29
太空梭,太空梭:公告本公司董事會決議不分派股利,2023/3/29
太空梭,太空梭:本公司董事會決議召開112年股東常會相關事宜,2023/3/29
捷必勝-KY,捷必勝-KY:依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第二、三款規定辦理公告,2023/3/29
雃博,雃博:公告本公司董事會決議通過私募普通股補辦公開發行案,2023/3/29
元大金,元大金:元大金控代子公司元大儲蓄銀行(韓國)公告董事長選任,2023/3/29
元大金,元大金:元大金控代子公司元大儲蓄銀行(韓國)公告董事及獨立董事選任,2023/3/29
佳和,佳和:公告董事會決議通過追加大營廠215戶廠辦他建工程款,2023/3/29
元大金,元大金:元大金控代子公司元大儲蓄銀行(韓國)公告年度股東常會重要決議事項,2023/3/29
元大金,元大金:元大金控代子公司元大儲蓄銀行(韓國)公告股東常會召開事宜,2023/3/29
大眾控,大眾控:公告本公司設置公司治理主管,2023/3/29
京城,京城:公告董事會決議簽訂高雄市苓雅區福河段698-1等地號個案工程營造契約。,2023/3/29
聯德控股-KY,聯德控股-KY:公告本公司董事會決議分派111年第4季股利,2023/3/29
佳和,佳和:董事會決議發放股利,2023/3/29
捷必勝-KY,捷必勝-KY:公告本公司設置公司治理主管,2023/3/29
聯德控股-KY,聯德控股-KY:公告本公司董事會決議112年股東常會召開事宜,2023/3/29
捷必勝-KY,捷必勝-KY:公告本公司董事會決議不分派股利,2023/3/29
聯德控股-KY,聯德控股-KY:公告本公司111年第4季除息基準日及國內第四次無擔保轉換公司債停止轉換期間,2023/3/29
捷必勝-KY,捷必勝-KY:本公司董事會決議召開股東常會公告,2023/3/29
聯德控股-KY,聯德控股-KY:公告本公司董事會決議由子公司赴墨西哥投資計劃案,2023/3/29
聯德控股-KY,聯德控股-KY:公告本公司董事會通過111年度合併財務報告,2023/3/29
捷必勝-KY,捷必勝-KY:本公司民國111年度合併財務報告業經董事會決議通過,2023/3/29
南良,南良:本公司董事會決議召開112年股東常會相關事宜,2023/3/29
佳和,佳和:公告董事會決議召開112年股東常會相關事宜,2023/3/29
南良,南良:公告本公司董事會決議股利分派,2023/3/29
巨虹,巨虹:公告本公司董事會決議不分派股利,2023/3/29
南港,南港:董事會決議111年下半年度不分派股利,2023/3/29
