code,content,date
毅嘉,毅嘉3月營收7.25億元年增13.29% 1—3月達19.23億元,2023-04-01
毅嘉,毅嘉:公告本公司自行結算112年03月合併營收約新台幣7.25億元。,2023-04-01
智邦,智邦:公告本公司民國112年第一季因員工認股權憑證執行而新增發行之股數,2023-04-01
國泰金,國泰金:公告本公司第一屆「風險管理委員會」召集人及會議主席,2023-04-01
宏觀,宏觀:公告本公司民國112年第一季無因員工認股權憑證執行而新增發行之股數,2023-04-01
安國,安國:安格科技股份有限公司自112/04/01納入安國國際科技股份有限公司合併個體,2023-04-01
中鋼構,中鋼構:代子公司聯鋼營造工程股份有限公司公告董事長異動,2023-04-01
大田,大田:撤銷112年3月31日公告本公司分派111年度現金股利事宜,2023-04-01
富鼎,富鼎:公告本公司發行之員工認股權憑證112年第一季至112年3月31日止增資發行新股情形,2023-04-01
耀登,耀登:耀登科技(股)公司(公司代號：3138)註銷收回股票事宜,2023-04-01
