code,content,date
達能,「達能」減資彌補虧損換發新股於 2022.10.11上市,2022-09-14
三芳,"三芳:本公司受邀參加中信證券法人說明會,說明本公司之營運概況",2022-09-14
禾瑞亞,禾瑞亞:公告本公司民國111年盈餘轉增資發行新股櫃檯買賣開始日期,2022-09-14
華建,華建:澄清媒體報導,2022-09-14
馬光-KY,馬光-KY:澄清媒體報導。,2022-09-14
旺矽,旺矽:公告旺矽科技股份有限公司國內第四次無擔保轉換公司債(旺矽四，債券代號62234)已全數轉換為普通股暨訂於111年9月16日終止櫃檯買賣等相關事宜。,2022-09-14
訊連,訊連:訊連科技股份有限公司（公司代號：5203） 員工認股權憑證於 111 年第 2 季行使所發行之普通股股票已上市股數。,2022-09-14
鴻海,鴻海:說明媒體報導,2022-09-14
揚博,揚博:本公司召開法人說明會,2022-09-14
研華,研華:本公司將受邀參加寬量國際及臺灣證券交易所共同主辦之「12th Taiwan CEO Week」線上投資會議,2022-09-14
研華,研華:本公司將受邀參加大和國泰證券Daiwa-Affin Hwang Taiwan Corporate Day 2022,2022-09-14
強茂,強茂:代重要子公司強茂電子(無錫)有限公司公告董事會決議盈餘分配案,2022-09-14
力泰,力泰:本公司受邀參加群益金鼎證券舉辦之法人說明會,2022-09-14
長榮,長榮:本公司現金減資換發新股上市買賣日期暨退還股款發放日公告,2022-09-14
矽統,矽統:矽統科技股份有限公司盈餘轉增資發行新股資本額變更登記核准公告,2022-09-14
廷鑫,廷鑫:公告本公司111年度現金增資發行新股公告(補充公告發行價格、代收股款銀行及存儲專戶銀行),2022-09-14
旺宏,旺宏:本公司受邀參加法人說明會,2022-09-14
中租-KY,中租-KY:本公司受邀參加CLSA證券所舉辦線上「29th Annual CITIC CLSA Flagship Investors’ Forum 2022」說明會,2022-09-14
廷鑫,廷鑫:公告本公司111年度現金增資發行新股認股基準日等相關事宜(補充發行價格、代收股款銀行及存儲專戶銀行),2022-09-14
廷鑫,廷鑫:公告本公司董事會決議修正放棄子公司亞鑫皮件股份有限公司現金增資認購股數,2022-09-14
聚陽,聚陽:本公司受邀參加統一證券舉辦之「2022 Q3 秋季投資論壇」,2022-09-14
上奇,上奇:代子公司GrandTech (B.V.I.) Inc.公告現金減資實收資本額變更登記完成,2022-09-14
誠美材,誠美材:本公司受邀參加群益金鼎證券舉辦之法人說明會,2022-09-14
祥碩,祥碩:公告本公司限制員工權利新股增資基準日,2022-09-14
東科-KY,東科-KY:代子公司東亞科技(香港)有限公司公告對本公司背書保證案,2022-09-14
劍麟,劍麟:代孫公司湖州劍力金屬製品有限公司公告取得人民幣保本型結構性存款商品,2022-09-14
東科-KY,東科-KY:公告本公司董事會決議設立台灣分公司,2022-09-14
鴻翊,鴻翊:本公司有價證券近期多次達公佈注意交易資訊標準，故公告相關訊息，以利投資人區別暸解,2022-09-14
東科-KY,東科-KY:公告本公司董事會決議發行第一次有擔保轉換公司債,2022-09-14
信音,信音:公告本公司註銷第十四次買回庫藏股減資變更登記完成,2022-09-14
鈺德,鈺德:代重要子公司厚聚能源開發股份有限公司公告變更法人代表董事,2022-09-14
長榮,長榮:公告長榮海運股份有限公司因現金減資全面換發新股票上市開始買賣日期,2022-09-14
金像電,金像電:金像電子股份有限公司（公司代號：2368）因現金減資全面換發新股票上市開始買賣日期。,2022-09-14
九豪,九豪:公告本公司111年8月自結合併財務報告之財務比率,2022-09-14
嘉鋼,嘉鋼:公告本公司未來三個月預計之現金收支狀況，及上一月份之銀行融資額度使用情形,2022-09-14
網家,網家:代子公司廿一世紀數位科技股份有限公司公告變更與喬睿科技股份有限公司股份交換案之股份交換基準日,2022-09-14
誠美材,誠美材:公告本公司限制員工權利新股註銷完成變更登記事宜,2022-09-14
尚凡,尚凡:公告本公司因股本變動調整111年第一季除息配息率,2022-09-14
元大金,元大金:元大金控代子公司元大亞金公告現金增資基準日,2022-09-14
葡萄王,葡萄王:本公司受邀參加由台灣董事學會、臺灣證券交易所及安擘諮詢共同主辦之線上法說會「2022 BIC Online Investment Forum」,2022-09-14
元大金,元大金:元大金控代子公司元大亞金公告股東臨時會重要決議事項,2022-09-14
榮成,榮成:更正111/09/08公告本公司第二十二次買回庫藏股執行完畢情形,2022-09-14
誠美材,誠美材:誠美材料科技股份有限公司（公司代號：4960）註銷收回股票事宜。,2022-09-14
京城,京城:本公司111年員工酬勞轉增資發行新股暨上市公告,2022-09-14
金像電,金像電:公告本公司現金減資換發新股上市買賣日期,2022-09-14
長興,長興:代重要子公司長興(中國)投資有限公司公告董事會決議盈餘分配,2022-09-14
偉全,偉全:本公司召開法人說明會,2022-09-14
永豐餘,"永豐餘:代子公司Arizon RFID Technology (Cayman) Co., Ltd.公告2022年度第二次股東臨時會決議通過解除董事競業禁止之限制",2022-09-14
