code,content,date
網家,網家:代本公司之重要子公司露天市集國際資訊(股)公司公告股東會地點及相關事宜。,2023-03-20
網家,網家:代重要子公司露天市集公告決議發放111年股利,2023-03-20
雅茗-KY,雅茗-KY:代子公司展欣企業資源有限公司依公開發行公司資金貨與及背書保證處理準則第二十五條第一項第一款公告背書保證事項,2023-03-20
雅茗-KY,雅茗-KY:公告本公司代子公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款公告資金貸與事項,2023-03-20
雅茗-KY,雅茗-KY:代子公司展欣企業資源有限公司依公開發行公司資金貨與及背書保證處理準則第二十五條第一項第三款公告背書保證事項,2023-03-20
雅茗-KY,雅茗-KY:代子公司展欣企業資源有限公司依公開發行公司資金貨與及背書保證處理準則第二十五條第一項第二款公告背書保證事項,2023-03-20
雅茗-KY,雅茗-KY:代子公司展欣企業資源有限公司依公開發行公司資金貨與及背書保證處理準則第二十五條第一項第四款公告背書保證事項,2023-03-20
弘塑,"弘塑:本公司董事會通過，擬出售TAZMO CO., LTD.(以下簡稱：TAZMO)股票案。",2023-03-20
弘塑,弘塑:弘塑科技112年3月20日董事會決議111年股利分派,2023-03-20
弘塑,弘塑:弘塑科技112年3月20日董事會重要決議,2023-03-20
弘塑,弘塑:弘塑科技112年3月20日董事會決議召開112年股東常會事宜,2023-03-20
弘塑,弘塑:弘塑科技董事會通過111年度(1月1日至12月31日)合併財務報告,2023-03-20
雙美,雙美:公告本公司董事會決議召開一一二年股東常會相關事宜,2023-03-20
雙美,雙美:公告本公司董事會通過111年度合併財務報告。,2023-03-20
雙美,雙美:公告本公司112年03月20日董事會通過之重要議案,2023-03-20
港建*,港建*:公告本公司董事會決議召開民國112年股東常會,2023-03-20
港建*,港建*:董事會訂定除權息基準日暨發放日相關事宜(每股面額2.5元),2023-03-20
港建*,港建*:公告本公司董事會通過111年度合併財務報告(每股面額2.5元),2023-03-20
保勝光學,保勝光學:本公司董事會決議召開112年股東常會相關事宜,2023-03-20
保勝光學,保勝光學:公告本公司董事會通過111年度合併財務報告,2023-03-20
保勝光學,保勝光學:公告本公司設置公司治理主管,2023-03-20
港建*,港建*:本公司董事會決議股利分派,2023-03-20
宣德,宣德:本公司董事會決議與子公司台橋投資股份有限公司簡易合併案,2023-03-20
圓展,圓展:公告本公司處分不動產,2023-03-20
駿熠電,駿熠電:(更正)說明本公司前任董事長依證交法受有行政處分之影響,2023-03-20
網家,網家:公告本公司對子公司比比昂株式會社背書保證金額達「公開發行公司資金貸與及背書保證處理準則」第二十五條第一項第四款規定,2023-03-20
網家,網家:公告本公司對子公司拍付國際資訊股份有限公司背書保證金額達「公開發行公司資金貸與及背書保證處理準則」第二十五條第一項第四款規定,2023-03-20
網家,網家:公告本公司對子公司二十一世紀數位科技股份有限公司背書保證金額達「公開發行公司資金貸與及背書保證處理準則」第二十五條第一項第四款規定,2023-03-20
網家,網家:公告董事會決議召開112年股東常會及議程,2023-03-20
網家,網家:本公司董事會決議不分配股利,2023-03-20
利得,利得:公告本公司董事會決議辦理減資彌補虧損,2023-03-20
合庫金,合庫金:代子公司合庫證券公告取得合庫銀行112年度第2期無擔保一般順位金融債券,2023-03-20
利得,利得:本公司董事會決議通過停止股票公開發行案,2023-03-20
宣德,宣德:公告本公司董事會決議股利分派,2023-03-20
誠品生活,誠品生活:代子公司「香港誠品生活有限公司」依「公開發行公司資金貸與及背書保證處理準則」第二十二條第一項第二款暨第三款規定辦理公告。,2023-03-20
宣德,宣德:公告本公司董事會決議召開民國112年股東常會,2023-03-20
宣德,宣德:公告本公司董事會決議收回已發行之限制員工權利新股註銷減資基準日,2023-03-20
志旭,志旭:112.07.01起續向關係人取得使用權資產,2023-03-20
雅茗-KY,雅茗-KY:代子公司公告資金貸與超限改善計畫執行情形,2023-03-20
利得,利得:公告本公司董事會通過111年度個別財務報告,2023-03-20
隴華,隴華:代子公司優視訊科技股份有限公司公告董事會決議不發放股利,2023-03-20
