code,content,date
台翰,台翰:本公司新增背書保證金額達公開發行公司資金貸與及背書保證處理準則第二十五條第一項第二款、第三款及第四款規定之公告,2022-10-12
台翰,台翰:依公開發行公司資金貸與他人及背書保證處理準則第二十二條第一項第三款規定公告,2022-10-12
台翰,"台翰:代重要子公司YONGHAN PRECISION TECHNOLOGY CO.,LTD.公告取得土地使用權資產",2022-10-12
牧東,牧東:公告本公司董事長異動,2022-10-12
國票金,國票金:公告股東對本公司提起「撤銷股東臨時會決議」之訴訟，智慧財產及商業法院判決駁回原告之訴。,2022-10-12
國票金,國票金:公告智慧財產及商業法院就股東對本公司提起「確認董事會決議無效」訴訟作成中間判決，認本公司董事會決議並無違反金融控股公司法第45條規定,2022-10-12
鴻海,鴻海:鴻海精密工業股份有限公司一百零八年度第一期無擔保普通公司債無擔保普通公司債戊券付息公告,2022-10-12
鴻海,鴻海:鴻海精密工業股份有限公司一百零八年度第一期無擔保普通公司債無擔保普通公司債丁券付息公告,2022-10-12
鴻海,鴻海:鴻海精密工業股份有限公司一百零八年度第一期無擔保普通公司債無擔保普通公司債丙券付息公告,2022-10-12
鴻海,鴻海:鴻海精密工業股份有限公司一百零八年度第一期無擔保普通公司債無擔保普通公司債乙券付息公告,2022-10-12
鴻海,鴻海:鴻海精密工業股份有限公司一百零八年度第一期無擔保普通公司債無擔保普通公司債甲券付息公告,2022-10-12
沛波,沛波:公告本公司國內第四次無擔保轉換公司債發行公告(補充公告),2022-10-12
台積電,台積電:公告募集及交付台灣積體電路製造股份有限公司111年度第6期無擔保普通公司債,2022-10-12
鑫龍騰,鑫龍騰:鑫龍騰開發股份有限公司（公司代號：3188）111年現金增資股票上櫃掛牌日期暨111年股款繳納憑證終止上櫃日期。,2022-10-12
聯邦銀,聯邦銀:公告本公司常董會決議通過參與房地標售案,2022-10-12
淇譽電,淇譽電:淇譽電經櫃買中心同意自111年10月13起恢復交易,2022-10-12
華新,"華新:補充5/24公告重要子公司Walsin Lihwa Holdings Limited出售其持有之2022 Solar Development, Inc.全數股權",2022-10-12
華新,華新:補充公告Walsin America賣回2022 Solar Development全數股權以取得Borrego Energy Holdings約72.55%股權,2022-10-12
華新,華新:補充公告子公司Walsin Lihwa Holdings以約4.41% 2022 Solar Development股權設立全資子公司Walsin America,2022-10-12
僑威,僑威:代子公司廣州嘉葵電子科技有限公司取得公告理財產品,2022-10-12
合庫金,合庫金:代子公司合作金庫人壽保險股份有限公司公告向關係人合作金庫商業銀行取得使用權資產,2022-10-12
上銀,上銀:公告本公司累計取得有價證券之相關資料,2022-10-12
大樹,大樹:公告本公司受邀參加櫃買中心與國泰證券共同舉辦之趨勢展望論壇,2022-10-12
智捷,智捷:111年9月合併營收更正申報,2022-10-12
穩懋,穩懋:本公司將舉辦2022年第三季線上法人說明會,2022-10-12
沛波,沛波:公告本公司國內第四次無擔保轉換公司債之委託代收價款及存儲專戶行庫相關事宜,2022-10-12
柏文,柏文:公告本公司受邀參加兆豐證券股份有限公司舉辦之2022年第三季線上法人說明會,2022-10-12
中租-KY,中租-KY:中租控股股份有限公司2022年度中華民國境內第1次無擔保普通公司債第3次利率重設,2022-10-12
樂事綠能,樂事綠能:樂事綠能科技股份有限公司(原公司名稱:樂士股份有限公司，公司代號:1529)111年除權配股股票上市掛牌日期。,2022-10-12
亞帝歐,亞帝歐:代孫公司亞帝歐光電科技(吳江)有限公司公告因應新冠肺炎疫情影響，配合當地政府停業,2022-10-12
科嘉-KY,科嘉-KY:代子公司蘇州艾普來/科德/嘉財/百景/嘉吉公告一年內累積處分同一有價證券達實收資本額20%,2022-10-12
聚陽,聚陽:本公司受邀參加元富證券之2022年台股企業日,2022-10-12
鴻海,鴻海:補充說明本公司於111年3月16日公告董事會決議發行無擔保普通公司債,2022-10-12
中信金,"中信金:代中國信託商業銀行日本子行The Tokyo Star Bank, Limited公告TKO23 SPC Corporate Bond投資案",2022-10-12
辣椒,辣椒:公告本公司董事會決議以私募方式辦理現金增資發行普通股(本次新增可能之應募人名單),2022-10-12
建錩,建錩:更正111年10月7公告本公司授權董事長李慶柏先生處理購買土地及建物後續事宜,2022-10-12
富堡,富堡:代子公司富森德堡生物科技股份有限公司向關係人取得(租賃)使用權資產,2022-10-12
富堡,富堡:本公司向關係人取得(租賃)使用權資產,2022-10-12
如興,"如興:依證交所臺證上一字第1111803907號函公告本公司之子公司Operadora Internacional de ZonasFrancas (Managua), S.A.資金貸與本公司美金45,000元",2022-10-12
建碁,建碁:代子公司建碁科技(中山)有限公司公告取得理財商品,2022-10-12
榮運,榮運:受邀參加永豐金證券舉辦之法人說明會，說明本公司之營運概況。,2022-10-12
大山,大山:公告更正111年5月~8月關係人交易情形申報內容,2022-10-12
大山,大山:向關係人取得使用權資產,2022-10-12
福華,福華:本公司臨時董事會選任董事長,2022-10-12
精確,精確:代取得人CHEERPLAN (HK) LIMITED依證交法第43條之1第1項取 得本公司股份變動達1%公告,2022-10-12
科風,科風:公告本公司減資換發股票相關事宜,2022-10-12
聯電,聯電:本公司召開2022年第三季法人說明會,2022-10-12
統一,統一:代子公司凱南投資(股)公司公告於楊梅區頂湖段自地委建,2022-10-12
淇譽電,淇譽電:董事會決議召開111年股東臨時會相關事宜,2022-10-12
中菲行,中菲行:公告本公司董事會決議實施庫藏股事宜,2022-10-12
淇譽電,淇譽電:淇譽電董事會提請股東臨時會決議辦理有價證券終止上櫃及停止公開發行案,2022-10-12
淇譽電,淇譽電:淇譽電董事會決議通過與福譽投資股份有限公司進行股份轉換案與簽署股份轉換契約,2022-10-12
寶得利,寶得利:公告本公司111年09月之銀行融資額度及使用情形與未來三個月之現金收支及資金調度狀況暨股東往來餘額,2022-10-12
帆宣,帆宣:公司依「公開發行公司資金貸與及背書保證處理準則」第二十五條第一項第一至四款規定公告,2022-10-12
冠軍,"冠軍:代子公司SWANVIEW INTERNATIONAL, LTD.資金貸與公告。",2022-10-12
光群雷,"光群雷:代重要子公司公告K Laser China Group Holding Co.,Limited及K Laser China Group Co., Ltd.股利分配事宜",2022-10-12
浪凡,浪凡:公告本公司董事會決議通過購置營業使用不動產案,2022-10-12
寶成,寶成:說明報載本公司採用權益法之被投資公司南山人壽保險股份有限公司變更經營模式，對本公司之影響,2022-10-12
淇譽電,淇譽電:淇譽電召開重大訊息記者會新聞稿內容,2022-10-12
潤隆,潤隆:本公司110年度盈餘轉增資新股發放暨上市公告,2022-10-12
伸興,伸興:公告本公司111年現金增資發行新股公告(補充委託代收價款及存儲專戶行庫）,2022-10-12
老爺知,老爺知:本公司有價證券近期多次達公佈注意交易資訊標準，故公告相關訊息，以利投資人區別暸解。,2022-10-12
科風,科風:公告本公司董事會訂定減資基準日、減資換發股票基準日暨減資換發股票作業計畫書相關事宜。,2022-10-12
氣立,氣立:公告本公司國內第二次有擔保轉換公司債於111年第3季轉換普通股數額公告,2022-10-12
潤泰全,潤泰全:說明報載南山人壽9/30變更經營模式 10/1為重分類日，對本公司之影響,2022-10-12
雷科,雷科:公告本公司現金減資換發股票相關事項,2022-10-12
鑫龍騰,鑫龍騰:本公司111年現金增資發行新股普通股上櫃暨股款繳納憑證終止上櫃日期公告,2022-10-12
劍麟,劍麟:本公司受邀參加永豐金證券舉辦之線上法人座談會,2022-10-12
燦星網,燦星網:代子公司燦坤日本電器株式會社公告現金增資案,2022-10-12
潤泰新,潤泰新:說明報載南山人壽9/30變更經營模式 10/1為重分類日，對本公司之影響,2022-10-12
燦星網,燦星網:代子公司燦坤日本電器株式會社公告資本公積轉增資案,2022-10-12
拓凱,拓凱:本公司受邀參加元富證券舉辦之線上法人說明會,2022-10-12
鉅祥,鉅祥:代子公司天津鉅祥精密模具有限公司公告，自即日起解除當地政府防疫政策靜態管理事宜,2022-10-12
南六,南六:更正:代孫公司NAN FANG ENTERPRISE(INDIA)PRIVATE LIMITED依公開發行公司資金貸與及背書保證處理準則第二十五條第一項第三款規定公告,2022-10-12
醣聯,醣聯:本公司受邀參加台新證券舉辦之法人說明會,2022-10-12
雷科,雷科:公告本公司董事長訂定減資換股基準日及減資換發股票作業計畫,2022-10-12
廣華-KY,廣華-KY:更正申報本公司111年8月份資金貸與資訊揭露明細表部分資訊。,2022-10-12
南茂,南茂:111年第三季營運成果線上法人說明會,2022-10-12
晶技,晶技:本公司111年09月自結損益公告,2022-10-12
東捷,東捷:公告本公司副總經理異動,2022-10-12
新鼎,新鼎:公告本公司111年第3季因員工認股權憑證執行而新增發行之股數.,2022-10-12
旺矽,旺矽:旺矽科技股份有限公司國內第四次無擔保轉換公司債111年第三季轉換普通股之情形公告,2022-10-12
永豐餘,"永豐餘:代子公司Arizon RFID Technology (Cayman) Co., Ltd.公告取得會計師「內部控制專案審查報告」",2022-10-12
永豐餘,永豐餘:代子公司永豐餘造紙(揚州)有限公司公告監察人代表人異動,2022-10-12
全達,全達:公告本公司以增資發行新股方式受讓三全科技股份有限公司股份之新股權利證書劃撥暨上櫃日期,2022-10-12
康舒,康舒:公告本公司限制員工權利新股發放暨上市公告,2022-10-12
永豐餘,永豐餘:代子公司永豐餘工紙(揚州)投資有限公司公告監察人代表人異動,2022-10-12
大城地產,大城地產:本公司受邀參加福邦證券舉辦之線上法人說明會,2022-10-12
大立,大立:大立高分子工業股份有限公司111年盈餘轉增資發行新股發放及上櫃日期公告,2022-10-12
永昕,永昕:公告本公司董事長訂定私募普通股增資基準日,2022-10-12
新紡,新紡:依證券交易法第43條之1第1項規定公告共同持有強盛(股)公司股份變動達已發行股份總額1%,2022-10-12
台郡,台郡:台郡科技股份有限公司（公司代號：6269）111年限制員工權利新股上市掛牌日期。,2022-10-12
川寶,川寶:公告本公司107年度員工認股權憑證首次申請轉換為本公司普通股,2022-10-12
南亞科,南亞科:澄清媒體報導,2022-10-12
宏正,宏正:澄清媒體報導,2022-10-12
聯強,聯強:澄清經濟日報報導,2022-10-12
燦星旅,燦星旅9月營收0.07億元年增258.19% 1—9月達0.39億元,2022-10-12
和泰車,和泰車:依證券交易法第43條之1第1項規定辦理公告,2022-10-12
正德,正德:公告正德海運股份有限公司國內第五次無擔保轉(交)換公司債(簡稱：正德五，代碼：26415)轉交換作業開始之轉交換日期等相關事項。,2022-10-12
福邦證,福邦證:本公司盈餘轉增資發行新股股票發放暨上櫃日期公告,2022-10-12
