code,content,date
瑞軒,瑞軒:公告本公司獨立董事解任,2023-01-10
精確1,精確12月營收3.08億元年增170.66% 1—12月達24.31億元,2023-01-10
王品,王品:本公司發行國內第一次無擔保轉換公司債公告,2023-01-10
保勝光學1,保勝光學12月營收0.37億元年減31.34% 1—12月達5.51億元,2023-01-10
南璋1,南璋12月營收0.11億元年增27490% 1—12月達0.13億元,2023-01-10
富裔1,富裔12月營收1.37億元年增253.65% 1—12月達8.96億元,2023-01-10
奇偶1,奇偶12月營收1.00億元年減4.04% 1—12月達13.19億元,2023-01-10
凱撒衛1,凱撒衛12月營收2.64億元年增7.97% 1—12月達26.70億元,2023-01-10
日勝生,日勝生:代子公司集順生活科技(股)公司公告董事會決議發包工程予泰誠發展營造(股)公司,2023-01-10
日勝生,日勝生:公告本公司董事會決議發包工程予子公司泰誠發展營造(股)公司,2023-01-10
日勝生,日勝生:公告本公司與子公司泰誠發展營造股份有限公司簽署三芝二期工程第一次工程變更補充契約書,2023-01-10
合一,合一:公告本公司111年第4季因員工認股權憑證執行新增發行之股數,2023-01-10
合勤控,合勤控:公告本公司民國111年第4季因員工認股權憑證執行而新增發行之股數,2023-01-10
順達,順達:公告本公司民國111年第4季因員工認股權憑證執行轉換而發行新股公告,2023-01-10
大宇,大宇:代非公開發行公司之取得人榮宇國際股份有限公司依證券交易法第43條之1第1項規定辦理公告,2023-01-10
上海商銀,上海商銀:上海商業儲蓄銀行股份有限公司一一二年度第一期無擔保主順位6個月美元計價匯率連結結構型金融債券美元貳仟萬元整，於112年1月11日起開始櫃檯買賣。,2023-01-10
慶豐富1,慶豐富12月營收4.23億元年減8.04% 1—12月達52.87億元,2023-01-10
寶成1,寶成12月營收190.77億元年減13.95% 1—12月達2674.98億元,2023-01-10
國統1,國統12月營收3.32億元年減32.12% 1—12月達37.92億元,2023-01-10
愛地雅1,愛地雅12月營收6.32億元年增33.01% 1—12月達56.66億元,2023-01-10
台汽電1,台汽電12月營收9.82億元年增18.93% 1—12月達46.70億元,2023-01-10
經緯航1,經緯航12月營收0.20億元年減51.81% 1—12月達1.56億元,2023-01-10
霹靂1,霹靂12月營收0.39億元年減8.46% 1—12月達4.00億元,2023-01-10
盛弘1,盛弘12月營收3.15億元年減2.52% 1—12月達41.37億元,2023-01-10
金居1,金居12月營收7.01億元年減12.46% 1—12月達74.07億元,2023-01-10
大億金茂1,大億金茂12月營收0.77億元年增31.19% 1—12月達8.18億元,2023-01-10
擎亞1,擎亞12月營收9.74億元年減57.12% 1—12月達233.56億元,2023-01-10
華鎂鑫1,華鎂鑫12月營收1.59億元年增2194.29% 1—12月達2.06億元,2023-01-10
長園科1,長園科12月營收0.54億元年增977.22% 1—12月達2.07億元,2023-01-10
