code,content,date
鮮活果汁-KY,鮮活果汁-KY:代子公司蘇州鮮活飲品股份有限公司公告在中國大陸深圳證券交易所申報申請上市之招股說明書等資料,2023-03-03
美亞,美亞:臺灣臺北地方法院109年重訴字487號民事判決主文,2023-03-03
科懋,科懋2月營收0.47億元年增1.29% 1—2月達1.06億元,2023-03-03
東科-KY,東科-KY2月營收6.06億元年減25.68% 1—2月達11.55億元,2023-03-03
新鉅科,新鉅科2月營收1.09億元年減18.14% 1—2月達1.98億元,2023-03-03
加百裕,加百裕2月營收5.25億元年減30.85% 1—2月達9.72億元,2023-03-03
同泰,同泰2月營收1.08億元年減23.38% 1—2月達1.90億元,2023-03-03
晶宏,晶宏2月營收1.80億元年減19.39% 1—2月達3.71億元,2023-03-03
艾姆勒,艾姆勒2月營收0.58億元年減25.38% 1—2月達1.09億元,2023-03-03
凡甲,凡甲:本公司董事會決議投資設立越南子公司,2023-03-03
凡甲,凡甲:董事會決議召開112年股東常會相關事項,2023-03-03
凡甲,凡甲:本公司董事會決議股利分派,2023-03-03
凡甲,凡甲:董事會通過111年度合併財務報告。,2023-03-03
宏璟,宏璟:公告本公司董事會決議112年股東常會召開事宜,2023-03-03
卓越,卓越:代重要子公司陳立教育事業股份有限公司公告決議現金減資退回股款及減資基準日,2023-03-03
卓越,卓越:代重要子公司—陳立教育事業股份有限公司公告除息基準日,2023-03-03
卓越,卓越:代重要子公司陳立教育事業股份有限公司公告決議分派股利,2023-03-03
宏璟,宏璟:公告本公司董事會決議發放股利事宜,2023-03-03
新鼎,新鼎:本公司董事會決議召開112年股東常會,2023-03-03
泰福-KY,泰福-KY:公告本公司董事會通過會計主管代理案,2023-03-03
泰福-KY,泰福-KY:代子公司台灣泰福股份有限公司公告董事會決議不發放股利,2023-03-03
泰福-KY,泰福-KY:公告本公司董事會決議不發放股利,2023-03-03
泰福-KY,泰福-KY:代子公司台灣泰福股份有限公司公告資金貸與達處理準則第二十二條第一項第三款之公告標準,2023-03-03
泰福-KY,泰福-KY:公告本公司董事會通過111年度合併財務報告,2023-03-03
台達電,台達電:本公司代子公司ELTEK AS公告2023年股東常會重要決議事項,2023-03-03
台達電,台達電:本公司代子公司ELTEK AS公告總經理變更,2023-03-03
