code,content,date
大江,大江1月營收6.62億元年增6.08% 1—1月達6.62億元,2023-02-05
奇鋐,奇鋐1月營收28.11億元年減35.42% 1—1月達28.11億元,2023-02-05
和康生,和康生1月營收0.43億元年增19.68% 1—1月達0.43億元,2023-02-05
昶昕,昶昕:公告本公司車輛事故說明,2023-02-05
鴻海,鴻海1月營收6603.63億元年增48.15% 1—1月達6603.63億元,2023-02-05
藥華藥,藥華藥1月營收2.32億元年增259.42% 1—1月達2.32億元,2023-02-05
聯茂,聯茂1月營收19.56億元年減36.83% 1—1月達19.56億元,2023-02-05
圓展,圓展1月營收1.31億元年減38.87% 1—1月達1.31億元,2023-02-05
順達,順達1月營收12.04億元年減6.18% 1—1月達12.04億元,2023-02-05
大立光,大立光1月營收32.63億元年減13.13% 1—1月達32.63億元,2023-02-05
圓剛,圓剛1月營收1.86億元年減41.51% 1—1月達1.86億元,2023-02-05
