code,content,date
巨虹,巨虹:公告合併公司111年12月31日之負債比率、流動比率、速動比率,2023-01-31
網家,網家:公告本公司12月自結財務比率,2023-01-31
鴻準,鴻準:代子公司鴻富晉精密工業(太原)有限公司公告董事會決議通過同意青島海源合金新材料有限公司配合土地徵收並洽談補償事宜,2023-01-31
泰山,泰山:本公司說明獨立董事來函主張以112年1月17日審計委員會決議召集本公司股東臨時會，不具合法性與正當性,2023-01-31
台灣高鐵,台灣高鐵:公告本公司就違反勞動基準法第24條及第37條行政處分案所提行政訴訟之最高行政法院判決結果,2023-01-31
同亨,同亨:公告本公司配合會計師事務所內部調整變更會計師,2023-01-31
華南金,華南金:代子公司華南金資產管理股份有限公司公告擬與新北市土城區地主簽訂合建契約,2023-01-31
達方,達方:代子公司蘇州達方電子有限公司公告取得土地使用權及建物案,2023-01-31
百德,百德:公告本公司111年12月份自結合併財報部份財務比率,2023-01-31
保瑞,保瑞:依「公開發行公司資金貸與及背書保證處理準則」第二十五條第一項第三款公告申報,2023-01-31
保瑞,保瑞:公告本公司董事會通過設置資訊安全主管,2023-01-31
保瑞,保瑞:公告本公司董事會通過解除董事兼經理人競業禁止限制案,2023-01-31
中華電：簡式財測原編公告檔,中華電：簡式財測原編公告檔,2023-01-31
億光,億光:依證券交易法第四十三條之一第一項公告變動情形,2023-01-31
海灣,"海灣:公告111年12月份自結財務報告之負債比率,流動及速動比率",2023-01-31
正文,正文:更正本公司將收回已發行之限制員工權利新股辦理註銷完成公告,2023-01-31
西勝,西勝:公告本公司111年12月份自結合併財務報告之負債比率、流動比率及速動比率。,2023-01-31
中華電,中華電:本公司112年度簡式合併財務預測資訊公告,2023-01-31
誠品生活,誠品生活:代子公司「誠品生活投資管理諮詢(上海)有限公司」依「公開發行公司資金貸與及背書保證處理準則」第二十二條第一項第三款規定辦理公告。,2023-01-31
可成,可成:本公司董事會通過自集中交易市場買回公司股份,2023-01-31
達方,達方:代子公司蘇州達方電子有限公司公告處分理財產品,2023-01-31
誠品生活,誠品生活:公告更正本公司111年12月資金貸與資訊,2023-01-31
合一,合一:公告本公司董事會決議召開一一二年股東常會,2023-01-31
中租-KY,中租-KY:代子公司合迪股份有限公司公告稽核主管變動,2023-01-31
兆豐金,兆豐金:代本公司之子公司兆豐票券金融股份有限公司公告其董事會通過對財團法人兆豐慈善基金會之捐贈案,2023-01-31
兆豐金,兆豐金:代本公司之子公司兆豐產物保險股份有限公司公告111年第二次私募現金增資股款金額收足,2023-01-31
華鎂鑫,華鎂鑫:公告本公司111年12月份自結合併財務報表之流動比率、速動比率及負債比率,2023-01-31
菱光,菱光:公告本公司處分有價證券累積達實收資本額20%,2023-01-31
泰鼎-KY,"泰鼎-KY:代重要子公司Apex Circuit(Thailand) Co., Ltd.公告內部稽核主管異動",2023-01-31
