code,content,date
淘帝-KY,淘帝-KY:本公司董事長等人接獲臺灣臺北地方檢察署檢察官起訴書,2023-02-04
臺鹽,臺鹽:公告本公司法人董事異動,2023-02-04
臺鹽,臺鹽:本公司董事長異動重大訊息公告,2023-02-04
鴻準,鴻準1月營收92.20億元年增1.71% 1—1月達92.20億元,2023-02-04
鈊象,鈊象1月營收11.49億元年增19.72% 1—1月達11.49億元,2023-02-04
貿聯-KY,貿聯-KY1月營收40.76億元年增26.9% 1—1月達40.76億元,2023-02-04
第一保,第一保1月營收5.71億元年增5.13% 1—1月達5.71億元,2023-02-04
捷迅,捷迅1月營收3.17億元年減38.19% 1—1月達3.17億元,2023-02-04
華新,華新1月營收151.63億元年增12.32% 1—1月達151.63億元,2023-02-04
鋼聯,鋼聯1月營收1.53億元年增45.8% 1—1月達1.53億元,2023-02-04
天方能源,天方能源1月營收0.03億元年減47.59% 1—1月達0.03億元,2023-02-04
生泰,生泰1月營收1.00億元年增45.69% 1—1月達1.00億元,2023-02-04
南光,南光1月營收1.65億元年增16.05% 1—1月達1.65億元,2023-02-04
富宇,富宇1月營收0.00億元年減99.36% 1—1月達0.00億元,2023-02-04
聿新科,聿新科1月營收0.34億元年減46.43% 1—1月達0.34億元,2023-02-04
聯合再生,聯合再生1月營收15.23億元年增2.45% 1—1月達15.23億元,2023-02-04
台灣高鐵,台灣高鐵1月營收43.45億元年增47.22% 1—1月達43.45億元,2023-02-04
宏普,宏普1月營收0.15億元年減96.93% 1—1月達0.15億元,2023-02-04
鮮活果汁-KY,鮮活果汁-KY1月營收1.78億元年減53.4% 1—1月達1.78億元,2023-02-04
鋼聯,鋼聯:公告112年1月份合併自結損益,2023-02-04
貿聯-KY,貿聯-KY:公告本公司112年01月份自結合併營收,2023-02-04
中再保,中再保:中央再保險股份有限公司（公司代號：2851）111年現金增資股票上市掛牌日期暨111年股款繳納憑證終止上市日期。,2023-02-04
正淩,正淩1月營收0.70億元年減30.45% 1—1月達0.70億元,2023-02-04
立碁,立碁1月營收0.63億元年減29.14% 1—1月達0.63億元,2023-02-04
宏泰,宏泰1月營收4.34億元年減27.94% 1—1月達4.34億元,2023-02-04
中電,中電1月營收1.05億元年減26.22% 1—1月達1.05億元,2023-02-04
京城銀,京城銀:公告本公司代理發言人異動,2023-02-04
仁寶,仁寶:(補充公告) 代子公司金仁寶總部資產開發股份有限公司公告擬以租地委建方式於北士科T16街廓新建集團營運總部大樓之新建工程—擬簽訂第一階段之施工承攬契約,2023-02-04
三洋實業,三洋實業:代子公司公告得標「慈恩25村職務宿舍新建工程」,2023-02-04
茂順,茂順1月營收3.03億元年減4.59% 1—1月達3.03億元,2023-02-04
全訊,全訊1月營收0.74億元年減8.21% 1—1月達0.74億元,2023-02-04
勤凱科技,勤凱科技1月營收0.56億元年減44.33% 1—1月達0.56億元,2023-02-04
日電貿,日電貿1月營收8.61億元年減23.74% 1—1月達8.61億元,2023-02-04
華友聯,華友聯1月營收0.01億元年增174.36% 1—1月達0.01億元,2023-02-04
佳凌,佳凌:公告本公司第六次買回股份轉讓員工認股基準日,2023-02-04
聯合再生,聯合再生:更正本公司111年11月及12月背書保證資訊揭露明細表,2023-02-04
商之器,商之器1月營收0.08億元年減23.65% 1—1月達0.08億元,2023-02-04
華祺,華祺1月營收0.98億元年減55.75% 1—1月達0.98億元,2023-02-04
南帝,南帝1月營收6.00億元年減47.59% 1—1月達6.00億元,2023-02-04
創意,創意:應主管機關要求說明媒體報導,2023-02-04
中再保,中再保:公告中央再保險股份有限公司111年現金增資發行新股上市暨股款繳納憑證終止上市日期,2023-02-04
科懋,科懋1月營收0.59億元年減1.19% 1—1月達0.59億元,2023-02-04
新普,新普1月營收60.34億元年減14.44% 1—1月達60.34億元,2023-02-04
亞光,亞光1月營收10.78億元年減33.13% 1—1月達10.78億元,2023-02-04
群電,群電1月營收26.51億元年減26.82% 1—1月達26.51億元,2023-02-04
聯亞,聯亞1月營收1.02億元年減21.46% 1—1月達1.02億元,2023-02-04
一詮,一詮1月營收3.20億元年減29.8% 1—1月達3.20億元,2023-02-04
東和,東和1月營收0.35億元年減39.31% 1—1月達0.35億元,2023-02-04
雲品,雲品:澄清媒體新聞內容,2023-02-04
遠東銀,遠東銀:遠東國際商業銀行108年度第1期金融債券付息公告,2023-02-04
中裕,中裕:本公司與WEP Clinical公司正式開始推動愛滋病新藥Trogarzo指定患者藥物使用計劃 (NPP),2023-02-04
新昕纖,新昕纖1月營收0.21億元年減47.27% 1—1月達0.21億元,2023-02-04
為升,為升:公告為升電裝工業股份有限公司國內國內第三次無擔保轉(交)換公司債(簡稱：為升三，代碼：22313)換發之普通股股票開始櫃檯買賣日期。,2023-02-04
鈦昇,鈦昇1月營收1.14億元年減49.68% 1—1月達1.14億元,2023-02-04
