code,content,date
旭隼,旭隼:本公司受邀參加 J.P. Morgan 所舉辦之『TAIWAN CEO-CFO Conference 2023』。,2023-02-20
譜瑞-KY,譜瑞-KY:本公司配發民國111年上半年度現金股利發放日公告,2023-02-20
藥華藥,藥華藥:本公司台北製造場所通過日本PMDA之GMP查核,2023-02-20
中福,中福:本公司接獲證交所通知終止上市期日自112年04月02日起,2023-02-20
陞達科技,陞達科技:公告本公司董事會決議通過召開112年股東常會相關事宜,2023-02-20
陞達科技,陞達科技:公告本公司董事會決議通過111年度合併財務報告,2023-02-20
長園科,長園科:公告本公司111年度現金增資發行新股相關事宜,2023-02-20
永彰,永彰:代子公司「永雋科技股份有限公司」公告向關係人取得設備案,2023-02-20
普安,普安:公告本公司取得富邦金甲種特別股(2881A),2023-02-20
普安,普安:公告本公司取得台新金戊種特別股(2887E),2023-02-20
新美齊,新美齊:公告本公司公司治理主管異動,2023-02-20
家登,家登:代子公司家碩科技股份有限公司公告向關係人家登精密工業股份有限公司取得使用權資產,2023-02-20
和鑫,和鑫:公告本公司董事會通過資金貸予-白石(股)公司新台幣2億元,2023-02-20
新美齊,新美齊:本公司民國111年度合併財務報告業經董事會決議通過,2023-02-20
和鑫,和鑫:本公司111年下半年度股利分派情形公告,2023-02-20
新天地,新天地:公告本公司董事會決議通過111年第4季合併財務報告,2023-02-20
家登,家登:代子公司家碩科技(股)公司公告董事會決議股利分派,2023-02-20
環宇-KY,環宇-KY:公告本公司董事會通過111年度合併財務報告,2023-02-20
和鑫,和鑫:本公司董事會決議註銷庫藏股訂定減資基準日,2023-02-20
家登,家登:代子公司家碩科技(股)公司公告董事會決議解除經理人競業禁止之限制,2023-02-20
家登,家登:代子公司家碩科技(股)公司公告董事會決議召開112年股東常會,2023-02-20
和鑫,和鑫:本公司董事會決議通過111年度員工及董事酬勞分配,2023-02-20
家登,家登:代子公司家碩科技(股)公司公告董事會通過111年度合併財務報告,2023-02-20
和鑫,和鑫:本公司111年度私募有價證券案於剩餘期限內不繼續辦理,2023-02-20
家登,家登:代子公司家碩科技(股)公司公告董事會通過發言人及代理發言人任命案,2023-02-20
基亞,基亞:衛福部核准本公司與新光醫院合作之自體Gamma-Delta T細胞治療計畫,2023-02-20
環宇-KY,環宇-KY:本公司董事會決議擬發行限制員工權利新股,2023-02-20
大宇資,大宇資:公告本公司擬參與合正科技股份有限公司私募現金增資案,2023-02-20
明達醫,明達醫:公告本公司董事會決議盈餘轉增資發行新股,2023-02-20
和鑫,和鑫:本公司董事會決議召集112年股東常會相關事宜,2023-02-20
和鑫,和鑫:公告本公司董事會決議通過執行112年第1次買回本公司股份,2023-02-20
和鑫,和鑫:本公司董事會決議通過以私募方式或公開發行方式擇一或搭配辦理現金增資發行普通股8仟萬股額度內,2023-02-20
明達醫,明達醫:公告本公司設置公司治理主管,2023-02-20
和鑫,和鑫:本公司董事會決議通過以私募或公開發行方式擇一或搭配辦理現金增資發行普通股,2023-02-20
明達醫,明達醫:公告本公司董事會決議召開112年股東常會,2023-02-20
環宇-KY,環宇-KY:公告本公司董事會決議召開112年股東常會相關事宜,2023-02-20
明達醫,明達醫:公告本公司董事會通過111年度個別財務報告,2023-02-20
新天地,新天地:公告本公司董事會決議不發放股利,2023-02-20
環宇-KY,環宇-KY:公告本公司董事會決議取消辦理111年5月20日經股東常會通過私募有價證券案,2023-02-20
環宇-KY,環宇-KY:公告本公司董事會決議不分派股利,2023-02-20
華碩,華碩:本公司受邀參加JP Morgan舉辦之法人說明會,2023-02-20
新天地,新天地:公告本公司設置公司治理主管,2023-02-20
新天地,新天地:本公司董事會決議召開112年股東常會公告,2023-02-20
泰福-KY,泰福-KY:本公司董事會通過對子公司台灣泰福生技股份有限公司現金增資案,2023-02-20
泰福-KY,"泰福-KY:本公司董事會通過對子公司Tanvex BioPharma USA, Inc.現金增資案",2023-02-20
泰福-KY,泰福-KY:公告本公司代理發言人及公司治理主管異動案,2023-02-20
泰福-KY,泰福-KY:公告本公司會計主管異動案,2023-02-20
同泰,同泰:公告本公司董事會通過111年第4季財務報告,2023-02-20
長園科,長園科:公告本公司111年度現金增資認股基準日相關事宜,2023-02-20
同泰,同泰:本公司111年度累積虧損達實收資本額二分之一,2023-02-20
同泰,同泰:公告本公司董事會通過依國際會計準則第36號公報認列資產減損,2023-02-20
同泰,同泰:公告本公司董事會決議112年股東常會召開有關事項,2023-02-20
尖點,尖點:更正董事會決議股利分派(董事會決議日期誤植),2023-02-20
波力-KY,波力-KY:公告更正本公司111年08月至112年01月代子/孫公司申報背書保證明細表資訊,2023-02-20
世界,世界:本公司董事會決議民國一一二年股東常會召開日期及召集事由,2023-02-20
世界,世界:董事會決議股利分派,2023-02-20
力旺,力旺:本公司受邀參加元富證券舉辦之法人說明會,2023-02-20
鈞寶,鈞寶:本公司董事會決議配發股利,2023-02-20
力旺,力旺:本公司受邀參加野村投信舉辦之法人說明會,2023-02-20
力旺,力旺:本公司受邀參加JP Morgan舉辦之法人說明會,2023-02-20
玉山金,玉山金:公告本公司提報董事會111年第4季合併財務報告,2023-02-20
玉山金,玉山金:本公司公告通過111年度員工及董事酬勞,2023-02-20
鈞寶,鈞寶:公告本公司董事會決議召開一一二年股東常會日期及相關事宜,2023-02-20
玉山金,玉山金:公告本公司現金增資發行普通股,2023-02-20
鈞寶,鈞寶:公告本公司設置公司治理主管,2023-02-20
鈞寶,鈞寶:本公司董事會通過擴廠計畫,2023-02-20
鈞寶,鈞寶:本公司董事會通過111年合併財務報告,2023-02-20
遠雄,遠雄:公告本公司與地主就新北市林口區土地簽訂合作興建房屋增補協議書,2023-02-20
遠雄,遠雄:公告本公司簽訂台南市永康區市政段住宅大樓新建工程承攬契約追加協議書,2023-02-20
加百裕,加百裕:公告本公司112年01月份自結合併報表之負債比率、流動比率及速動比率,2023-02-20
富邦金,富邦金:富邦金控代日盛嘉富證券國際有限公司公告辦理減資完成資本變更登記,2023-02-20
富邦金,富邦金:富邦金控代日盛嘉富證券國際有限公司公告減資基準日,2023-02-20
辣椒,辣椒:公告本公司111年第2次私募現金增資股票交付日期相關事宜,2023-02-20
合正,合正:公告本公司董事會決議私募普通股定價相關事宜,2023-02-20
達欣工,達欣工:代子公司達欣開發(股)公司公告董事會決議發包工程契約予關係人達欣工程(股)公司(補充公告),2023-02-20
玉山金,玉山金:玉山金控代子公司玉山銀行公告通過111年度員工及董事酬勞,2023-02-20
合正,合正:本公司經櫃買中心同意，自112年2月21日起恢復交易。,2023-02-20
合正,合正:公告本公司擬併購三江電機企業股份有限公司76.49%普通股案,2023-02-20
玉山金,玉山金:本公司代子公司玉山銀行公告盈餘轉增資案,2023-02-20
