code,content,date
台亞,台亞4月營收2.70億元年減35.61% 1—4月達11.02億元,2023-05-08
三芳,三芳4月營收7.39億元年減24.81% 1—4月達33.49億元,2023-05-08
吉茂,吉茂4月營收1.74億元年減22.34% 1—4月達7.16億元,2023-05-08
中碳,中碳4月營收9.72億元年減22.81% 1—4月達32.43億元,2023-05-08
正隆,正隆4月營收31.81億元年減17.5% 1—4月達133.63億元,2023-05-08
中鋼構,中鋼構4月營收16.29億元年增5.29% 1—4月達65.12億元,2023-05-08
新光鋼,新光鋼4月營收13.51億元年減12.44% 1—4月達49.85億元,2023-05-08
橋椿,橋椿4月營收5.14億元年減34.74% 1—4月達20.20億元,2023-05-08
運錩,運錩4月營收9.97億元年減27.09% 1—4月達39.19億元,2023-05-08
精湛,精湛4月營收0.43億元年減7.44% 1—4月達1.70億元,2023-05-08
廣宇,廣宇4月營收18.09億元年減4.85% 1—4月達78.25億元,2023-05-08
華泰,華泰4月營收12.28億元年減15.99% 1—4月達44.82億元,2023-05-08
英業達,英業達4月營收368.70億元年減16.51% 1—4月達1570.53億元,2023-05-08
錩新,錩新4月營收1.65億元年減27.17% 1—4月達6.48億元,2023-05-08
固緯,固緯4月營收2.68億元年增31.97% 1—4月達9.84億元,2023-05-08
興勤,興勤4月營收5.97億元年減6.18% 1—4月達23.16億元,2023-05-08
連宇,連宇4月營收1.63億元年增25.31% 1—4月達6.57億元,2023-05-08
中櫃,中櫃4月營收2.48億元年減6.64% 1—4月達9.63億元,2023-05-08
漢翔,漢翔4月營收31.10億元年增45.28% 1—4月達130.51億元,2023-05-08
宜進,宜進4月營收2.56億元年減38.82% 1—4月達9.81億元,2023-05-08
晶達,晶達:公告本公司董事會通過一一二年第一季合併財務報告,2023-05-08
全達,全達:公告本公司公司治理主管新任,2023-05-08
譁裕,譁裕:代子公司華弘國際有限公司公告資金貸與事宜,2023-05-08
宏致,宏致:公告本公司董事會通過112年第一季合併財務報告,2023-05-08
合勤控,合勤控:代子公司合冠投資(股)公司公告董事會(代行股東會職權)重要決議事項,2023-05-08
岱煒,岱煒:公告本公司董事會決議召開民國112年股東常會(刪減報告事項及增加其他議案),2023-05-08
正峰,正峰:補充公告本公司董事會決議召開112年股東常會(新增討論事項),2023-05-08
隆中,隆中:公告本公司董事會通過112年第一季合併財務報表,2023-05-08
智冠,智冠:代子公司藍新科技(股)公司公告召開一一二年股東常會,2023-05-08
大將,大將:公告本公司取得財政部國有財產署不動產地上權,2023-05-08
智冠,智冠:代子公司藍新科技(股)公司公告會計主管任命,2023-05-08
哲固,哲固:公告本公司更換股務代理機構業經臺灣集中保管結算所函覆准予備查,2023-05-08
中纖,中纖:董事會通過擬於台北市萬華區西園路直興段土地以自地合建方式興建住宅大樓,2023-05-08
百和興業-KY,百和興業-KY:公告本公司112年4月份自結合併營收概算,2023-05-08
大塚,大塚:公告本公司112年第1季合併財務報告提報董事會決議通過,2023-05-08
聯德控股-KY,聯德控股-KY:公告本公司112年04月份自結合併營收情形,2023-05-08
菱生,菱生:公告本公司董事會通過112年第一季合併財務報告,2023-05-08
大塚,大塚:公告董事會決議除息基準日事宜,2023-05-08
智捷,智捷:公告本公司112年第一季合併財務報告業經董事會決議通過,2023-05-08
智捷,智捷:公告本公司設置公司治理主管暨內部稽核主管異動,2023-05-08
威強電,威強電4月營收6.39億元年增40.6% 1—4月達27.93億元,2023-05-08
欣興,欣興4月營收83.69億元年減24.99% 1—4月達349.35億元,2023-05-08
艾訊,艾訊4月營收5.33億元年增7.71% 1—4月達21.11億元,2023-05-08
好德,好德4月營收1.95億元年減54.16% 1—4月達7.87億元,2023-05-08
信音,信音4月營收2.73億元年減7.62% 1—4月達10.95億元,2023-05-08
瑞儀,瑞儀4月營收39.93億元年增43.18% 1—4月達132.43億元,2023-05-08
合晶,合晶4月營收8.70億元年減11.88% 1—4月達35.67億元,2023-05-08
天瀚,天瀚4月營收0.04億元年增333.69% 1—4月達0.11億元,2023-05-08
光鼎,光鼎4月營收0.53億元年減13.58% 1—4月達2.41億元,2023-05-08
全譜,全譜4月營收0.02億元年減50.35% 1—4月達0.10億元,2023-05-08
茂迪,茂迪4月營收2.97億元年減25.86% 1—4月達16.52億元,2023-05-08
立康,立康4月營收0.61億元年增31.03% 1—4月達2.17億元,2023-05-08
泰詠,泰詠4月營收3.67億元年增83.67% 1—4月達14.12億元,2023-05-08
