code,content,date
劍湖山,劍湖山:公告本公司股票繼續變更交易方法但取消分盤方式交易,2023-05-16
泰福-KY,"泰福-KY:代子公司Tanvex BioPharma USA, Inc.公告完成簽署生物相似藥TX01（Neupogen Biosimilar）的經銷授權合約",2023-05-16
建國,建國:公告本公司於112年5月17日召開法人說明會,2023-05-16
貿聯-KY,貿聯-KY:貿聯控股(BizLink Holding Inc.)（公司代號：3665）111年現金增資股票上市掛牌日期。,2023-05-16
東元,東元:東元電機股份有限公司112年分派現金股利公告,2023-05-16
正峰,正峰:公告本公司上市有價證券取消分盤交易方法，惟仍繼續列為變更交易方法,2023-05-16
誠創,誠創:臺灣證券交易所公告本公司有價證券將終止上市事宜,2023-05-16
大飲,大飲:交易所通知本公司股票併案列為變更交易,2023-05-16
科風,科風:公告本公司上市有價證券自112年5月18日起恢復交易方法,2023-05-16
千興,千興:公告本公司上市有價證券自112年5月18日起恢復交易方法,2023-05-16
台泥,台泥:代子公司台泥蓮信綠能(股)公司公告向關係人取得設備一年內累積達新台幣三億元以上,2023-05-16
大宇資,大宇資:公告本公司董事會決議召開112年股東常會事宜(新增議案),2023-05-16
廣豐,廣豐:更正公告本公司112年第1季合併財報(含iXBRL)部份資料,2023-05-16
國賓,國賓:公告本公司法人董事改派代表人,2023-05-16
台聚,台聚:代重要子公司聯聚國際投資股份有限公司公告一一二年通過新任董事競業許可案,2023-05-16
東泥,東泥:公告本公司標售機器設備案,2023-05-16
旭富,旭富:公告本公司受元大證券邀請參加線上會議說明營運概況。,2023-05-16
瑞基,瑞基:公告瑞基股份有限公司國內第二次有擔保轉換公司債(簡稱：瑞基二，代碼：41712)於112年07月12日發行屆滿2年，債券持有人得行使賣回權相關事宜。,2023-05-16
東泥,東泥:公告本公司標售小港區中林子段1081地號及其地上建築物,2023-05-16
力士,力士:本公司盈餘轉增資發行新股公告,2023-05-16
耀登,耀登:公告本公司分配111年度現金股利發放事宜,2023-05-16
