code,content,date
聯發科,聯發科:聯發科技股份有限公司（公司代號：2454） 員工認股權憑證於 112 年第 1 季行使所發行之普通股股票已上市股數。,2023-05-24
美好證,美好證:本公司股東常會通過解除新任董事競業禁止之限制,2023-05-24
國票金,國票金:本公司代子公司國票創業投資公告其第六屆董事會第三十三次會議(代行股東會職權)重要決議事項,2023-05-24
智捷,智捷:公告本公司112年股東常會重要決議事項,2023-05-24
國票金,國票金:代子公司國票創業投資股份有限公司公告總經理異動案,2023-05-24
海悅,海悅:更正公告本公司112年3月合併營業收入金額,2023-05-24
大田,大田:本公司112年股東常會重要決議事項,2023-05-24
新天地,新天地:公告本公司審計委員會委員任期屆滿改選,2023-05-24
欣大健康,欣大健康:代子公司欣大首美達(股)公司公告112年股東常會補選一位監察人,2023-05-24
欣大健康,欣大健康:代子公司欣大首美達(股)公司公告112年股東常會重要決議事項,2023-05-24
新天地,新天地:公告本公司於112年股東常會改選董事及獨立董事,2023-05-24
鉅陞,鉅陞:公告本公司一一二年股東常會重要決議事項,2023-05-24
美好證,美好證:公告本公司第五屆審計委員會委員名單,2023-05-24
杭特,杭特:公告本公司112年股東常會重要決議事項,2023-05-24
美好證,美好證:公告本公司第十八屆董事(含獨立董事)名單,2023-05-24
新天地,新天地:公告本公司112年股東常會決議解除董事競業禁止之限制,2023-05-24
新天地,新天地:公告本公司112年股東常會重要決議事項,2023-05-24
杏國,杏國:公告本公司訂定減資基準日 (日期更正),2023-05-24
元晶,元晶:公告本公司股東常會通過解除董事競業禁止之限制案,2023-05-24
美好證,美好證:公告本公司董事改選後，原任副董事長連任,2023-05-24
元晶,元晶:公告本公司112年股東常會重要決議事項,2023-05-24
中興電,中興電:公告本公司第三屆審計委員會委員,2023-05-24
中興電,中興電:公告本公司第五屆薪資報酬委員會委員,2023-05-24
中興電,中興電:公告本公司選舉董事長,2023-05-24
美好證,美好證:公告本公司董事改選後，原任董事長連任,2023-05-24
中興電,中興電:公告本公司112年股東常會解除董事競業禁止之限制,2023-05-24
晶達,晶達:公告本公司112年股東常會重要決議事項,2023-05-24
全漢,全漢:公告本公司受邀參加華南永昌證券所舉辦之法說會,2023-05-24
元勝,元勝:本公司有價證券近期多次達公布注意交易資訊標準，故公告相關訊息，以利投資人區別暸解,2023-05-24
訊連,訊連:更正111/11/11訊連科技代重要子公司美國子公司(CyberLink.Com Corp.)公告總經理變動之異動情形,2023-05-24
辣椒,辣椒:公告本公司111年第3次私募現金增資股票交付日期相關事宜,2023-05-24
威盛,"威盛:(補充說明111/1/13公告)  代子公司VIABASE CO., LTD公告取得金融資產",2023-05-24
旺宏,旺宏:解除董事競業禁止,2023-05-24
旺宏,旺宏:一一二年股東常會重要決議事項,2023-05-24
森鉅,森鉅:代子公司公告-新創環保科技股份有限公司之自地委建，係委由關聯企業玄洲營造公司進行危險倉庫新建工程。,2023-05-24
保瑞,保瑞:公告本公司112年04月份自結合併財務報告之流動比率、速動比率及負債比率,2023-05-24
瑞昱,瑞昱:公告本公司參加花旗證券舉辦之投資論壇,2023-05-24
聯成,聯成:公告本公司112年股東常會決議事項,2023-05-24
懷特,懷特:公告本公司董事會決議委任第五屆薪資報酬委員會委員,2023-05-24
懷特,懷特:公告本公司審計委員會之委員任期屆滿改選,2023-05-24
