code,content,date
永豐餘,永豐餘:公告更正112年3月本公司背書保證明細表資訊,2023-04-19
文曄,文曄:董事會通過特別股股利分派,2023-04-19
新光金,新光金:本公司代子公司新光銀行公告申請發行112年度長期無擔保次順位金融債券新台幣參拾億元正,2023-04-19
達方,達方:本公司受邀參加由寬量國際主辦之線上法說會「13th Taiwan CEO Week & Taiwan New Economy Day」，說明本公司之營運概況、財務及業務相關資訊,2023-04-19
奇偶,奇偶:公告本公司內部稽核主管異動,2023-04-19
東碩,東碩:公告本公司董事會決議通過銀行聯貸案,2023-04-19
文曄,文曄:董事會決議增列112年股東常會召集事由,2023-04-19
文曄,文曄:董事會通過普通股股利分派,2023-04-19
國泰金,國泰金:代陸家嘴國泰人壽公告取得光大永明-紹興鏡湖不動產債權投資計畫,2023-04-19
名軒,名軒:補充公告本公司董事會通過召開112年股東常會相關事宜(新增討論事項),2023-04-19
元勝,元勝:公告本公司董事會決議處分本公司持有重要子公司潮港城事業股份有限公司之部份股權,2023-04-19
文曄,文曄:本公司董事會通過辦理國內現金增資發行普通股及/或以現金增資發行普通股方式參與發行海外存託憑證,2023-04-19
文曄,文曄:本公司董事會通過辦理國內現金增資發行特別股,2023-04-19
天鈺,天鈺:公告本公司董事會決議股利分派,2023-04-19
天鈺,天鈺:公告本公司董事會決議辦理現金減資退還股款,2023-04-19
文曄,文曄:本公司董事會通過員工認股權憑證轉換發行普通股之增資基準日,2023-04-19
新光金,新光金:母公司代子公司臺灣新光商業銀行股份有限公司公告董事會代行股東會決議事項,2023-04-19
根基,根基:公告本公司董事會決議股利分派情形(調整尾差),2023-04-19
聯茂,聯茂:本公司受邀參加寬量國際與臺灣證券交易所共同主辦的第13 屆 Taiwan CEO Week 投資論壇,2023-04-19
根基,根基:公告本公司董事會決議111年度盈餘轉增資發行新股案(調整尾差),2023-04-19
淳紳,淳紳:代重要子公司明水生活科技股份有限公司(以下簡稱明水公司)公告法人董事代表人及自然人監察人異動。,2023-04-19
環宇-KY,環宇-KY:公告本公司舉辦2023年第一季線上法人說明會,2023-04-19
昇陽半導體,昇陽半導體:更正本公司111年度合併財務報表iXBRL申報資訊,2023-04-19
上奇,上奇:代子公司GrandTech Systems Ltd.公告董事會決議發放股利,2023-04-19
