code,content,date
泰山,泰山:公告本公司薪酬委員對薪酬委員會討論事項表示反對意見,2023-04-20
一零四,一零四:更正誤植本公司112年第1季(合併)自結損益申報作業,2023-04-20
康呈,康呈:公告本公司財務及會計主管異動,2023-04-20
同欣電,同欣電:公告本公司董事會決議捐贈財團法人國巨文教基金會,2023-04-20
川飛,川飛:補充公告本公司112年股東常會事宜（增列討論事項）,2023-04-20
慕康生醫,慕康生醫:公告本公司庫藏股註銷減資變更登記完成,2023-04-20
同欣電,同欣電:本公司董事會決議修訂民國112年度股東常會議案(修訂報告事項),2023-04-20
寶成,"寶成:(補充說明)代重要子公司裕元工業(集團)有限公司(""裕元工業"")公告召開112年股東常會",2023-04-20
誠美材,誠美材:誠美材料科技股份有限公司（公司代號：4960）因現金減資全面換發新股票上市開始買賣日期。,2023-04-20
台積電,台積電:公告本公司海外財務報告因適用兩地會計原則不一致之差異調節內容,2023-04-20
川飛,川飛:公告本公司盈餘轉增資發行新股案,2023-04-20
川飛,川飛:公告本公司董事會決議解除經理人競業禁止之限制,2023-04-20
川飛,川飛:公告本公司設置公司治理主管,2023-04-20
川飛,川飛:公告本公司會計主管異動,2023-04-20
川飛,川飛:公告本公司總經理異動案,2023-04-20
百和,百和:公告本公司董事會決議股利分派,2023-04-20
百和,百和:公告本公司董事會決議向關係人取得不動產相關資料,2023-04-20
富邦金,富邦金:公告本公司甲種特別股發行滿七年股息率重設,2023-04-20
巨有科技,巨有科技:公告有關本公司接獲所投資基金(Spectra SPC Powerfund)之更新通知事宜,2023-04-20
麗豐-KY,麗豐-KY:代子公司「香港克麗緹娜國際有限公司」公告新增轉投資案,2023-04-20
英利-KY,英利-KY:代子公司長春英利汽車工業股份有限公司公告2022年股東會重要決議事項,2023-04-20
天宇,天宇:公告本公司董事會決議增列112年股東常會召集事由,2023-04-20
鴻準,鴻準:董事會決議召開112年股東常會(新增召集事由),2023-04-20
希華,希華:更正本公司111年度個體財務報表之員工福利費用之薪資費用金額暨員工人數、福利費用與平均資訊申報作業之相關資訊,2023-04-20
麗豐-KY,麗豐-KY:本公司董事會決議112年股東常會召開事宜(新增召集事由),2023-04-20
