code,content,date
信大,信大4月營收5.52億元年增6.26% 1—4月達18.87億元,2023-05-11
逸昌,逸昌4月營收0.32億元年減12.94% 1—4月達1.08億元,2023-05-11
富榮綱,富榮綱4月營收0.00億元年增0% 1—4月達0.01億元,2023-05-11
及成,及成4月營收0.29億元年減33.06% 1—4月達1.19億元,2023-05-11
華義,華義4月營收0.12億元年增0.63% 1—4月達0.42億元,2023-05-11
泰偉,泰偉4月營收0.06億元年減2.67% 1—4月達0.27億元,2023-05-11
建漢,建漢4月營收2.77億元年增37.94% 1—4月達11.41億元,2023-05-11
華晶科,華晶科4月營收7.53億元年增25.48% 1—4月達30.07億元,2023-05-11
喬鼎,喬鼎4月營收0.32億元年減54.44% 1—4月達1.84億元,2023-05-11
夆典,夆典4月營收2.96億元年增79.58% 1—4月達10.07億元,2023-05-11
鈺德,鈺德4月營收0.87億元年減4.36% 1—4月達3.55億元,2023-05-11
台灣大,台灣大4月營收136.86億元年增5.67% 1—4月達567.01億元,2023-05-11
揚智,揚智4月營收1.28億元年減46.71% 1—4月達5.21億元,2023-05-11
威健,威健4月營收51.17億元年減6.18% 1—4月達216.42億元,2023-05-11
憶聲,憶聲4月營收1.05億元年減37.4% 1—4月達5.25億元,2023-05-11
鴻名,鴻名4月營收2.26億元年減15.28% 1—4月達9.73億元,2023-05-11
今皓,今皓4月營收0.96億元年減25.41% 1—4月達3.65億元,2023-05-11
健和興,健和興4月營收3.53億元年減10.86% 1—4月達14.12億元,2023-05-11
誠品生活,誠品生活4月營收4.76億元年增27.88% 1—4月達19.23億元,2023-05-11
鼎固-KY,鼎固-KY4月營收2.69億元年增1035.4% 1—4月達38.86億元,2023-05-11
潤泰全,潤泰全4月營收2.17億元年減20.04% 1—4月達9.66億元,2023-05-11
統一超,統一超4月營收248.81億元年增6.61% 1—4月達1003.56億元,2023-05-11
麗嬰房,麗嬰房4月營收2.55億元年增17.59% 1—4月達11.01億元,2023-05-11
三商,三商4月營收57.78億元年減78.36% 1—4月達549.76億元,2023-05-11
遠百,遠百4月營收28.51億元年增11.57% 1—4月達121.37億元,2023-05-11
王道銀行,王道銀行4月營收7.02億元年增19.95% 1—4月達32.85億元,2023-05-11
元大金,元大金4月營收75.26億元年減5.43% 1—4月達311.17億元,2023-05-11
開發金,開發金4月營收23.00億元年減76.1% 1—4月達142.17億元,2023-05-11
國泰金,國泰金4月營收172.35億元年減47.94% 1—4月達855.25億元,2023-05-11
富邦金,富邦金4月營收186.66億元年減48.3% 1—4月達505.25億元,2023-05-11
三商壽,三商壽4月營收90.17億元年增30.92% 1—4月達406.84億元,2023-05-11
精確,精確4月營收3.01億元年增115.43% 1—4月達11.53億元,2023-05-11
新洲,新洲4月營收1.13億元年減25.56% 1—4月達4.60億元,2023-05-11
基亞,基亞4月營收0.53億元年減1.6% 1—4月達2.18億元,2023-05-11
律勝,律勝4月營收0.09億元年減13.29% 1—4月達0.32億元,2023-05-11
安馳,安馳4月營收6.74億元年增10.47% 1—4月達25.04億元,2023-05-11
御頂,御頂4月營收0.47億元年增32.48% 1—4月達2.67億元,2023-05-11
華盈,華盈4月營收0.61億元年增0.08% 1—4月達2.72億元,2023-05-11
位速,位速4月營收0.67億元年減37.54% 1—4月達2.73億元,2023-05-11
陽程,陽程4月營收0.62億元年增0.79% 1—4月達3.63億元,2023-05-11
誠研,誠研4月營收0.57億元年增14.15% 1—4月達2.15億元,2023-05-11
進泰電子,進泰電子4月營收1.37億元年增16.27% 1—4月達3.50億元,2023-05-11
聯一光電,聯一光電4月營收0.25億元年減50.11% 1—4月達1.04億元,2023-05-11
哲固,哲固4月營收0.43億元年減31.22% 1—4月達1.91億元,2023-05-11
漢科,漢科4月營收3.45億元年減8.15% 1—4月達12.86億元,2023-05-11
旭軟,旭軟4月營收0.51億元年減45.12% 1—4月達2.39億元,2023-05-11
熱映,熱映4月營收0.32億元年增713.06% 1—4月達1.59億元,2023-05-11
奇偶,奇偶4月營收0.99億元年減1.75% 1—4月達3.83億元,2023-05-11
寶德,寶德4月營收0.64億元年增68.77% 1—4月達1.44億元,2023-05-11
和進,和進4月營收0.21億元年減31.98% 1—4月達0.72億元,2023-05-11
建舜電,建舜電4月營收1.73億元年減1.27% 1—4月達7.35億元,2023-05-11
鼎天,鼎天4月營收0.86億元年增59.02% 1—4月達3.30億元,2023-05-11
勝德,勝德4月營收1.07億元年減61.23% 1—4月達4.70億元,2023-05-11
宜特,宜特4月營收3.00億元年增5.5% 1—4月達12.82億元,2023-05-11
點晶,點晶4月營收0.09億元年減4.23% 1—4月達0.31億元,2023-05-11
海灣,海灣4月營收0.59億元年增11.22% 1—4月達2.01億元,2023-05-11
晟鈦,晟鈦4月營收0.79億元年增43.22% 1—4月達3.33億元,2023-05-11
三顧,三顧4月營收1.09億元年減37.87% 1—4月達4.84億元,2023-05-11
倚強科,倚強科4月營收1.01億元年增22.41% 1—4月達2.57億元,2023-05-11
大學光,大學光4月營收3.43億元年增20.44% 1—4月達13.72億元,2023-05-11
全科,全科4月營收64.72億元年增18.33% 1—4月達216.69億元,2023-05-11
耀勝,耀勝4月營收1.29億元年增15.51% 1—4月達4.88億元,2023-05-11
佰研,佰研4月營收0.37億元年減14.23% 1—4月達1.52億元,2023-05-11
統一證,統一證4月營收5.05億元年減7.1% 1—4月達23.71億元,2023-05-11
永豐金,永豐金:永豐金控公告112年第一季法人說明會相關資訊,2023-05-11
中華電,中華電:公告本公司112年第一季合併財務報告因適用T-IFRSs及IFRSs兩地會計原則不一致之差異,2023-05-11
華夏,華夏:公告本公司112/05/18召開法人說明會之相關訊息。,2023-05-11
東哥遊艇,東哥遊艇:澄清有不明人士假冒名義，宣稱中籤繳款,2023-05-11
台數科,台數科:代重要子公司中投有線電視股份有限公司公告董事會(代行股東會職權)決議民國111年度盈餘分配案,2023-05-11
台數科,台數科:代重要子公司中投有線電視股份有限公司公告董事會(代行股東會職權)重要決議事項,2023-05-11
福大,福大:公告本公司提報董事會通過之112年第1季合併財務報告,2023-05-11
台數科,台數科:公告本公司董事會決議通過民國112年第一季合併財務報告,2023-05-11
萬企,萬企:公告本公司董事會通過112年第1季財務報告,2023-05-11
長佳,長佳:公告本公司董事會通過112年第一季合併財務報告,2023-05-11
同協,同協:公告本公司112年第1季合併財務報告提報董事會,2023-05-11
大東,大東:公告本公司董事會決議通過設置公司治理主管,2023-05-11
晶技,晶技:本公司112年04月自結損益公告,2023-05-11
大東,大東:公告本公司董事會通過112年度第一季合併財務報告,2023-05-11
旭然,旭然:公告本公司董事會通過112年第1季合併財務報告,2023-05-11
力麗店,力麗店:公告本公司董事會通過112年第1季合併財務報告,2023-05-11
中再保,中再保4月營收16.68億元年減21.68% 1—4月達71.08億元,2023-05-11
群益期,群益期:群益期貨公告向群益金鼎證券股份有限公司取得使用權資產,2023-05-11
華票,華票4月營收1.35億元年增86.17% 1—4月達8.69億元,2023-05-11
旭然,旭然:公告本公司設置公司治理主管,2023-05-11
山富,山富4月營收3.32億元年增1650.14% 1—4月達10.85億元,2023-05-11
易飛網,易飛網4月營收1.63億元年增358.17% 1—4月達5.21億元,2023-05-11
富驛-KY,富驛-KY4月營收0.03億元年減34.97% 1—4月達0.10億元,2023-05-11
美食-KY,美食-KY4月營收17.07億元年增33.67% 1—4月達69.06億元,2023-05-11
夏都,夏都4月營收0.67億元年增11.68% 1—4月達2.54億元,2023-05-11
燦星旅,燦星旅4月營收0.55億元年增1107.92% 1—4月達1.65億元,2023-05-11
第一店,第一店4月營收0.35億元年增47.78% 1—4月達1.33億元,2023-05-11
六福,六福4月營收1.66億元年增90.8% 1—4月達6.47億元,2023-05-11
亞元,亞元:公告本公司董事會通過112年度第1季合併財務報告,2023-05-11
正新,正新:公告本公司董事會通過112年第一季合併財務報告,2023-05-11
