code,content,date
東碩,東碩:公告本公司間接投資越南地區相關事宜,2023/3/17
大車隊,大車隊:公告本公司董事會通過111年度合併財務報表,2023/3/17
東碩,東碩:代子公司-GWC Technology Inc. 公告資金貸與他人,2023/3/17
安國,安國:公告本公司董事會決議召開112年股東常會事宜,2023/3/17
安國,安國:公告本公司董事會決議辦理限制員工權利新股收回註銷暨訂定減資基準日案,2023/3/17
安國,安國:公告本公司董事會決議通過自112年4月1日起變更營業地址,2023/3/17
安國,安國:公告本公司設置公司治理主管,2023/3/17
安國,安國:公告本公司董事會決議股利分派情形,2023/3/17
安國,安國:公告本公司董事會通過111年度合併財務報告,2023/3/17
鈊象,鈊象:本公司董事會決議股利分派,2023/3/17
永彰,永彰:公告本公司董事會決議召開112年股東常會,2023/3/17
永彰,永彰:公告本公司董事會決議不分派股利,2023/3/17
鈊象,鈊象:公告本公司取得不動產相關事宜,2023/3/17
永彰,永彰:公告本公司董事會決議不分配員工酬勞及董事酬勞,2023/3/17
永彰,永彰:公告本公司董事會通過111年度合併財務報告,2023/3/17
永彰,永彰:公告本公司董事會通過營運長新任暨發言人、代理發言人異動案,2023/3/17
鈊象,鈊象:本公司董事會決議通過111年度董事及員工酬勞金額及發放方式,2023/3/17
鈊象,鈊象:本公司董事會決議召開112年股東常會事宜,2023/3/17
東碩,東碩:董事會決議股利分派,2023/3/17
鈊象,鈊象:公告本公司董事會通過111年度合併財務報告,2023/3/17
巨有科技,巨有科技:公告本公司董事會決議分派股利事宜,2023/3/17
奇鈦科,奇鈦科:公告本公司董事會決議股利分派,2023/3/17
琉園,琉園:公告本公司因配合會計師事務所內部輪調更換會計師,2023/3/17
心悅,心悅:公告本公司董事會決議召開112年股東常會相關事宜,2023/3/17
御頂,御頂:公告本公司董事會決議111年度虧損撥補案,2023/3/17
鴻海,鴻海:本公司受邀參加Fubon Securities舉辦之Fubon-Jefferies Asia Technology Tour，說明本公司營運概況,2023/3/17
弘帆,弘帆:代曾孫公司依公開發行公司及其子公司新增資金貸與及背書保證處理準則第二十二條第一項第三款公告,2023/3/17
御頂,御頂:公告本公司董事會通過111年度合併財報,2023/3/17
鴻海,鴻海:本公司受邀參加UBS舉辦之1Q23 APAC Tech Tour，說明本公司營運概況,2023/3/17
御頂,御頂:公告本公司董事會決議辦理私募普通股案,2023/3/17
