code,content,date
聯德控股-KY,聯德控股-KY:公告本公司111年9月份自結合併營收情形,2022-10-08
德麥,德麥9月營收4.55億元年增4.2% 1—9月達37.66億元,2022-10-08
揚明光,揚明光:代子公司蘇州揚明光學有限公司公告累計取得理財產品達應行公告標準,2022-10-08
長盛,長盛9月營收0.73億元年增56.02% 1—9月達5.72億元,2022-10-08
泰詠,泰詠9月營收2.91億元年增37.59% 1—9月達23.71億元,2022-10-08
元創精密,元創精密9月營收1.53億元年增22.32% 1—9月達11.33億元,2022-10-08
晶睿,晶睿9月營收7.96億元年增95.4% 1—9月達65.52億元,2022-10-08
亞都麗緻,亞都麗緻9月營收0.19億元年增47.63% 1—9月達1.58億元,2022-10-08
劍湖山,劍湖山9月營收0.40億元年增160.67% 1—9月達3.39億元,2022-10-08
劍湖山,劍湖山:公告本公司111年09月份銀行融資額度使用情形及未來三個月之現金收支及資金調度狀況。,2022-10-08
旭軟,旭軟9月營收0.63億元年減16.12% 1—9月達8.15億元,2022-10-08
三商電,三商電9月營收2.33億元年增12.22% 1—9月達26.62億元,2022-10-08
永冠-KY,永冠-KY9月營收8.45億元年增10.3% 1—9月達66.24億元,2022-10-08
環宇-KY,環宇-KY9月營收1.55億元年增14.17% 1—9月達9.79億元,2022-10-08
巨虹,巨虹9月營收0.97億元年增45.16% 1—9月達7.16億元,2022-10-08
明安,明安:公告明安國際企業股份有限公司國內第三次無擔保轉(交)換公司債(簡稱：明安三，代碼：89383)轉交換作業開始之轉交換日期等相關事項。,2022-10-08
三圓,三圓:公告三圓建設股份有限公司國內第三次有擔保轉換公司債轉(交)換公司債(簡稱：三圓三，代碼：44163)轉交換作業開始之轉交換日期等相關事項。,2022-10-08
鴻海,鴻海:鴻海精密工業股份有限公司一百零三年度第四期無擔保普通公司債無擔保普通公司債戊券付息公告,2022-10-08
