code,content,date
燁輝,燁輝:公告本公司買回庫藏股執行情形,2022-12-17
慶豐富,慶豐富11月營收3.34億元年減24.12% 1—11月達48.64億元,2022-12-17
巨大,巨大11月營收76.07億元年增8.52% 1—11月達864.28億元,2022-12-17
匯鑽科,匯鑽科11月營收0.68億元年減47.66% 1—11月達10.67億元,2022-12-17
志超,志超11月營收16.78億元年減30.16% 1—11月達204.47億元,2022-12-17
振樺電,振樺電11月營收8.89億元年減2.43% 1—11月達110.24億元,2022-12-17
巨虹,巨虹11月營收1.56億元年增78.33% 1—11月達9.79億元,2022-12-17
陞泰,陞泰11月營收0.92億元年減20.41% 1—11月達11.78億元,2022-12-17
帝寶,帝寶11月營收14.84億元年減2.56% 1—11月達157.47億元,2022-12-17
泰福-KY,泰福-KY11月營收0.02億元年增310.29% 1—11月達0.19億元,2022-12-17
益得,益得11月營收0.01億元年減67.5% 1—11月達0.23億元,2022-12-17
淇譽電,淇譽電11月營收0.21億元年減76.55% 1—11月達4.25億元,2022-12-17
易通展,易通展11月營收0.66億元年增72.44% 1—11月達9.75億元,2022-12-17
巨路,巨路11月營收6.51億元年減7.89% 1—11月達59.73億元,2022-12-17
亞通,亞通11月營收2.34億元年減21.69% 1—11月達23.81億元,2022-12-17
亞翔,亞翔11月營收35.26億元年增21.76% 1—11月達316.16億元,2022-12-17
彩晶,彩晶11月營收13.28億元年減30.54% 1—11月達159.09億元,2022-12-17
中租-KY,中租-KY11月營收77.37億元年增20.62% 1—11月達788.35億元,2022-12-17
聖暉*,聖暉*11月營收29.39億元年增33.43% 1—11月達254.89億元,2022-12-17
力泰,力泰11月營收3.08億元年增9.16% 1—11月達30.31億元,2022-12-17
凱鈺,凱鈺11月營收0.09億元年減37.56% 1—11月達1.51億元,2022-12-17
能率,能率11月營收8.82億元年減21.16% 1—11月達96.86億元,2022-12-17
協益,協益11月營收3.27億元年減0.9% 1—11月達34.28億元,2022-12-17
台林,台林11月營收1.56億元年增19.11% 1—11月達17.35億元,2022-12-17
環宇-KY,環宇-KY11月營收0.93億元年減9.69% 1—11月達11.94億元,2022-12-17
康控-KY,康控-KY11月營收1.53億元年減41.23% 1—11月達16.62億元,2022-12-17
南璋,南璋11月營收0.00億元年減88.45% 1—11月達0.02億元,2022-12-17
大詠城,大詠城11月營收0.49億元年減1.51% 1—11月達5.65億元,2022-12-17
炎洲,炎洲11月營收10.52億元年減29.9% 1—11月達136.96億元,2022-12-17
佐登-KY,佐登-KY11月營收2.89億元年增22.99% 1—11月達25.61億元,2022-12-17
欣大健康,欣大健康11月營收0.21億元年增80.02% 1—11月達2.41億元,2022-12-17
亞太電,亞太電11月營收10.74億元年增2.24% 1—11月達118.21億元,2022-12-17
家登,家登11月營收4.32億元年增5.4% 1—11月達38.44億元,2022-12-17
康聯訊,康聯訊11月營收0.48億元年減38.51% 1—11月達6.56億元,2022-12-17
辛耘,辛耘11月營收5.33億元年增8.96% 1—11月達51.11億元,2022-12-17
世禾,世禾11月營收2.04億元年增10.58% 1—11月達21.90億元,2022-12-17
先益,先益11月營收1.76億元年減11.57% 1—11月達20.80億元,2022-12-17
柏騰,柏騰11月營收0.24億元年減68.7% 1—11月達4.25億元,2022-12-17
聯一光電,聯一光電11月營收0.28億元年減31.83% 1—11月達4.10億元,2022-12-17
