code,content,date
旭富,旭富:公告本公司董事會通過觀音廠追加預算案,2022-12-26
台聯電,台聯電:代子公司價值投資(股)公司公告透過新設公司收購香港NJ HOLDING LIMITED及其持股100%之子公司忍嘉有機硅新材料(東莞)有限公司股權,2022-12-26
金寶,金寶:【更正公告】代子公司泰金寶科技（股）公司公告董事會相關決議事項,2022-12-26
金寶,金寶:代子公司泰金寶科技（股）公司董事會通過簽訂投資合作協議書,2022-12-26
金寶,"金寶:代子公司-Qbit Semiconductor Holding, Ltd.公告董事會通過增資通寶半導體設計（股）公司相關訊息",2022-12-26
台聯電,台聯電:公告董事會決議取得欣德芮股份有限公司股權(包含向關係人取得)一年內取得達資本額百分之二十,2022-12-26
榮成,榮成:本公司111年現金增資股款繳納憑證劃撥暨上市日期公告。,2022-12-26
金寶,"金寶:代子公司-泰金寶科技(股)公司公告增資QBit Semiconductor Holding, Ltd.相關訊息",2022-12-26
倚強科,倚強科:公告本公司董事會通過取得不動產,2022-12-26
理銘,理銘:代取得人依證券交易法第43條之1第1項規定辦理公告,2022-12-26
華電網,華電網:華電聯網股份有限公司（公司代號：6163）111年私募普通股股票上櫃掛牌日期。,2022-12-26
佰研,佰研:本公司受邀參加福邦證券舉辦之法人說明會,2022-12-26
大山,大山:公告本公司會計主管異動。,2022-12-26
遠雄,遠雄:公告本公司簽訂台南市永康區平道段住宅大樓新建工程承攬契約追加協議書,2022-12-26
遠雄,遠雄:公告本公司簽訂台中市西屯區廣明段住宅大樓新建工程承攬契約追加協議書,2022-12-26
遠雄,遠雄:公告本公司簽訂台中市清水區市鎮北段住宅大樓新建工程承攬契約書,2022-12-26
遠雄,遠雄:公告本公司簽訂台中市清水區市鎮北段住宅大樓新建工程承攬契約追加協議書,2022-12-26
永彰,永彰:本公司依「公開發行公司資金貸與及背書保證處理準則」第二十五條第一項第三款之規定公告,2022-12-26
朋程,朋程:公告本公司收回已發行之限制員工權利新股註銷減資變更登記完成,2022-12-26
華南金,華南金:代子公司華南銀行公告資訊安全長異動,2022-12-26
柏承,柏承:公告本公司受邀參加合庫證券舉辦之法人說明會,2022-12-26
辛耘,辛耘:本公司受邀參加富邦證券舉辦之法人說明會，說明本公司之營運概況。,2022-12-26
山富,山富:公告本公司111年現金增資發行新股上櫃日期暨股款繳納憑證終止上櫃日期,2022-12-26
紅木-KY,紅木-KY:澄清經濟日報(電子報)2022年12月22報導,2022-12-26
點晶,點晶:公告本公司受邀參加群益金鼎證券舉辦之法人說明會,2022-12-26
亞德客-KY,亞德客-KY:代子公司公告-廣東亞德客智能裝備有限公司董事會決議發放股利,2022-12-26
亞德客-KY,亞德客-KY:代子公司公告-亞德客(江蘇)自動化有限公司董事會決議分配以前年度盈餘,2022-12-26
合庫金,合庫金:代子公司合作金庫商業銀行公告董事會決議申請發行無擔保一般順位金融債券循環額度美金伍仟萬元整(或等值外幣)。,2022-12-26
亞德客-KY,亞德客-KY:代子公司公告-亞德客(中國)有限公司董事會決議分配以前年度盈餘,2022-12-26
亞德客-KY,亞德客-KY:代子公司公告-寧波亞德客自動化工業有限公司董事會決議分配以前年度盈餘,2022-12-26
亞德客-KY,亞德客-KY:代子公司公告-香港亞德客實業有限公司董事會決議不發放股利,2022-12-26
國泰金,國泰金:本公司現金增資發行普通股催繳公告,2022-12-26
達方,達方:代子公司蘇州達方電子有限公司公告向關係人取得不動產使用權資產,2022-12-26
國泰金,國泰金:代子公司國泰世紀產險公告發行私募普通股之現金增資認股基準日,2022-12-26
亞昕,亞昕:公告關係人購屋更名換約,2022-12-26
恒耀國際,恒耀國際:代越南子公司公告取得土地使用權資產,2022-12-26
亞昕,亞昕:本公司董事會決議捐贈「財團法人亞昕環境保護基金會」公告,2022-12-26
材料-KY,材料-KY:本公司受邀參加康和證券股份有限公司舉辦之線上法人說明會,2022-12-26
亞昕,亞昕:本公司「一緻」全案工程及「一見」追加工程發包,2022-12-26
中纖,中纖:（更正） 公告本公司董事會通過與翔豐開發股份有限公司之簡易合併案,2022-12-26
雄獅,雄獅:公告本公司調整111年現金增資認股基準日等相關事宜,2022-12-26
中鋼,中鋼:代子公司中龍鋼鐵公司公告行政部門副總經理暨代理發言人變動,2022-12-26
