code,content,date
喬福1,喬福10月營收0.62億元年增415.43% 1—10月達4.14億元,2022-11-09
博磊,博磊:公告本公司董事會通過資金貸與子公司事項。,2022-11-09
博磊,博磊:本公司暫緩與礪鑄智能設備(天津)有限公司合資投資大陸之計畫。,2022-11-09
博磊,博磊:本公司董事會通過111年度第三季合併財務報表,2022-11-09
明達醫1,明達醫10月營收0.86億元年增37.94% 1—10月達6.50億元,2022-11-09
中磊1,中磊10月營收60.25億元年增59.51% 1—10月達521.92億元,2022-11-09
新美齊,新美齊:補充111/11/08公告擬向東南亞育樂股份有限公司創辦人之繼承人購買所持99.81%股份,2022-11-09
神準1,神準10月營收16.29億元年增116.26% 1—10月達125.76億元,2022-11-09
昱捷1,昱捷10月營收1.38億元年增76.6% 1—10月達12.13億元,2022-11-09
中壽1,中壽10月營收195.72億元年增7.53% 1—10月達2086.64億元,2022-11-09
六福1,六福10月營收1.99億元年增43.38% 1—10月達13.05億元,2022-11-09
精英1,精英10月營收20.14億元年減23.19% 1—10月達277.94億元,2022-11-09
鎰勝,鎰勝:公告本公司董事會決議通過解除董事及經理人競業限制,2022-11-09
港建,港建:公告本公司股票面額變更相關事宜,2022-11-09
遠東新,遠東新:本公司公告董事會決議投資亞東投資控股(新加坡)私人有限公司，再轉投資FE Green PET(M) Sdn. Bhd.股權,2022-11-09
遠東新,遠東新:本公司董事會決議發行無擔保普通公司債,2022-11-09
遠東新,遠東新:本公司設置資訊安全長,2022-11-09
遠東新,遠東新:本公司董事會決議通過與子公司辦理股份轉換事宜,2022-11-09
遠東新,遠東新:公告本公司董事會決議通過111年第3季合併財務報告,2022-11-09
倚強科,倚強科:公告本公司新增背書保證達「資金貸與及背書保證處理準則」第二十五條第一項第三款、第四款之規定,2022-11-09
倚強科,倚強科:公告本公司董事會通過追認經理人-財務長晉升營運長，財務主管及公司治理主管之職務因應調整,2022-11-09
倚強科,倚強科:公告本公司111年第3季合併財務報告業經提報董事會通過,2022-11-09
日勝生,日勝生:公告募集及交付本公司111年度第二次有擔保普通公司債,2022-11-09
勝昱,勝昱:公告本公司董事會通過111年第3季合併財務報告,2022-11-09
勝昱,勝昱:公告本公司董事逝世,2022-11-09
華盈,華盈:公告本公司董事會通過111年第3季合併財務報告(更正內容),2022-11-09
開發金,開發金:中華開發金控公告本公司暨主要子公司111年10月份自結合併盈餘,2022-11-09
新麗1,新麗10月營收1.75億元年增1.04% 1—10月達22.39億元,2022-11-09
慶豐富1,慶豐富10月營收4.53億元年增4.31% 1—10月達45.31億元,2022-11-09
大台北1,大台北10月營收2.75億元年增14% 1—10月達27.15億元,2022-11-09
晨訊科-DR1,晨訊科-DR10月營收1.57億元年增18.6% 1—10月達19.55億元,2022-11-09
欣泰1,欣泰10月營收1.83億元年增4.42% 1—10月達21.02億元,2022-11-09
波力-KY1,波力-KY10月營收1.11億元年增1.61% 1—10月達16.76億元,2022-11-09
菱光1,菱光10月營收3.75億元年增36.36% 1—10月達35.14億元,2022-11-09
智捷1,智捷10月營收0.30億元年增204.22% 1—10月達2.58億元,2022-11-09
博智1,博智10月營收2.71億元年減0.42% 1—10月達29.39億元,2022-11-09
大世科1,大世科10月營收2.97億元年減5.6% 1—10月達34.50億元,2022-11-09
保銳1,保銳10月營收0.26億元年減20.99% 1—10月達2.18億元,2022-11-09
能率網通1,能率網通10月營收1.91億元年減23.45% 1—10月達21.73億元,2022-11-09
陞泰1,陞泰10月營收1.07億元年增4.6% 1—10月達10.86億元,2022-11-09
正基1,正基10月營收1.55億元年減52.52% 1—10月達31.49億元,2022-11-09
天瀚1,天瀚10月營收0.03億元年增17.92% 1—10月達0.25億元,2022-11-09
東友1,東友10月營收1.32億元年增19.1% 1—10月達14.95億元,2022-11-09
興采1,興采10月營收2.08億元年減16.81% 1—10月達27.29億元,2022-11-09
天良1,天良10月營收0.42億元年減29.48% 1—10月達4.38億元,2022-11-09
農林1,農林10月營收0.28億元年減9.04% 1—10月達3.13億元,2022-11-09
裕民1,裕民10月營收10.97億元年減23.7% 1—10月達120.48億元,2022-11-09
良得電1,良得電10月營收3.57億元年減10.59% 1—10月達39.96億元,2022-11-09
鼎元1,鼎元10月營收1.73億元年減29.18% 1—10月達20.99億元,2022-11-09
光鼎,光鼎:光鼎電子股份有限公司（公司代號：6226） 員工認股權憑證於 111 年第 3 季行使所發行之普通股股票已上市股數。,2022-11-09
美時,美時:美時化學製藥股份有限公司（公司代號：1795）108年私募普通股股票上市掛牌日期。,2022-11-09
聯光通,聯光通:公告取消本公司董事會於111年10月4日通過對重要子公司聯瑞科技股份有限公司之現金增資案,2022-11-09
正峰1,正峰10月營收0.35億元年增151.66% 1—10月達2.38億元,2022-11-09
遠東銀,遠東銀:本行召開2022年第三季線上法說會,2022-11-09
欣技,欣技:公告本公司董事會通過民國111年第3季合併財務報告,2022-11-09
