code,content,date
藥華藥,"藥華藥:公告本公司合作夥伴Athenex公司之美國克日熙明（Tirbanibulin, KX01）製劑廠獲台灣衛福部藥品優良製造規範(GMP)核准函（更新111.9.4重訊）",2022-09-12
寶成,寶成8月營收230.94億元年增71.9% 1—8月達1816.99億元,2022-09-12
樺漢,樺漢8月營收103.92億元年增40.32% 1—8月達711.92億元,2022-09-12
互億,互億8月營收0.05億元年減94.33% 1—8月達0.38億元,2022-09-12
如興,如興8月營收13.12億元年減12.16% 1—8月達116.60億元,2022-09-12
富驛-KY,富驛-KY8月營收0.04億元年減30.74% 1—8月達0.33億元,2022-09-12
台泥,台泥:本公司與機構投資人舉行線上說明會 (Non-Deal Roadshow),2022-09-12
聯電,聯電:本公司一六年第二期無擔保普通公司債甲券(債券簡稱：P06聯電2A，債券代號：B638BB)終止櫃檯買賣公告,2022-09-12
聯電,聯電:本公司一六年度第二期無擔保普通公司債乙類付息公告作業,2022-09-12
聯電,聯電:本公司一六年度第二期無擔保普通公司債甲類還本付息公告作業,2022-09-12
聯電,聯電:聯華電子股份有限公司一六年第二期無擔保普通公司債甲券(債券簡稱：P06聯電2A，債券代號：B638BB)終止櫃檯買賣公告,2022-09-12
裕融,裕融:裕融企業股份有限公司（公司代號：9941）111年除權配股股票上市掛牌日期。,2022-09-12
精聯,精聯:公告本公司普通股股票初次上市暨終止上櫃買賣日期,2022-09-12
艾笛森,艾笛森:本公司111年發放110年度資本公積轉增資發行新股暨資本公積分派現金股利發放公告,2022-09-12
皇田,皇田8月營收4.69億元年增38.28% 1—8月達29.46億元,2022-09-12
霹靂,霹靂8月營收0.30億元年減6.07% 1—8月達2.63億元,2022-09-12
康呈,康呈8月營收0.02億元年減51.04% 1—8月達0.21億元,2022-09-12
大宇資,大宇資8月營收1.64億元年增439.79% 1—8月達13.97億元,2022-09-12
遠傳,遠傳8月營收69.19億元年增6.11% 1—8月達563.43億元,2022-09-12
新日興,新日興8月營收11.84億元年增24.02% 1—8月達83.78億元,2022-09-12
海德威,海德威8月營收0.84億元年減42% 1—8月達9.04億元,2022-09-12
樺晟,樺晟8月營收2.76億元年減23.71% 1—8月達28.20億元,2022-09-12
國泰金,國泰金8月營收268.92億元年減42.6% 1—8月達2904.84億元,2022-09-12
昶虹,昶虹8月營收0.03億元年減62.27% 1—8月達0.18億元,2022-09-12
中華電,中華電8月營收173.37億元年增1.77% 1—8月達1382.52億元,2022-09-12
漢唐,漢唐8月營收52.67億元年增146.07% 1—8月達246.68億元,2022-09-12
遠東新,遠東新8月營收219.74億元年增13.69% 1—8月達1767.92億元,2022-09-12
元太,元太:公告本公司受邀參加里昂證券舉辦之「CLSA Flagship Investors’ Forum」,2022-09-12
寶成,寶成:公告本公司之子公司裕元工業(集團)有限公司及寶勝國際(控股)有限公司111年8月自結營收,2022-09-12
樺晟,樺晟:代子公司公告衍生性金融商品未實現損失達個別損失上限,2022-09-12
富驛-KY,富驛-KY:111年8月銀行融資額度與使用情形暨未來三個月現金收支預估情形,2022-09-12
浩鼎,浩鼎:代重要子公司圓祥生技股份有限公司公告雙特異性抗體抗癌新藥AP203向台灣衛福部食藥署提出一期人體臨床試驗申請,2022-09-12
華建,華建:本公司受邀參加兆豐證券舉辦之線上法人說明會,2022-09-12
進階,進階:本公司受邀參加元大證券舉辦之法人說明會,2022-09-12
愛山林,愛山林:本公司董事會通過新北市合建案,2022-09-12
愛山林,愛山林:本公司新北市三重區市政官邸1號新建工程委託祝旺開發(股)公司承造事宜,2022-09-12
愛山林,愛山林:本公司董事會通過土地開發規劃案,2022-09-12
愛山林,愛山林:代子公司祝旺開發股份有限公司公告達公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款,2022-09-12
佳世達,佳世達:本公司受邀參加台灣董事學會、臺灣證券交易所及安擘諮詢共同舉辦之2022線上數位引資論壇,2022-09-12
世紀鋼,世紀鋼:世紀鋼鐵結構股份有限公司（公司代號：9958）111年第2季轉換普通股股票已上市股數。,2022-09-12
