code,content,date
鴻準,鴻準11月營收102.98億元年增24.86% 1—11月達793.18億元,2022-12-05
西勝,西勝11月營收0.41億元年減66.29% 1—11月達14.12億元,2022-12-05
創業家,創業家11月營收1.77億元年減36.77% 1—11月達21.90億元,2022-12-05
安國,安國11月營收1.46億元年增12.33% 1—11月達14.82億元,2022-12-05
邑錡,邑錡11月營收0.40億元年減15.31% 1—11月達6.18億元,2022-12-05
耕興,耕興11月營收4.00億元年增14.29% 1—11月達46.35億元,2022-12-05
新門,新門11月營收0.15億元年增2.97% 1—11月達1.96億元,2022-12-05
台耀,台耀11月營收3.42億元年增9.92% 1—11月達33.92億元,2022-12-05
同泰,同泰11月營收0.89億元年減53.92% 1—11月達15.60億元,2022-12-05
泰山,泰山:公告本公司處分全家便利(5903)普通股一年內累計達新台幣三億元以上,2022-12-05
美律,美律11月營收31.25億元年減30.07% 1—11月達324.63億元,2022-12-05
佳世達,佳世達11月營收191.93億元年減7.88% 1—11月達2218.45億元,2022-12-05
燦星旅,燦星旅:更正本公司有價證券近期股價異常，故公告相關訊息，以利投資人區別暸解。,2022-12-05
寶成,"寶成:代子公司Prime Asia(S.E. Asia)Leather Corporation公告增資越南Prime Asia (Vietnam) Co., Ltd.",2022-12-05
晶心科,晶心科:本公司受邀參加凱基證券舉辦之KGI 2022年第四季投資論壇,2022-12-05
晶心科,晶心科:本公司受邀參加國泰綜合證券舉辦之2022年第四季產業論壇,2022-12-05
穩懋,穩懋:茲依證券交易法第四十三條之一第一項規定辦理公告申報變動情形,2022-12-05
訊映,訊映:公告訊映光電股份有限公司國內第三次無擔保轉(交)換公司債(簡稱：訊映三，代碼：41553)轉交換作業開始之轉交換日期等相關事項。,2022-12-05
鐿鈦,鐿鈦11月營收2.28億元年增22.76% 1—11月達21.91億元,2022-12-05
新鉅科,新鉅科11月營收1.20億元年減33.62% 1—11月達14.88億元,2022-12-05
加百裕,加百裕11月營收7.66億元年減36.7% 1—11月達102.50億元,2022-12-05
晶宏,晶宏11月營收1.04億元年減61.74% 1—11月達23.26億元,2022-12-05
錩新,錩新11月營收1.40億元年減43.55% 1—11月達21.48億元,2022-12-05
南亞科,南亞科11月營收27.71億元年減61.81% 1—11月達545.52億元,2022-12-05
南港,南港11月營收4.57億元年減25.84% 1—11月達68.48億元,2022-12-05
經緯航,經緯航:公告本公司申請美國發明專利「於影像導引的農業的設備及方法」(APPARATUS AND METHOD FOR IMAGE-GUIDED AGRICULTURE)獲准,2022-12-05
中電,中電11月營收1.32億元年減23.45% 1—11月達14.38億元,2022-12-05
龍邦,龍邦:公告本公司取得泰山普通股一年內累計達新台幣三億元,2022-12-05
美律,"美律:代重要子公司MERRY HEALTHCARE CO., LTD公告辦理減資變更登記完成",2022-12-05
美律,美律:公告本公司自行結算111年11月集團合併營收,2022-12-05
精英,精英:本公司受邀參加永豐金證券舉辦之法人說明會,2022-12-05
夏都,夏都:本公司受邀參加統一證券國際法人部舉辦之線上法人說明會。,2022-12-05
高端疫苗,高端疫苗:高端新冠肺炎疫苗泰國三期臨床試驗結果說明,2022-12-05
佳世達,佳世達:佳世達一一一年十一月份合併營收NT$191.93億元,2022-12-05
中菲行,中菲行:公告本公司庫藏股買回達一定標準,2022-12-05
