code,content,date
材料-KY,材料-KY:公告材料-KY股份有限公司中華民國境內第三次無擔保轉換公司債(簡稱：材料三KY，代碼：47633)自111年10月07日起，轉換價格自101.80元調整為98.20元。,2022-09-22
台數科,台數科:台灣數位光訊科技股份有限公司111年盈餘轉增資股票發放暨上市日期公告。,2022-09-22
大將,大將:大將開發股份有限公司一一一年盈餘轉增資發行新股發放暨上市買賣日期公告,2022-09-22
邑昇,邑昇:補公告本公司董事會推舉通過董事長續任事宜,2022-09-22
三豐,三豐:三豐建設股份有限公司（公司代號：5514）110年除權配股股票上櫃掛牌日期。,2022-09-22
三豐,三豐:三豐建設股份有限公司盈餘暨資本公積轉增資股票發放日期公告,2022-09-22
正德,正德:公告本公司111年度現金增資新股發放並上櫃暨股款繳納憑證終止上櫃,2022-09-22
華航,華航:中華航空股份有限公司106-2期無擔保普通公司債乙券到期，並自到期日次一營業日起終止櫃檯買賣。,2022-09-22
華航,華航:中華航空股份有限公司106-2期無擔保普通公司債乙券依發行辦法之還本付息公告。,2022-09-22
華航,華航:中華航空股份有限公司106-2期無擔保普通公司債到期還本及終止櫃檯買賣。,2022-09-22
長榮航太,「長榮航太」申請上市作業,2022-09-22
北極星藥業-KY,「北極星藥業-KY」自 2022.09.22起恢復交易,2022-09-22
信邦,信邦:本公司訂於111年12月8日下午14:30時舉辦法人說明會事宜,2022-09-22
中鼎,中鼎:公告本公司新增背書保證金額達新臺幣三千萬元以上且達最近期財務報表淨值百分之五以上者之相關資料。,2022-09-22
天鉞電,天鉞電:本公司有價證券於集中交易市場達公布注意交易資訊標準。,2022-09-22
統一超,統一超:代子公司安源資訊股份有限公司公告取得使用權資產,2022-09-22
健鼎,健鼎:代子公司健鼎(無錫)電子公告廠房配套工程之交易及決標資訊,2022-09-22
三陽工業,三陽工業:代重要子公司上揚資產管理(股)公司公告取得有價證券,2022-09-22
新光金,新光金:公告本公司受邀參加臺灣證券交易所及寬量國際共同主辦之線上法人說明會(12th Taiwan CEO Week),2022-09-22
興泰,興泰:110年增資發行普通股股票發放暨上市日期公告,2022-09-22
興泰,興泰:發行新股變更登記核准公告,2022-09-22
日盛金,日盛金:公告本公司與富邦金融控股股份有限公司訂定合併基準日事宜,2022-09-22
富邦金,富邦金:本公司公告訂定與日盛金融控股股份有限公司合併基準日,2022-09-22
新華,新華:公告本公司買回庫藏股股份之數量累積達公司已發行股份總數4.42%,2022-09-22
元勝,元勝:代重要子公司潮港城事業股份有限公司公告內部稽核主管異動,2022-09-22
德英,德英:公告補充說明本公司與八馬國際事業有限公司簽訂利保肝及肝活素之世界獨家代理銷售合約之重要細節,2022-09-22
中租-KY,中租-KY:公告本公司111年8月自結合併損益,2022-09-22
陸海,陸海:代取得人何春櫻依證券交易法第43條之1第1項規定辦理公告,2022-09-22
銘旺科,銘旺科:代取得人世達興實業(股)公司依證交法第43條之1第1項規定辦理公告,2022-09-22
益安,益安:益安生醫股份有限公司（公司代號：6499）111年除權配股股票上櫃掛牌日期。,2022-09-22
晉泰,晉泰:本公司110年盈餘轉增資發行新股發放公告,2022-09-22
葡萄王,葡萄王:代本公司重要子公司葡眾企業股份有限公司公告向關係人處分使用權資產,2022-09-22
德英,德英:更正公告補充說明本公司與八馬國際事業有限公司簽訂利保肝及肝活素之世界獨家代理銷售合約之重要細節,2022-09-22
美好證,美好證:法務部調查局至本公司進行搜索,2022-09-22
豐祥-KY,"豐祥-KY:代重要子公司Vietnam Precision Industrial No.1Co., Ltd.公告除息基準日",2022-09-22
豐祥-KY,"豐祥-KY:代重要子公司Vietnam Precision Industrial No.1Co., Ltd.公告董事會決議2021年度盈餘分配案",2022-09-22
易威,易威:代子公司美國Tulex Pharmaceuticals Inc.公告，共同開發新藥(505(b)(2))液態口服劑型癲癇藥品(研發代號：ET-101)通過美國發明專利並完成登錄於美國FDA橘皮書(The Orange Book),2022-09-22
和碩,和碩:代子公司鎧勝控股有限公司公告董事會決議通過投資PEGATRON VIETNAM COMPANY LIMITED,2022-09-22
永信,永信:代重要子公司永鴻國際生技股份有限公司公告董事會決議召開2022年第三次臨時股東會,2022-09-22
來思達,來思達:公告本公司111年08月自結財務比率,2022-09-22
貿聯-KY,貿聯-KY:本公司受邀參加統一證券所舉辦之線上會議,2022-09-22
鑫龍騰,鑫龍騰:鑫龍騰開發股份有限公司（公司代號：3188）111年現金增資股款繳納憑證上櫃開始買賣日期。,2022-09-22
旭隼,旭隼:本公司一一一年發行限制員工權利新股上市日期公告,2022-09-22
瑞軒,瑞軒:本公司現金股利發放公告,2022-09-22
瑞軒,瑞軒:本公司盈餘轉增資發行新股股票發放暨上市日期公告,2022-09-22
富喬,富喬:本公司111年盈餘轉增資發行新股發放暨上櫃買賣日期公告,2022-09-22
第一金,第一金:代子公司第一金投信公告第十三屆法人董事及監察人法人股權代表名單,2022-09-22
麗嬰房,麗嬰房:代子公司上海麗嬰房公告一年內累積取得股權達新台幣三億元以上,2022-09-22
永裕,永裕:代重要子公司精奕興業(股)公司公告-接獲精奕興業股份有限公司監察人王(火丁)輝為公司利益，爰依公司法第220條規定召集精奕興業(股)公司111年第1次股東臨時會公告,2022-09-22
協易機,協易機:依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款公告,2022-09-22
協易機,協易機:代重要子公司協易科技精機(中國)有限公司公告辦理盈餘轉增資,2022-09-22
協易機,協易機:代重要子公司SEYI INTERNATIONAL (SAMOA) INC.公告辦理現金減資,2022-09-22
協易機,協易機:代重要子公司SEYI TECHNOLOGY (SAMOA) INC.公告辦理現金減資,2022-09-22
協易機,協易機:代重要子公司協易科技精機(中國)有限公司公告辦理現金減資,2022-09-22
日盛金,日盛金:日盛金控代子公司日盛證券公告股東會(董事會代行)重要決議事項,2022-09-22
華碩,華碩:代子公司ASUS GLOBAL PTE. LTD.公告董事會重要決議事項,2022-09-22
華碩,華碩:代子公司ASUS TECHNOLOGY PTE. LIMITED公告董事會重要決議事項,2022-09-22
兆遠,兆遠:公告本公司與債權人協商，同意民國一一○年度國內第一次私募無擔保普通公司債展期6個月,2022-09-22
全漢,全漢:公告本公司處分旭隼科技股份有限公司普通股 一年內累計達新台幣三億元,2022-09-22
葡萄王,葡萄王:代本公司重要子公司葡眾企業股份有限公司公告董事會決議通過桃園市政府土地標售案,2022-09-22
台塑化,台塑化:本公司受邀參加元富證券線上法人座談會,2022-09-22
日盛金,日盛金:日盛金控代子公司日盛證券公告董事會通過解除董事競業禁止之限制,2022-09-22
沛亨,沛亨:沛亨半導體股份有限公司（公司代號：6291）因減資彌補虧損全面換發新股票上櫃開始買賣日期。,2022-09-22
開發金,開發金:中華開發金控代子公司中國人壽公告購置台北市不動產,2022-09-22
駿吉-KY,駿吉-KY:盈餘轉增資新股股票發放暨上櫃日期公告,2022-09-22
駿吉-KY,駿吉-KY:公告本公司董事會決議盈餘轉增資發行新股(修正已發行股數),2022-09-22
美亞,美亞:本公司向台灣台北地方法院申請對簡慶輝、簡慶煌、簡慶銘、簡慶星之資產提起假扣押強制執行程序，以保障本公司權益。,2022-09-22
台船,台船:公告本公司向關係人取得不動產,2022-09-22
環泥,環泥:代子公司環球混凝土工業股份有限公司公告處分不動產交易,2022-09-22
神隆,神隆:因應主管機關說明,2022-09-22
興勤,興勤:本公司受邀參加由臺灣證券交易所及寬量國際共同主辦之線上法說會「12th Taiwan CEO Week」,2022-09-22
聯華,聯華:公告本公司增加持有被控股公司家數,2022-09-22
玉山金,玉山金:玉山金控代子公司柬埔寨聯合商業銀行UnionCommercial Bank PLC. 公告總經理變動,2022-09-22
華南金,華南金:代子公司華南產物保險股份有限公司公告總稽核異動,2022-09-22
國泰金,國泰金:代子公司國泰人壽公告其子公司Cathay Woolgate Exchange Holding 2 Limited 取得信託單位之信託受託人更名,2022-09-22
國泰金,國泰金:代子公司國泰人壽公告其子公司Cathay Woolgate Exchange Holding 1 Limited 取得信託單位之信託受託人更名,2022-09-22
億豐,億豐:本公司受邀參加台灣證交所與寬量國際舉辦的線上論壇,2022-09-22
台船,台船:公告本公司對台船環海風電工程(股)公司背書保證達公開發行公司資金貸與及背書保證處理準則第二十五條第一項第二款至第四款之規定辦理公告。,2022-09-22
中再保,中再保:公告本公司召開法說會相關內容,2022-09-22
元太,元太:代子公司元瀚材料股份有限公司公告決議參與聯合聚晶股份有限公司私募有價證券,2022-09-22
元太,元太:公告本公司決議參與聯合聚晶股份有限公司私募有價證券,2022-09-22
台船,台船:對本公司轉投資公司台船環海風電工程股份有限公司之背書保證金額符合公開發行公司資金貸與及背書保證處理準則第二十五條第一項第一款之規定辦理公告,2022-09-22
富旺,富旺:本公司處分長榮航普通股股票之公告,2022-09-22
長榮,長榮:代本公司之子公司Evergreen Marine (Asia) Pte. Ltd.公告111年度股東臨時會重要決議事項,2022-09-22
如興,如興:依證交所臺證上一字第1111803907號函公告本公司之子公司資金貸與本公司,2022-09-22
和碩,和碩:董事會決議解除本公司經理人競業禁止限制事宜,2022-09-22
