code,content,date
上奇,上奇8月營收5.16億元年增21.46% 1—8月達33.91億元,2022-09-15
寬魚國際,寬魚國際8月營收0.10億元年增6181.76% 1—8月達0.54億元,2022-09-15
中美晶,中美晶8月營收74.60億元年增28.11% 1—8月達534.65億元,2022-09-15
新唐,新唐8月營收34.85億元年增7.17% 1—8月達287.09億元,2022-09-15
旭然,旭然8月營收0.76億元年增36.9% 1—8月達4.65億元,2022-09-15
友威科,友威科8月營收1.10億元年增65.9% 1—8月達6.22億元,2022-09-15
聯合再生,聯合再生8月營收15.44億元年增46.38% 1—8月達114.10億元,2022-09-15
台勝科,台勝科8月營收13.95億元年增30.76% 1—8月達105.66億元,2022-09-15
雙鴻,雙鴻8月營收10.81億元年減14.6% 1—8月達93.56億元,2022-09-15
威剛,威剛8月營收30.05億元年減6.63% 1—8月達241.44億元,2022-09-15
六角,六角8月營收4.06億元年增26.66% 1—8月達27.97億元,2022-09-15
研華,研華8月營收62.36億元年增21.04% 1—8月達451.48億元,2022-09-15
喬山,喬山8月營收27.45億元年增20.25% 1—8月達188.46億元,2022-09-15
聯成,聯成8月營收50.52億元年減34.09% 1—8月達510.08億元,2022-09-15
禾瑞亞,禾瑞亞:禾瑞亞科技股份有限公司（公司代號：3556）111年增資股股票上櫃掛牌日期暨111年新股權利證書終止上櫃日期。,2022-09-15
昇華,昇華:公告本公司未來三個月之現金收支狀況,2022-09-15
昇華,昇華:公告本公司電影投資案債權收回情形及保全措施執行進度,2022-09-15
辛耘,辛耘:澄清111年09月15日經濟日報有關本公司報導,2022-09-15
信音,信音:信音企業股份有限公司（公司代號：6126）註銷買回股票事宜。,2022-09-15
北基,北基:公告本公司發行一一一年度第二次有擔保普通公司債,2022-09-15
東元,東元:本公司受邀參加臺灣證券交易所及寬量國際共同主辦之「12th Taiwan CEO Week」,2022-09-15
六角,六角:公告本公司現金股利事宜,2022-09-15
振發,振發:依證交法第43之1第1項取得股份申報事項公告,2022-09-15
