代碼,營業利益率,盈比,盈4,盈單,稅後淨利年成長率,營業利益年成長率,季度
1101,-1.48,0.6929133858267719,1.2699999999999996,0.22,-90.43,-107.8,2022Q3
1101,-3.74,-0.09756097560975613,1.64,-0.04000000000000001,-100.7,-116.0,2022Q2
1101,0.9,0.27303754266211605,2.93,0.2,-77.04,-95.07,2022Q1
1101,18.48,1.0787878787878784,3.3,0.8899999999999997,-24.26,-37.46,2021Q4
1101,19.64,0.659217877094972,3.5800000000000005,0.5900000000000001,-21.57,-35.15,2021Q3
1101,22.49,1.1904761904761902,4.200000000000001,1.25,-1.01,-21.21,2021Q2
1101,19.09,0.5253456221198155,4.340000000000001,0.57,7.16,-12.01,2021Q1
1101,29.87,1.0833333333333337,4.32,1.1700000000000004,9.96,4.91,2020Q4
1101,30.48,0.0,0.0,1.21,9.53,11.5,2020Q3
1101,29.26,0.0,0.0,1.39,2.23,11.77,2020Q2
1101,24.15,0.0,0.0,0.55,-17.7,-4.99,2020Q1
1102,11.34,1.146551724137931,4.640000000000001,1.33,-7.99,-40.18,2022Q3
1102,12.44,1.2413793103448274,4.3500000000000005,1.3499999999999999,-19.21,-39.15,2022Q2
1102,12.52,0.6846846846846848,4.4399999999999995,0.76,-29.42,-33.81,2022Q1
1102,19.73,1.021276595744681,4.7,1.2000000000000002,-6.64,-10.09,2021Q4
1102,20.28,0.8489795918367348,4.8999999999999995,1.04,0.08,-4.16,2021Q3
1102,22.41,1.0607734806629834,5.43,1.44,34.85,21.5,2021Q2
1102,20.83,0.7445255474452555,5.48,1.02,240.5,84.16,2021Q1
1102,25.14,1.1914893617021278,4.7,1.4000000000000004,-15.6,-10.85,2020Q4
1102,23.97,0.0,0.0,1.5699999999999998,-23.32,-19.28,2020Q3
1102,21.97,0.0,0.0,1.49,-40.24,-31.62,2020Q2
1102,15.39,0.0,0.0,0.24,-70.33,-46.49,2020Q1
1103,-20.34,-6.83333333333333,-0.2400000000000001,0.41,-130.9,26.22,2022Q3
1103,-20.95,-3.397260273972603,0.73,-0.62,-80.83,27.4,2022Q2
1103,-19.56,-0.4363636363636363,1.1,-0.12,35.79,25.87,2022Q1
1103,-23.67,0.3529411764705881,1.02,0.08999999999999997,-59.33,-163.9,2021Q4
1103,-26.54,1.9368421052631577,2.8500000000000005,1.3800000000000001,14.58,11.35,2021Q3
1103,-27.07,-0.4166666666666667,2.4,-0.25,-430.6,6.64,2021Q2
1103,-24.84,-0.2787456445993031,2.87,-0.2,43.83,14.88,2021Q1
1103,39.96,2.802919708029197,2.74,1.9200000000000004,30.48,289.2,2020Q4
1103,-33.45,0.0,0.0,0.9299999999999999,-62.82,-119.3,2020Q3
1103,-31.99,0.0,0.0,0.22000000000000003,-106.6,-176.8,2020Q2
1103,-32.08,0.0,0.0,-0.33,-244.2,-183.9,2020Q1
1104,10.88,1.2800000000000002,2.75,0.8800000000000001,94.83,21.01,2022Q3
1104,10.78,0.9216589861751154,2.17,0.5000000000000001,60.21,16.76,2022Q2
1104,11.21,1.539906103286385,2.13,0.82,127.0,21.28,2022Q1
1104,11.68,1.3253012048192767,1.66,0.5499999999999998,-11.55,44.02,2021Q4
1104,10.44,0.7100591715976332,1.69,0.30000000000000004,-14.98,50.51,2021Q3
1104,10.43,0.9246231155778897,1.9899999999999998,0.4600000000000001,12.76,65.72,2021Q2
1104,9.83,0.639269406392694,2.19,0.35,392.4,110.0,2021Q1
1104,9.09,1.214659685863874,1.91,0.5799999999999998,10.35,188.6,2020Q4
1104,7.78,0.0,0.0,0.6000000000000001,25.23,397.4,2020Q3
1104,7.05,0.0,0.0,0.6599999999999999,5.8,523.8,2020Q2
1104,5.38,0.0,0.0,0.07,-69.25,566.1,2020Q1
1108,13.41,1.3469387755102042,0.98,0.33,80.3,73.73,2022Q3
1108,13.18,1.5135135135135134,0.74,0.27999999999999997,28.19,38.87,2022Q2
1108,9.72,0.8484848484848485,0.66,0.14,0.84,11.15,2022Q1
1108,8.98,1.4153846153846155,0.65,0.23000000000000004,-33.16,-24.34,2021Q4
1108,7.83,0.6206896551724137,0.5799999999999998,0.08999999999999997,-48.31,-40.26,2021Q3
1108,8.61,1.0810810810810811,0.74,0.2,-41.34,-30.91,2021Q2
1108,7.36,0.5977011494252873,0.8700000000000001,0.13,-41.86,-30.07,2021Q1
1108,9.88,0.6597938144329893,0.97,0.15999999999999992,754.5,474.6,2020Q4
1108,11.34,0.0,0.0,0.25,36473.0,1775.0,2020Q3
1108,11.61,0.0,0.0,0.33000000000000007,1564.0,2299.0,2020Q2
1108,9.97,0.0,0.0,0.23,414.4,517.8,2020Q1
1109,12.86,1.4482758620689653,1.74,0.6299999999999999,-52.98,-48.23,2022Q3
1109,13.99,-0.16901408450704222,1.4200000000000002,-0.06,-82.05,-57.48,2022Q2
1109,10.32,0.5333333333333333,1.9500000000000002,0.26,-72.44,-73.84,2022Q1
1109,23.82,1.4444444444444442,2.52,0.9099999999999999,-16.29,-16.4,2021Q4
1109,22.52,0.43816254416961137,2.83,0.31000000000000005,-9.92,-11.24,2021Q3
1109,26.74,0.56797583081571,3.31,0.4700000000000001,33.3,17.86,2021Q2
1109,26.99,0.9485714285714285,3.5,0.83,191.9,125.1,2021Q1
1109,27.69,1.6598639455782314,2.94,1.22,-0.67,1.74,2020Q4
1109,25.1,0.0,0.0,0.7899999999999999,-14.67,-12.48,2020Q3
1109,25.77,0.0,0.0,0.66,-17.84,-9.79,2020Q2
1109,18.64,0.0,0.0,0.27,-32.29,-23.6,2020Q1
1110,-0.72,4.363636363636363,0.11000000000000001,0.12000000000000001,-86.26,-1024.0,2022Q3
1110,-3.13,-3.333333333333333,0.12000000000000001,-0.1,-191.6,-185.7,2022Q2
1110,3.87,0.7407407407407407,0.27,0.05,94.44,495.4,2022Q1
1110,0.65,0.6400000000000001,0.25,0.04000000000000001,689.5,139.4,2021Q4
1110,-0.06,2.166666666666667,0.24,0.13,5492.0,97.38,2021Q3
1110,2.93,1.3333333333333335,0.15,0.05,286.9,218.2,2021Q2
1110,0.74,0.9999999999999999,0.12000000000000001,0.03,145.9,122.9,2021Q1
1110,-1.92,3.0,0.04,0.03,-49.01,-259.3,2020Q4
1110,-2.66,0.0,0.0,0.04,-94.7,-107.5,2020Q3
1110,-3.01,0.0,0.0,0.020000000000000004,-184.5,-257.8,2020Q2
1110,-3.25,0.0,0.0,-0.05,-203.8,-186.1,2020Q1
1201,2.75,1.258426966292135,0.8899999999999999,0.28,-15.42,-23.17,2022Q3
1201,2.79,0.7128712871287127,1.0100000000000002,0.18,1.48,-9.13,2022Q2
1201,2.6,0.7450980392156863,1.02,0.19,13.8,23.37,2022Q1
1201,3.25,0.96,1.0,0.24,-5.28,8.21,2021Q4
1201,3.67,1.3559322033898304,1.1800000000000002,0.4,19.34,12.57,2021Q3
1201,3.12,0.6280991735537189,1.21,0.18999999999999997,68.98,65.63,2021Q2
1201,2.19,0.576271186440678,1.18,0.17,226.8,114.0,2021Q1
1201,3.19,1.5849056603773586,1.06,0.42000000000000004,-60.31,9.26,2020Q4
1201,3.47,0.0,0.0,0.43000000000000005,-74.92,-2.54,2020Q3
1201,2.04,0.0,0.0,0.15999999999999998,-90.68,6.24,2020Q2
1201,1.13,0.0,0.0,0.05,-97.69,411.1,2020Q1
1203,13.78,2.2900763358778624,2.6199999999999997,1.4999999999999998,31.72,-3.75,2022Q3
1203,14.56,0.4358974358974361,1.5599999999999996,0.17000000000000004,-18.21,-1.01,2022Q2
1203,18.93,1.2291666666666667,1.9199999999999997,0.59,8.31,11.83,2022Q1
1203,14.86,0.7659574468085104,1.88,0.3599999999999999,0.45,-11.21,2021Q4
1203,15.11,0.9565217391304346,1.84,0.43999999999999995,0.89,-7.98,2021Q3
1203,15.47,1.0816326530612246,1.96,0.53,10.82,0.37,2021Q2
1203,17.42,1.182795698924731,1.8600000000000003,0.55,1.5,-7.57,2021Q1
1203,16.13,0.707182320441989,1.81,0.32000000000000006,-3.28,5.56,2020Q4
1203,16.09,0.0,0.0,0.5599999999999999,5.85,7.38,2020Q3
1203,15.13,0.0,0.0,0.43000000000000005,-2.41,1.81,2020Q2
1203,17.74,0.0,0.0,0.5,17.84,27.98,2020Q1
1210,2.59,0.9322033898305084,2.3599999999999994,0.5499999999999998,22.97,31.19,2022Q3
1210,2.65,1.2018779342723007,2.13,0.6400000000000001,-0.27,5.76,2022Q2
1210,2.52,1.3800000000000001,1.9999999999999998,0.69,-31.53,-26.2,2022Q1
1210,2.31,0.8275862068965514,2.32,0.47999999999999976,-44.45,-44.32,2021Q4
1210,2.15,0.44290657439446374,2.89,0.32000000000000006,-44.32,-49.94,2021Q3
1210,2.65,0.5298701298701299,3.8499999999999996,0.51,-22.59,-31.1,2021Q2
1210,3.85,0.9439252336448598,4.28,1.01,24.56,5.7,2021Q1
1210,5.16,1.0526315789473686,3.99,1.0500000000000003,36.93,13.19,2020Q4
1210,5.6,0.0,0.0,1.28,37.64,24.69,2020Q3
1210,5.1,0.0,0.0,0.94,39.71,26.59,2020Q2
1210,4.5,0.0,0.0,0.72,48.32,22.36,2020Q1
1213,-18.57,0.8695652173913045,-1.38,-0.30000000000000004,20.91,-10.86,2022Q3
1213,-21.06,0.6888888888888889,-1.8000000000000003,-0.31000000000000005,-20.14,-24.3,2022Q2
1213,-25.25,0.9894736842105264,-1.8999999999999997,-0.47,-95.82,-115.6,2022Q1
1213,-15.29,0.7185628742514966,-1.67,-0.2999999999999998,-246.5,-24.93,2021Q4
1213,-14.97,1.7245508982035929,-1.6700000000000002,-0.7200000000000001,-675.8,-23.36,2021Q3
1213,-16.01,1.547169811320755,-1.0599999999999998,-0.41000000000000003,-890.3,8.41,2021Q2
1213,-11.56,1.92,-0.5,-0.24,-8.18,14.1,2021Q1
1213,-12.8,2.5,-0.48,-0.3,36.76,-40.84,2020Q4
1213,-12.4,0.0,0.0,-0.10999999999999999,72.05,-48.96,2020Q3
1213,-21.53,0.0,0.0,0.15,83.78,-134.2,2020Q2
1213,-17.18,0.0,0.0,-0.22,-36.46,-1611.0,2020Q1
1215,7.16,0.7875243664717348,5.129999999999999,1.0099999999999998,13.0,21.55,2022Q3
1215,7.51,1.4026974951830444,5.1899999999999995,1.82,4.72,14.03,2022Q2
1215,6.09,1.0103519668737062,4.829999999999999,1.22,-18.43,-6.42,2022Q1
1215,6.41,0.8537549407114622,5.06,1.0799999999999996,-19.89,-16.17,2021Q4
1215,6.93,0.7739602169981915,5.53,1.0699999999999998,-14.72,-10.73,2021Q3
1215,7.81,0.9012345679012346,6.48,1.4600000000000002,10.69,20.02,2021Q2
1215,8.19,0.8579881656804734,6.76,1.45,65.46,110.1,2021Q1
1215,8.56,1.0032362459546924,6.18,1.5499999999999998,-10.06,30.1,2020Q4
1215,8.57,0.0,0.0,2.02,28.15,16.65,2020Q3
1215,7.22,0.0,0.0,1.7399999999999998,6.39,-6.64,2020Q2
1215,4.26,0.0,0.0,0.87,-8.18,-33.84,2020Q1
1216,6.07,1.2239747634069396,3.1700000000000004,0.9699999999999998,-4.96,3.98,2022Q3
1216,5.92,1.0625000000000002,3.1999999999999997,0.8500000000000001,-9.36,5.39,2022Q2
1216,6.41,0.9090909090909092,3.3,0.75,-17.39,7.14,2022Q1
1216,6.0,0.6857142857142858,3.5,0.6000000000000001,-6.51,-4.67,2021Q4
1216,6.47,1.1363636363636365,3.5199999999999996,1.0,-8.53,-9.6,2021Q3
1216,6.14,1.0052910052910053,3.7799999999999994,0.95,-1.36,-8.82,2021Q2
1216,6.43,0.9620253164556961,3.95,0.95,17.56,3.07,2021Q1
1216,6.66,0.6543535620052772,3.79,0.6200000000000001,8.13,0.53,2020Q4
1216,7.51,0.0,0.0,1.26,7.02,0.22,2020Q3
1216,7.17,0.0,0.0,1.1199999999999999,-5.16,-7.6,2020Q2
1216,6.65,0.0,0.0,0.79,-15.21,-4.13,2020Q1
1217,5.67,4.622222222222223,0.44999999999999996,0.52,5.11,5.63,2022Q3
1217,4.79,-1.090909090909091,0.10999999999999999,-0.03,-80.45,-21.55,2022Q2
1217,5.73,1.0810810810810811,0.37,0.1,-25.02,5.3,2022Q1
1217,3.64,-1.3658536585365861,0.41,-0.14000000000000007,-12.92,-20.62,2021Q4
1217,5.45,1.4117647058823533,0.51,0.18000000000000005,7.94,-23.57,2021Q3
1217,5.99,1.3333333333333333,0.69,0.22999999999999998,134.4,5.41,2021Q2
1217,5.61,1.0000000000000002,0.5599999999999999,0.14,173.7,-19.79,2021Q1
1217,4.68,-0.34042553191489394,0.47,-0.040000000000000036,281.7,63.67,2020Q4
1217,7.13,0.0,0.0,0.36,139.6,75.72,2020Q3
1217,6.01,0.0,0.0,0.09999999999999999,218.4,83.84,2020Q2
1217,6.66,0.0,0.0,0.05,61.71,231.5,2020Q1
1218,1.57,1.0756302521008403,1.19,0.31999999999999995,-3.03,-20.07,2022Q3
1218,2.25,0.9310344827586208,1.1600000000000001,0.2700000000000001,-9.33,14.5,2022Q2
1218,3.74,0.9914529914529915,1.17,0.29,-15.14,25.68,2022Q1
1218,2.11,1.0163934426229506,1.22,0.30999999999999994,-30.48,-33.86,2021Q4
1218,2.23,0.9430894308943089,1.2300000000000002,0.29000000000000004,-36.35,-46.87,2021Q3
1218,2.24,0.6829268292682925,1.6400000000000001,0.27999999999999997,-14.94,-25.29,2021Q2
1218,3.39,0.743169398907104,1.8299999999999998,0.34,30.46,1.17,2021Q1
1218,3.79,0.7314285714285715,1.75,0.32000000000000006,46.26,97.58,2020Q4
1218,4.94,0.0,0.0,0.7,37.11,67.41,2020Q3
1218,3.68,0.0,0.0,0.47,45.79,212.6,2020Q2
1218,4.12,0.0,0.0,0.26,19.92,120.5,2020Q1
1219,2.4,-0.3448275862068969,1.16,-0.10000000000000009,29.53,23.54,2022Q3
1219,4.31,1.4358974358974361,1.17,0.42000000000000004,24.1,29.29,2022Q2
1219,5.42,2.8000000000000003,0.8999999999999999,0.63,-15.2,-3.54,2022Q1
1219,2.05,0.8399999999999999,1.0,0.20999999999999996,-50.22,-8.66,2021Q4
1219,2.29,-0.2950819672131146,1.2200000000000002,-0.08999999999999997,-48.58,15.99,2021Q3
1219,3.95,0.34682080924855496,1.73,0.15000000000000002,-15.03,267.3,2021Q2
1219,6.38,1.6132596685082876,1.8099999999999996,0.73,-8.05,4605.0,2021Q1
1219,2.69,0.900523560209424,1.91,0.42999999999999994,299.8,891.3,2020Q4
1219,2.37,0.0,0.0,0.41999999999999993,2162.0,270.9,2020Q3
1219,1.3,0.0,0.0,0.2300000000000001,4317.0,122.3,2020Q2
1219,0.17,0.0,0.0,0.83,1546.0,-73.28,2020Q1
1220,2.13,-1.0285714285714282,0.35,-0.08999999999999997,-66.61,-71.52,2022Q3
1220,4.12,0.6666666666666664,0.6000000000000001,0.09999999999999998,-54.32,-57.5,2022Q2
1220,5.17,0.926829268292683,0.82,0.19,-42.0,-49.92,2022Q1
1220,7.01,0.6000000000000001,1.0,0.15000000000000002,9.75,3.32,2021Q4
1220,8.32,0.5470085470085471,1.1700000000000002,0.16000000000000003,32.62,27.59,2021Q3
1220,10.71,0.9696969696969696,1.3199999999999998,0.31999999999999995,89.53,103.0,2021Q2
1220,11.94,1.1384615384615384,1.3,0.37,299.6,96.85,2021Q1
1220,7.87,1.254901960784314,1.02,0.32000000000000006,35.45,20.01,2020Q4
1220,7.28,0.0,0.0,0.30999999999999994,40.32,25.37,2020Q3
1220,6.36,0.0,0.0,0.30000000000000004,62.85,39.12,2020Q2
1220,7.15,0.0,0.0,0.09,20.75,217.0,2020Q1
1225,3.09,-0.09433962264150951,2.12,-0.050000000000000044,-7.77,-12.32,2022Q3
1225,5.34,1.1652173913043482,2.3,0.6700000000000002,9.85,11.06,2022Q2
1225,6.33,1.7904761904761908,2.0999999999999996,0.94,-6.22,-2.37,2022Q1
1225,4.05,1.082125603864734,2.07,0.5599999999999998,16.53,4.46,2021Q4
1225,4.19,0.23744292237442943,2.19,0.13000000000000012,42.51,21.01,2021Q3
1225,5.61,0.7673469387755101,2.4499999999999997,0.46999999999999986,105.3,94.01,2021Q2
1225,7.35,1.60352422907489,2.27,0.91,141.5,129.9,2021Q1
1225,4.98,1.5813953488372092,1.72,0.6799999999999999,5.64,13.98,2020Q4
1225,4.37,0.0,0.0,0.39,-9.04,2.9,2020Q3
1225,3.64,0.0,0.0,0.29000000000000004,-8.96,-6.05,2020Q2
1225,3.92,0.0,0.0,0.36,0.07,-0.83,2020Q1
1227,5.7,1.3249999999999997,1.6000000000000005,0.53,-48.84,-52.54,2022Q3
1227,4.77,0.4186046511627908,1.7200000000000002,0.18000000000000005,-63.9,-63.01,2022Q2
1227,5.97,0.5901639344262295,2.44,0.36,-41.74,-44.18,2022Q1
1227,8.69,0.7851851851851855,2.7,0.5300000000000002,-23.18,-26.27,2021Q4
1227,10.07,0.8904109589041095,2.92,0.6499999999999999,-21.81,-24.26,2021Q3
1227,10.47,1.0876132930513593,3.3100000000000005,0.9,-12.5,-17.25,2021Q2
1227,8.71,0.7106017191977076,3.49,0.62,-5.93,-2.56,2021Q1
1227,11.73,0.847457627118644,3.54,0.75,-5.76,-8.58,2020Q4
1227,13.36,0.0,0.0,1.04,3.88,6.09,2020Q3
1227,13.56,0.0,0.0,1.08,12.56,14.12,2020Q2
1227,11.08,0.0,0.0,0.67,-23.9,-27.05,2020Q1
1229,16.58,0.5511811023622045,2.54,0.34999999999999987,-0.87,16.56,2022Q3
1229,24.02,1.450381679389313,2.62,0.9500000000000001,6.09,33.72,2022Q2
1229,7.99,1.2771929824561403,2.85,0.91,7.07,-7.72,2022Q1
1229,12.75,0.45205479452054803,2.92,0.33000000000000007,35.57,37.5,2021Q4
1229,16.34,0.5276073619631899,3.26,0.4299999999999997,58.34,29.67,2021Q3
1229,21.72,1.3681159420289857,3.45,1.1800000000000002,104.5,43.33,2021Q2
1229,10.11,1.2211838006230529,3.21,0.98,498.4,97.23,2021Q1
1229,11.0,1.102880658436214,2.43,0.6700000000000002,11.23,9.91,2020Q4
1229,14.3,0.0,0.0,0.6200000000000001,0.5,19.55,2020Q3
1229,17.39,0.0,0.0,0.94,28.24,474.4,2020Q2
1229,5.57,0.0,0.0,0.2,-79.02,67.29,2020Q1
1231,10.36,1.0297029702970297,4.04,1.04,11.36,24.63,2022Q3
1231,10.47,0.6057441253263706,3.83,0.5799999999999998,9.11,34.79,2022Q2
1231,10.92,1.0634146341463417,4.1,1.09,17.46,24.45,2022Q1
1231,9.94,1.3200992555831266,4.03,1.33,18.66,28.0,2021Q4
1231,9.28,0.8177339901477833,4.0600000000000005,0.8300000000000001,24.94,34.74,2021Q3
1231,8.53,0.7888631090487239,4.3100000000000005,0.8500000000000001,43.75,44.37,2021Q2
1231,9.33,0.9714285714285716,4.199999999999999,1.02,91.46,67.57,2021Q1
1231,8.38,1.4545454545454548,3.74,1.3600000000000003,30.69,25.24,2020Q4
1231,7.38,0.0,0.0,1.0799999999999998,41.12,42.65,2020Q3
1231,6.52,0.0,0.0,0.74,17.11,25.3,2020Q2
1231,6.3,0.0,0.0,0.56,-11.57,30.41,2020Q1
1232,6.28,0.3759036144578315,8.299999999999999,0.7800000000000002,10.33,1.48,2022Q3
1232,8.95,1.1278375149342892,8.37,2.36,12.92,12.13,2022Q2
1232,10.3,1.5500650195058516,7.69,2.98,-2.11,4.13,2022Q1
1232,7.48,1.1237113402061853,7.76,2.1799999999999997,-3.68,-5.39,2021Q4
1232,7.5,0.41212121212121194,8.25,0.8499999999999996,2.94,0.48,2021Q3
1232,9.51,0.7021943573667714,9.57,1.6800000000000006,45.02,42.0,2021Q2
1232,11.64,1.2882787750791975,9.469999999999999,3.05,82.24,72.21,2021Q1
1232,9.28,1.3217821782178218,8.08,2.67,32.38,31.47,2020Q4
1232,8.72,0.0,0.0,2.17,17.01,18.89,2020Q3
1232,8.15,0.0,0.0,1.5800000000000003,2.29,4.75,2020Q2
1232,8.04,0.0,0.0,1.66,-10.05,-11.47,2020Q1
1233,-0.9,0.6428571428571428,0.56,0.09,33.08,-8.21,2022Q3
1233,-1.31,0.17391304347826086,0.69,0.03,1581.0,-123.6,2022Q2
1233,2.83,1.5510204081632655,0.48999999999999994,0.19,5.36,-39.42,2022Q1
1233,0.84,2.083333333333333,0.48,0.24999999999999997,-24.32,-77.17,2021Q4
1233,-0.85,1.9555555555555555,0.45,0.22,-42.88,-129.1,2021Q3
1233,-0.59,-1.3599999999999999,0.5,-0.16999999999999998,-90.31,-384.1,2021Q2
1233,4.42,0.9863013698630135,0.7300000000000001,0.18,126.9,156.3,2021Q1
1233,3.41,1.396825396825397,0.63,0.22000000000000003,-63.43,-63.58,2020Q4
1233,2.66,0.0,0.0,0.26999999999999996,-70.39,-72.5,2020Q3
1233,0.2,0.0,0.0,0.06000000000000001,-85.31,-98.05,2020Q2
1233,1.7,0.0,0.0,0.08,-83.55,-84.92,2020Q1
1234,6.68,1.6540084388185654,2.37,0.98,29.29,4.08,2022Q3
1234,3.12,0.88,2.0,0.44,3.64,-41.44,2022Q2
1234,1.02,0.6326530612244898,1.96,0.31,-5.75,-63.02,2022Q1
1234,6.57,1.2929292929292928,1.98,0.6399999999999999,-10.49,-1.56,2021Q4
1234,6.58,1.3785310734463276,1.7700000000000005,0.6100000000000001,-25.3,-9.65,2021Q3
1234,4.92,0.711111111111111,2.25,0.39999999999999997,4.17,75.05,2021Q2
1234,2.55,0.5789473684210525,2.2800000000000002,0.33,22.4,103.7,2021Q1
1234,6.69,0.774774774774775,2.22,0.43000000000000016,5.16,29.41,2020Q4
1234,7.2,0.0,0.0,1.09,4.94,45.39,2020Q3
1234,3.02,0.0,0.0,0.42999999999999994,-13.1,34.2,2020Q2
1234,1.42,0.0,0.0,0.27,-34.1,-25.48,2020Q1
1235,36.48,2.7761194029850738,1.3400000000000003,0.9299999999999999,106.5,195.7,2022Q3
1235,-59.12,0.546583850931677,1.61,0.22000000000000003,236.3,50.97,2022Q2
1235,-122.0,0.8135593220338981,1.1800000000000002,0.24,287.5,31.38,2022Q1
1235,-12.57,-0.24691358024691323,0.81,-0.04999999999999993,25.05,-126.5,2021Q4
1235,16.33,7.058823529411764,0.68,1.2,9.18,-78.81,2021Q3
1235,-147.5,-1.9534883720930234,0.43,-0.21000000000000002,-205.0,-81.44,2021Q2
1235,-159.9,-0.7536231884057971,0.6900000000000001,-0.13,19.85,-48.57,2021Q1
1235,24.76,-1.1076923076923073,0.65,-0.17999999999999994,39.98,46.9,2020Q4
1235,48.13,0.0,0.0,0.95,52.92,120.2,2020Q3
1235,-56.08,0.0,0.0,0.05000000000000002,79.18,-15.32,2020Q2
1235,-97.97,0.0,0.0,-0.17,55.68,-20.66,2020Q1
1236,-1.46,0.14130434782608686,3.6799999999999997,0.1299999999999999,1650.0,51.96,2022Q3
1236,-3.61,-0.38596491228070184,3.42,-0.33000000000000007,3208.0,-30.61,2022Q2
1236,0.83,5.068403908794788,3.0700000000000003,3.89,588.6,-91.58,2022Q1
1236,-2.77,0.16000000000000014,-0.25,-0.010000000000000009,-15298.0,-323.0,2021Q4
1236,-3.61,5.200000000000001,-0.09999999999999998,-0.13,-69.53,-72.94,2021Q3
1236,-3.12,-10.879999999999999,0.25,-0.6799999999999999,68.27,43.56,2021Q2
1236,9.94,5.181818181818182,0.43999999999999995,0.57,340.0,420.3,2021Q1
1236,-0.7,0.0,0.0,0.14,-98.86,-1249.0,2020Q4
1236,-2.23,0.0,0.0,0.21999999999999997,53.07,32.33,2020Q3
1236,-6.61,0.0,0.0,-0.49,10.38,8.61,2020Q2
1236,2.36,0.0,0.0,0.13,61.27,37.83,2020Q1
1256,13.43,2.566406249999999,10.240000000000002,6.569999999999999,-44.52,-53.72,2022Q3
1256,9.95,0.7196506550218339,11.450000000000003,2.06,-69.26,-69.74,2022Q2
1256,8.54,0.32009773976786804,16.37,1.31,-73.66,-70.76,2022Q1
1256,21.63,0.05730659025787979,20.94,0.3000000000000007,-9.21,0.13,2021Q4
1256,25.69,1.2251968503937012,25.399999999999995,7.780000000000001,13.1,25.76,2021Q3
1256,27.0,0.9548563611491109,29.239999999999995,6.9799999999999995,94.23,116.2,2021Q2
1256,26.12,0.8246844319775597,28.519999999999996,5.88,1622.0,986.4,2021Q1
1256,28.45,0.8281861678990863,22.99,4.759999999999998,41.83,31.45,2020Q4
1256,29.29,0.0,0.0,11.620000000000001,33.24,25.37,2020Q3
1256,22.63,0.0,0.0,6.260000000000001,-19.04,-20.96,2020Q2
1256,6.53,0.0,0.0,0.35,-87.32,-78.99,2020Q1
1702,4.74,0.5479452054794522,2.92,0.40000000000000013,-37.03,-46.62,2022Q3
1702,6.04,0.7323943661971829,3.5500000000000007,0.6499999999999999,-20.83,-36.65,2022Q2
1702,6.83,0.7614213197969543,3.9400000000000004,0.75,-21.58,-28.41,2022Q1
1702,9.0,1.037037037037037,4.32,1.12,24.46,6.6,2021Q4
1702,9.16,0.9258426966292137,4.45,1.0300000000000002,32.46,18.32,2021Q3
1702,9.85,0.8721174004192873,4.77,1.04,78.66,68.72,2021Q2
1702,9.75,0.9699570815450642,4.66,1.13,279.0,206.5,2021Q1
1702,9.52,1.3020833333333335,3.84,1.25,-1.75,0.4,2020Q4
1702,8.85,0.0,0.0,1.3499999999999999,2.42,-3.41,2020Q3
1702,7.1,0.0,0.0,0.9299999999999999,-24.96,-27.72,2020Q2
1702,4.1,0.0,0.0,0.31,-62.52,-54.73,2020Q1
1737,12.67,1.542857142857143,2.0999999999999996,0.8099999999999999,0.85,-15.51,2022Q3
1737,10.09,0.5139664804469274,1.7899999999999998,0.22999999999999998,-25.12,-33.75,2022Q2
1737,14.25,1.2190476190476194,2.0999999999999996,0.64,29.1,1.62,2022Q1
1737,12.92,0.8527918781725887,1.97,0.41999999999999993,10.03,14.21,2021Q4
1737,14.34,0.9259259259259258,2.16,0.5,32.21,36.04,2021Q3
1737,15.4,1.0093457943925235,2.1399999999999997,0.54,41.26,40.07,2021Q2
1737,16.38,1.0149253731343284,2.01,0.51,54.96,33.6,2021Q1
1737,14.8,1.3333333333333335,1.83,0.6100000000000001,8.42,10.38,2020Q4
1737,13.45,0.0,0.0,0.48,-11.43,-5.54,2020Q3
1737,12.89,0.0,0.0,0.41,-20.07,-6.84,2020Q2
1737,13.37,0.0,0.0,0.33,-31.04,-0.27,2020Q1
1301,14.51,0.3835616438356165,9.49,0.9100000000000001,-20.13,-33.94,2022Q3
1301,19.75,1.1472868217054262,11.61,3.3299999999999996,7.35,-8.54,2022Q2
1301,18.77,0.9075043630017452,11.46,2.6,10.79,3.45,2022Q1
1301,21.99,0.9455842997323819,11.21,2.6500000000000004,256.1,251.9,2021Q4
1301,22.12,1.18359375,10.24,3.0300000000000002,484.4,432.7,2021Q3
1301,23.67,1.4389140271493213,8.84,3.18,3536.0,537.2,2021Q2
1301,21.26,1.6906474820143886,5.56,2.35,3900.0,417.0,2021Q1
1301,9.2,2.1333333333333333,3.15,1.68,-46.32,-15.34,2020Q4
1301,6.3,0.0,0.0,1.63,-72.71,-53.15,2020Q3
1301,5.78,0.0,0.0,-0.1,-105.5,-61.87,2020Q2
1301,5.93,0.0,0.0,-0.06,-104.8,-52.68,2020Q1
1303,9.6,0.26540284360189575,6.329999999999998,0.41999999999999993,-43.5,-56.65,2022Q3
1303,12.01,0.8199320498301245,8.830000000000002,1.81,-23.34,-39.75,2022Q2
1303,13.19,0.7661290322580645,9.92,1.9,-10.42,-17.05,2022Q1
1303,19.68,0.8585365853658534,10.25,2.1999999999999993,215.5,281.7,2021Q4
1303,20.37,1.2192066805845512,9.580000000000002,2.920000000000001,361.7,480.9,2021Q3
1303,20.25,1.4554579673776662,7.970000000000001,2.9,1053.0,535.6,2021Q2
