stock_id,date,Θユ计,Θユ掸计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,程处ボ禦基,程处ボ禦秖,程处ボ芥基,程处ボ芥秖,セ痲ゑ
2330,2013-01-02 00:00:00,40647121,14353,4021304950,97.6,99.9,97.1,99.6,2.6,99.5,3.0,99.6,150.0,16.54
2330,2013-01-03 00:00:00,44335846,12616,4472175100,100.5,102.0,100.0,101.0,1.4,100.5,715.0,101.0,893.0,16.78
2330,2013-01-04 00:00:00,39502577,10276,3980403777,100.5,101.5,100.0,101.5,0.5,101.0,471.0,101.5,2833.0,16.86
2330,2013-01-07 00:00:00,42328657,9042,4237769552,101.0,101.0,99.1,100.5,1.0,100.0,95.0,100.5,532.0,16.69
2330,2013-01-08 00:00:00,31218717,9463,3100841808,99.6,100.0,98.9,99.7,0.8,99.5,7.0,99.7,157.0,16.56
2330,2013-01-09 00:00:00,26417262,7616,2638483776,100.5,100.5,99.2,100.0,0.3,99.9,803.0,100.0,152.0,16.61
2330,2013-01-10 00:00:00,41234333,8304,4133510035,99.9,101.0,99.5,101.0,1.0,100.5,1949.0,101.0,4390.0,16.78
2330,2013-01-11 00:00:00,22993851,7982,2319676468,101.5,101.5,100.5,101.0,0.0,100.5,2857.0,101.0,1447.0,16.78
2330,2013-01-14 00:00:00,23575867,6414,2375656925,101.0,102.0,100.0,102.0,1.0,101.5,64.0,102.0,3170.0,16.94
2330,2013-01-15 00:00:00,36015126,10021,3620754003,102.0,102.0,99.8,100.5,1.5,100.0,1083.0,100.5,1489.0,16.69
2330,2013-01-16 00:00:00,35496359,8742,3543926150,100.5,100.5,99.2,99.2,1.3,99.2,1040.0,99.3,11.0,16.48
2330,2013-01-17 00:00:00,40526293,9034,4042971250,100.5,101.0,98.5,99.3,0.1,99.2,502.0,99.3,134.0,16.5
2330,2013-01-18 00:00:00,49874215,11823,5045047215,101.5,101.5,100.5,101.5,2.2,101.0,1131.0,101.5,2100.0,16.86
2330,2013-01-21 00:00:00,17310236,5625,1738509600,101.0,101.0,100.0,100.5,1.0,100.0,2883.0,100.5,1044.0,16.69
2330,2013-01-22 00:00:00,21946618,5388,2205121218,101.0,101.0,99.9,101.0,0.5,100.5,271.0,101.0,3573.0,16.78
2330,2013-01-23 00:00:00,30821432,7292,3111421288,101.5,101.5,100.0,101.0,0.0,100.5,392.0,101.0,3623.0,16.78
2330,2013-01-24 00:00:00,40653209,8257,4059542810,100.0,100.5,99.2,99.9,1.1,99.8,258.0,99.9,631.0,16.59
2330,2013-01-25 00:00:00,48674849,11885,4801805861,99.9,99.9,98.0,99.0,0.9,98.9,15.0,99.0,1309.0,16.45
2330,2013-01-28 00:00:00,29190978,7200,2893310122,98.7,99.5,98.6,99.3,0.3,99.2,101.0,99.3,20.0,16.5
2330,2013-01-29 00:00:00,36060537,12071,3624866512,100.0,101.5,99.7,101.0,1.7,101.0,568.0,101.5,2289.0,16.78
2330,2013-01-30 00:00:00,28862623,6963,2923728423,102.0,102.0,100.5,101.5,0.5,101.5,794.0,102.0,8444.0,16.86
2330,2013-01-31 00:00:00,42489565,6481,4266277265,100.5,101.5,100.0,101.5,0.0,101.0,25.0,101.5,3048.0,16.86
2330,2013-02-01 00:00:00,23211035,7596,2343091003,101.5,101.5,100.5,101.5,0.0,101.0,538.0,101.5,55.0,16.86
2330,2013-02-04 00:00:00,35257079,10873,3618099182,102.0,103.0,102.0,103.0,1.5,102.5,1391.0,103.0,256.0,17.11
2330,2013-02-05 00:00:00,17896471,5200,1832150196,103.0,103.0,101.5,103.0,0.0,102.5,276.0,103.0,2592.0,17.11
2330,2013-02-06 00:00:00,32330330,9340,3369267370,103.5,105.0,103.0,105.0,2.0,104.5,531.0,105.0,4408.0,17.44
2330,2013-02-18 00:00:00,64345580,13470,6895059371,107.0,108.5,106.5,107.0,2.0,107.0,834.0,107.5,315.0,17.77
2330,2013-02-19 00:00:00,22103657,6114,2372380213,108.5,108.5,106.5,107.0,0.0,107.0,102.0,107.5,2417.0,17.77
2330,2013-02-20 00:00:00,41921556,10171,4558604798,108.5,109.5,108.0,109.0,2.0,108.5,768.0,109.0,494.0,18.11
2330,2013-02-21 00:00:00,30551806,7485,3287642271,108.5,108.5,107.0,107.0,2.0,107.0,1359.0,107.5,934.0,17.77
2330,2013-02-22 00:00:00,39577666,10313,4188440636,106.0,106.5,105.0,105.5,1.5,105.0,3743.0,105.5,69.0,17.52
2330,2013-02-23 00:00:00,10174533,3022,1083855709,106.5,107.5,106.0,107.0,1.5,106.5,3246.0,107.0,155.0,17.77
2330,2013-02-25 00:00:00,37216683,8564,3938987715,106.5,107.0,105.0,105.0,2.0,105.0,3362.0,105.5,67.0,17.44
2330,2013-02-26 00:00:00,38498610,9572,4006611594,103.5,105.0,102.5,103.5,1.5,103.5,1869.0,104.0,773.0,17.19
2330,2013-02-27 00:00:00,81358059,13654,8385327394,102.0,104.5,101.0,104.5,1.0,104.0,106.0,104.5,5107.0,16.3
2330,2013-03-01 00:00:00,35081170,9263,3651664826,103.0,105.0,102.5,105.0,0.5,104.5,43.0,105.0,10380.0,16.38
2330,2013-03-04 00:00:00,55265946,11896,5652060892,104.5,104.5,101.5,102.0,3.0,101.5,2926.0,102.0,1782.0,15.91
2330,2013-03-05 00:00:00,56213527,9603,5798480893,103.5,104.0,102.5,104.0,2.0,103.5,675.0,104.0,3472.0,16.22
2330,2013-03-06 00:00:00,38026322,6844,3944092785,104.0,104.5,103.0,104.0,0.0,103.5,213.0,104.0,751.0,16.22
2330,2013-03-07 00:00:00,20783572,6812,2150594416,103.5,104.0,103.0,103.0,1.0,103.0,1425.0,103.5,43.0,16.07
2330,2013-03-08 00:00:00,46036003,8598,4753123583,103.0,104.5,102.0,103.5,0.5,103.5,842.0,104.0,189.0,16.15
2330,2013-03-11 00:00:00,36093271,9071,3706837142,102.0,104.0,102.0,102.0,1.5,102.0,5913.0,102.5,536.0,15.91
2330,2013-03-12 00:00:00,30064912,6294,3075447024,102.0,103.0,101.5,102.5,0.5,102.0,7644.0,102.5,964.0,15.99
2330,2013-03-13 00:00:00,57955306,9978,6009069324,102.5,105.0,102.0,104.5,2.0,104.0,1458.0,104.5,792.0,16.3
2330,2013-03-14 00:00:00,33067465,7022,3435727588,104.0,104.5,103.0,104.0,0.5,104.0,242.0,104.5,2564.0,16.22
2330,2013-03-15 00:00:00,35632988,6030,3696617211,105.0,105.0,103.0,103.0,1.0,103.0,2187.0,103.5,4.0,16.07
2330,2013-03-18 00:00:00,44188807,11128,4472705507,102.0,102.0,100.5,100.5,2.5,100.5,3187.0,101.0,351.0,15.68
2330,2013-03-19 00:00:00,50765167,11099,5104261200,101.0,101.5,99.6,100.0,0.5,100.0,1507.0,100.5,2354.0,15.6
2330,2013-03-20 00:00:00,64024225,13861,6344606455,99.5,99.5,98.8,98.8,1.2,98.8,144.0,98.9,3.0,15.41
2330,2013-03-21 00:00:00,58467748,13448,5799884434,98.8,100.5,98.7,98.7,0.1,98.7,51.0,98.8,38.0,15.4
2330,2013-03-22 00:00:00,44937030,12072,4420118840,98.6,99.1,98.0,98.0,0.7,98.0,5589.0,98.1,1.0,15.29
2330,2013-03-25 00:00:00,25469505,7606,2540453602,99.9,100.5,99.2,99.5,1.5,99.5,54.0,99.6,15.0,15.52
2330,2013-03-26 00:00:00,27220058,8019,2698733342,99.2,99.4,98.8,99.0,0.5,99.0,1938.0,99.1,11.0,15.44
2330,2013-03-27 00:00:00,29969023,7304,2992059750,99.0,100.5,98.8,100.5,1.5,100.0,33.0,100.5,2615.0,15.68
2330,2013-03-28 00:00:00,29558310,7232,2945126900,100.0,100.5,99.3,100.0,0.5,99.9,13.0,100.0,652.0,15.6
2330,2013-03-29 00:00:00,19003253,5024,1907250000,100.0,101.0,99.8,100.5,0.5,100.5,1114.0,101.0,2290.0,15.68
2330,2013-04-01 00:00:00,16374716,4450,1657592413,101.0,102.0,100.5,101.0,0.5,100.5,765.0,101.0,979.0,15.76
2330,2013-04-02 00:00:00,22334113,6500,2242499100,100.5,101.0,99.8,100.5,0.5,100.5,78.0,101.0,3852.0,15.68
2330,2013-04-03 00:00:00,27097381,6886,2731161500,101.5,101.5,100.0,100.5,0.0,100.0,199.0,100.5,640.0,15.68
2330,2013-04-08 00:00:00,58367917,11496,5768632279,99.0,99.5,98.5,98.5,2.0,98.5,30.0,98.6,601.0,15.37
2330,2013-04-09 00:00:00,41316418,10389,4045349536,98.0,98.5,97.5,97.5,1.0,97.5,1916.0,97.6,67.0,15.21
2330,2013-04-10 00:00:00,36746778,7197,3604766222,98.8,98.8,97.7,98.3,0.8,98.2,55.0,98.3,931.0,15.34
2330,2013-04-11 00:00:00,57867486,12430,5799700086,99.0,101.5,98.8,101.5,3.2,101.0,579.0,101.5,3727.0,15.83
2330,2013-04-12 00:00:00,19568004,5602,1968624772,101.5,101.5,100.0,100.5,1.0,100.5,98.0,101.0,928.0,15.68
2330,2013-04-15 00:00:00,23440616,6275,2343267705,100.5,101.0,99.1,99.4,1.1,99.4,36.0,99.5,671.0,15.51
2330,2013-04-16 00:00:00,35918924,8309,3576311040,98.2,101.0,98.2,100.5,1.1,100.0,73.0,100.5,531.0,15.68
2330,2013-04-17 00:00:00,35897101,7663,3598786346,101.5,101.5,99.7,100.0,0.5,100.0,104.0,100.5,546.0,15.6
2330,2013-04-18 00:00:00,33083804,7209,3316064572,100.0,101.0,99.4,99.9,0.1,99.9,1464.0,100.0,11.0,15.59
2330,2013-04-19 00:00:00,66950314,15197,7110036743,105.5,106.5,105.5,106.5,6.6,106.5,40192.0,,0.0,16.61
2330,2013-04-22 00:00:00,72502228,16146,7859371624,108.5,109.5,107.5,108.5,2.0,108.0,217.0,108.5,1964.0,16.93
2330,2013-04-23 00:00:00,46146072,10405,4903358892,106.5,107.5,105.5,106.0,2.5,105.5,3500.0,106.0,2272.0,16.54
2330,2013-04-24 00:00:00,35495750,10908,3753132000,106.5,107.0,104.5,106.0,0.0,105.5,1922.0,106.0,902.0,16.54
2330,2013-04-25 00:00:00,26287666,7044,2792181370,106.0,107.0,105.5,107.0,1.0,106.5,188.0,107.0,1149.0,16.69
2330,2013-04-26 00:00:00,36776724,11735,3975714992,107.0,109.0,107.0,108.5,1.5,108.0,646.0,108.5,1198.0,16.93
2330,2013-04-29 00:00:00,21092377,6502,2279129984,108.5,108.5,107.5,108.0,0.5,108.0,412.0,108.5,3108.0,16.85
2330,2013-04-30 00:00:00,34612725,10732,3772841445,108.5,109.5,108.5,109.5,1.5,109.0,504.0,109.5,3201.0,17.08
2330,2013-05-02 00:00:00,38796887,10471,4272592070,110.0,111.0,109.0,110.5,1.0,110.0,1869.0,110.5,373.0,17.24
2330,2013-05-03 00:00:00,36621737,9832,4072080617,111.5,112.5,110.0,110.0,0.5,110.0,3153.0,110.5,634.0,17.16
2330,2013-05-06 00:00:00,19393798,6706,2156914078,111.5,111.5,110.5,111.5,1.5,111.0,2201.0,111.5,1360.0,17.39
2330,2013-05-07 00:00:00,22448180,7353,2521248290,112.0,113.0,111.0,112.5,1.0,112.5,1676.0,113.0,3472.0,17.55
2330,2013-05-08 00:00:00,42509709,11870,4842348356,112.5,115.0,112.5,114.5,2.0,114.0,1573.0,114.5,1087.0,17.86
2330,2013-05-09 00:00:00,27606177,9101,3186565567,116.0,116.0,114.5,115.0,0.5,114.5,2014.0,115.0,229.0,17.94
2330,2013-05-10 00:00:00,27536736,7521,3146083904,115.0,115.0,113.5,114.5,0.5,114.0,85.0,114.5,741.0,17.86
2330,2013-05-13 00:00:00,18263266,3993,2094696397,115.0,115.5,114.0,114.5,0.0,114.5,2776.0,115.0,5253.0,17.86
2330,2013-05-14 00:00:00,27855127,7881,3224146605,115.5,116.5,115.0,115.5,1.0,115.5,1458.0,116.0,3617.0,18.02
2330,2013-05-15 00:00:00,29107560,6849,3338273993,115.0,116.0,113.5,115.0,0.5,114.5,2621.0,115.0,4862.0,17.94
2330,2013-05-16 00:00:00,45770439,10033,5227824787,115.0,116.0,113.0,113.5,1.5,113.5,211.0,114.0,2167.0,17.09
2330,2013-05-17 00:00:00,19316452,6145,2177150076,112.0,113.5,111.5,113.5,0.0,113.0,492.0,113.5,672.0,17.09
2330,2013-05-20 00:00:00,16882054,4897,1911454937,112.5,114.0,112.5,114.0,0.5,114.0,72.0,114.5,1613.0,17.17
2330,2013-05-21 00:00:00,17238193,5038,1941365116,113.0,113.5,112.0,112.5,1.5,112.5,625.0,113.0,1443.0,16.94
2330,2013-05-22 00:00:00,34068421,8462,3821447086,112.5,113.5,111.0,112.0,0.5,111.5,219.0,112.0,1491.0,16.87
2330,2013-05-23 00:00:00,46874809,12254,5132481372,110.5,111.5,108.0,108.0,4.0,108.0,1555.0,108.5,997.0,16.27
2330,2013-05-24 00:00:00,26736102,7786,2929037118,109.5,110.5,108.5,109.5,1.5,109.0,2171.0,109.5,1049.0,16.49
2330,2013-05-27 00:00:00,19161396,6339,2129098594,109.5,112.0,109.5,112.0,2.5,111.5,751.0,112.0,801.0,16.87
2330,2013-05-28 00:00:00,22762131,5944,2520915219,112.0,112.5,109.5,109.5,2.5,109.5,4924.0,110.0,2.0,16.49
2330,2013-05-29 00:00:00,16781832,4809,1865802389,110.5,112.0,110.5,111.0,1.5,111.0,2898.0,111.5,72.0,16.72
2330,2013-05-30 00:00:00,36121568,6534,3987922980,111.0,111.5,109.5,110.0,1.0,110.0,1011.0,110.5,343.0,16.57
2330,2013-05-31 00:00:00,37205933,7620,4086301119,111.5,111.5,109.0,109.5,0.5,109.5,129.0,110.0,594.0,16.49
2330,2013-06-03 00:00:00,35834419,9111,3858216000,108.0,108.5,106.5,107.5,2.0,107.5,827.0,108.0,178.0,16.19
2330,2013-06-04 00:00:00,27476915,6964,2987301735,109.0,110.0,107.5,109.0,1.5,108.5,635.0,109.0,4.0,16.42
2330,2013-06-05 00:00:00,25581235,4331,2802975365,109.5,110.5,108.5,109.5,0.5,109.5,562.0,110.0,249.0,16.49
2330,2013-06-06 00:00:00,34251239,8225,3696663148,108.5,109.5,107.0,107.5,2.0,107.0,2927.0,108.0,1777.0,16.19
2330,2013-06-07 00:00:00,33085685,9288,3599966794,108.0,109.5,108.0,108.5,1.0,108.5,1498.0,109.0,1357.0,16.34
2330,2013-06-10 00:00:00,21941087,5544,2389739825,110.0,110.0,108.0,108.5,0.0,108.5,697.0,109.0,1443.0,16.34
2330,2013-06-11 00:00:00,37162875,7971,4039110540,110.0,110.0,108.0,108.0,0.5,108.0,3270.0,108.5,825.0,16.27
2330,2013-06-13 00:00:00,61059253,15038,6426059165,106.0,107.0,104.0,104.5,3.5,104.5,2326.0,105.0,1444.0,15.74
2330,2013-06-14 00:00:00,41207256,8686,4344673136,105.0,106.0,104.5,106.0,1.5,105.5,299.0,106.0,1768.0,15.96
2330,2013-06-17 00:00:00,23014898,7015,2427943688,105.5,106.0,105.0,106.0,0.0,105.5,458.0,106.0,1947.0,15.96
2330,2013-06-18 00:00:00,31676097,6753,3345414299,105.0,106.5,104.5,106.5,0.5,106.0,1322.0,106.5,594.0,16.04
2330,2013-06-19 00:00:00,22084611,5112,2334582437,106.0,106.5,105.0,105.5,1.0,105.5,1806.0,106.0,374.0,15.89
2330,2013-06-20 00:00:00,29998376,8257,3129908604,105.0,105.5,103.5,104.0,1.5,103.5,995.0,104.0,887.0,15.66
2330,2013-06-21 00:00:00,39844187,8632,4087505319,102.0,103.5,101.5,103.5,0.5,103.0,2596.0,103.5,951.0,15.59
2330,2013-06-24 00:00:00,54091378,12255,5489104333,102.5,102.5,100.0,101.0,2.5,101.0,2091.0,101.5,3104.0,15.21
2330,2013-06-25 00:00:00,33897665,8672,3438163165,101.0,103.0,101.0,101.0,0.0,101.0,12550.0,101.5,22.0,15.21
2330,2013-06-26 00:00:00,55865189,12682,5734087278,103.0,104.0,101.5,101.5,0.5,101.5,3471.0,102.0,2.0,15.29
2330,2013-06-27 00:00:00,46982476,12441,4874831619,103.0,105.0,103.0,104.5,3.0,104.0,184.0,104.5,380.0,15.74
2330,2013-06-28 00:00:00,74514857,15111,8058161932,106.0,111.0,105.0,111.0,6.5,110.0,2.0,111.0,3318.0,16.72
2330,2013-07-01 00:00:00,51935015,14947,5643988850,109.0,109.5,108.0,108.0,3.0,108.0,974.0,108.5,962.0,16.27
2330,2013-07-02 00:00:00,44982283,12114,4926391907,109.0,110.0,108.5,110.0,2.0,109.5,842.0,110.0,6412.0,16.57
2330,2013-07-03 00:00:00,44740088,11083,4763771416,107.0,107.0,105.5,107.0,0.0,106.5,105.0,107.0,4268.0,16.11
2330,2013-07-04 00:00:00,24500705,7185,2612823435,106.5,107.0,106.0,107.0,0.0,106.5,2464.0,107.0,395.0,16.11
2330,2013-07-05 00:00:00,28276621,8054,3076586844,107.5,109.5,107.0,109.0,2.0,109.0,1869.0,109.5,2550.0,16.42
2330,2013-07-08 00:00:00,32770668,8927,3465016640,107.0,108.0,104.5,105.0,4.0,105.0,396.0,105.5,1423.0,15.81
2330,2013-07-10 00:00:00,22082402,6180,2339157112,104.5,107.0,104.5,106.0,0.0,105.5,31.0,106.0,1006.0,15.96
2330,2013-07-11 00:00:00,56918428,13597,6191867732,107.5,109.5,107.5,109.5,3.5,109.0,644.0,109.5,3169.0,16.49
2330,2013-07-12 00:00:00,31046000,8347,3400554500,109.5,110.0,108.5,110.0,0.5,109.5,6.0,110.0,5586.0,16.57
2330,2013-07-15 00:00:00,33373340,7527,3638316428,108.5,109.5,108.0,109.5,0.5,109.0,26.0,110.0,4415.0,16.49
2330,2013-07-16 00:00:00,35961041,7121,3873701928,108.5,109.0,107.0,108.0,1.5,107.5,855.0,108.0,1744.0,16.27
2330,2013-07-17 00:00:00,40121705,7538,4346512130,108.0,109.0,107.0,109.0,1.0,108.5,9.0,109.0,5554.0,16.42
2330,2013-07-18 00:00:00,53223397,10862,5664708225,107.5,108.0,105.5,105.5,3.5,105.5,1215.0,106.0,411.0,15.89
2330,2013-07-19 00:00:00,123330486,33783,12202689402,99.4,99.7,98.2,98.2,7.3,,0.0,98.2,19763.0,14.79
2330,2013-07-22 00:00:00,88048437,23948,8606772405,98.0,98.4,96.9,97.0,1.2,97.0,871.0,97.1,31.0,14.61
2330,2013-07-23 00:00:00,85595131,20652,8570434000,98.5,101.5,98.5,100.0,3.0,99.9,85.0,100.0,484.0,15.06
2330,2013-07-24 00:00:00,58355933,13201,5938843166,100.5,103.0,100.0,102.0,2.0,101.5,1669.0,102.0,33.0,15.36
2330,2013-07-25 00:00:00,37559307,9555,3849460654,102.0,103.5,101.0,102.5,0.5,102.0,2719.0,102.5,700.0,15.44
2330,2013-07-26 00:00:00,31817666,7680,3249114932,103.0,103.0,101.0,102.5,0.0,102.0,2217.0,102.5,132.0,15.44
2330,2013-07-29 00:00:00,38334123,9559,3858681300,100.0,101.5,100.0,100.0,2.5,100.0,5594.0,100.5,180.0,15.06
2330,2013-07-30 00:00:00,33871602,8756,3442691070,100.5,102.5,100.5,102.0,2.0,101.5,1733.0,102.0,2969.0,15.36
2330,2013-07-31 00:00:00,36997795,7128,3780910590,101.5,103.0,101.0,102.5,0.5,102.0,270.0,102.5,2737.0,15.44
2330,2013-08-01 00:00:00,32509794,7756,3285635040,102.0,102.0,100.0,100.5,2.0,100.5,173.0,101.0,948.0,15.14
2330,2013-08-02 00:00:00,28039940,7866,2845200929,102.5,103.0,100.0,100.5,0.0,100.5,3160.0,101.0,1217.0,15.14
2330,2013-08-05 00:00:00,23372612,6400,2349053712,100.0,101.5,99.9,100.5,0.0,100.0,6221.0,100.5,881.0,15.14
2330,2013-08-06 00:00:00,42787275,13012,4242132263,100.5,100.5,98.6,98.8,1.7,98.8,141.0,98.9,142.0,14.88
2330,2013-08-07 00:00:00,45969616,15082,4484924070,98.5,98.5,97.0,97.0,1.8,97.0,2427.0,97.1,115.0,14.61
2330,2013-08-08 00:00:00,55873275,14412,5383171749,96.0,97.1,95.3,96.4,0.6,96.3,142.0,96.4,382.0,14.52
2330,2013-08-09 00:00:00,47192333,13162,4585250023,100.0,100.0,96.4,96.4,0.0,96.4,988.0,96.5,95.0,14.52
2330,2013-08-12 00:00:00,33454945,10395,3215945925,96.4,96.7,95.6,96.0,0.4,96.0,2457.0,96.1,98.0,14.46
2330,2013-08-13 00:00:00,34392082,9192,3332838031,96.0,97.4,96.0,97.2,1.2,97.1,82.0,97.2,153.0,14.64
2330,2013-08-14 00:00:00,44023158,9471,4245439666,96.0,97.3,95.8,96.8,0.4,96.8,13.0,96.9,2.0,14.58
2330,2013-08-15 00:00:00,42687594,13251,4096103714,96.4,96.4,95.3,96.0,0.8,95.9,146.0,96.0,977.0,13.66
2330,2013-08-16 00:00:00,37698875,11061,3632993006,95.4,97.5,95.2,96.5,0.5,96.4,67.0,96.5,210.0,13.73
2330,2013-08-19 00:00:00,52061061,11661,4975788608,95.5,96.1,95.3,95.5,1.0,95.5,1868.0,95.6,264.0,13.58
2330,2013-08-20 00:00:00,42471292,13924,4029465558,95.2,95.4,94.4,94.4,1.1,94.3,163.0,94.4,15.0,13.43
2330,2013-08-22 00:00:00,60311712,15238,5666452853,93.0,94.9,92.9,94.5,0.1,94.4,1841.0,94.5,677.0,13.44
2330,2013-08-23 00:00:00,44454018,12547,4301442889,95.7,97.3,95.5,97.0,2.5,97.0,3817.0,97.1,697.0,13.8
2330,2013-08-26 00:00:00,18698683,6745,1810213458,97.6,97.6,96.1,96.8,0.2,96.8,532.0,96.9,14.0,13.77
2330,2013-08-27 00:00:00,24474640,7827,2352807871,96.0,96.8,95.6,95.6,1.2,95.6,270.0,95.7,1.0,13.6
2330,2013-08-28 00:00:00,35977333,10927,3476155213,95.6,97.3,95.1,96.8,1.2,96.8,257.0,96.9,1627.0,13.77
2330,2013-08-29 00:00:00,52396628,11284,5026886622,96.9,98.9,96.9,98.7,1.9,98.5,2.0,98.7,625.0,14.04
2330,2013-08-30 00:00:00,38965628,11441,3890537600,99.6,100.5,98.8,100.5,1.8,100.0,196.0,100.5,1081.0,14.3
2330,2013-09-02 00:00:00,30859517,10416,3120032522,100.0,102.0,99.6,102.0,1.5,101.5,1271.0,102.0,2558.0,14.51
2330,2013-09-03 00:00:00,33838396,10651,3462383175,103.0,103.0,101.5,102.0,0.0,102.0,84.0,102.5,2918.0,14.51
2330,2013-09-04 00:00:00,25229190,8405,2540221572,100.5,101.5,100.0,100.5,1.5,100.5,1100.0,101.0,1303.0,14.3
2330,2013-09-05 00:00:00,35890329,6991,3625656509,100.5,101.5,100.0,101.5,1.0,101.0,3065.0,101.5,2363.0,14.44
2330,2013-09-06 00:00:00,25342215,6824,2577284287,102.0,102.0,101.0,102.0,0.5,101.5,572.0,102.0,3471.0,14.51
2330,2013-09-09 00:00:00,33083237,9300,3384738473,102.5,103.0,101.0,103.0,1.0,102.5,1.0,103.0,2603.0,14.65
2330,2013-09-10 00:00:00,37392161,10178,3877481244,103.0,104.5,102.5,104.5,1.5,104.0,284.0,104.5,3276.0,14.86
2330,2013-09-11 00:00:00,41349427,8961,4301437408,103.0,104.5,102.5,104.5,0.0,104.0,1826.0,104.5,3223.0,14.86
2330,2013-09-12 00:00:00,32865283,7435,3411851649,103.0,104.5,103.0,103.5,1.0,103.5,168.0,104.0,6522.0,14.72
2330,2013-09-13 00:00:00,23635017,6354,2423125734,102.5,103.0,102.0,102.5,1.0,102.0,1346.0,102.5,2207.0,14.58
2330,2013-09-14 00:00:00,5222316,2440,537513232,102.5,103.5,102.0,102.5,0.0,102.5,116.0,103.0,51.0,14.58
2330,2013-09-16 00:00:00,40693136,12903,4271620780,104.0,105.5,104.0,105.5,3.0,105.0,1681.0,105.5,695.0,15.01
2330,2013-09-17 00:00:00,25467674,5644,2678016770,105.5,105.5,104.5,105.5,0.0,105.0,28.0,105.5,1878.0,15.01
2330,2013-09-18 00:00:00,34987213,5930,3638209439,105.0,105.5,103.0,103.0,2.5,103.0,2271.0,104.0,405.0,14.65
2330,2013-09-23 00:00:00,57281171,11435,5999783595,103.0,106.0,102.5,105.5,2.5,105.0,830.0,105.5,3257.0,15.01
2330,2013-09-24 00:00:00,28676262,6370,3010502846,105.0,105.5,104.0,105.0,0.5,104.5,465.0,105.0,155.0,14.94
2330,2013-09-25 00:00:00,35289731,9153,3646816293,104.5,104.5,103.0,103.0,2.0,103.0,432.0,103.5,46.0,14.65
2330,2013-09-26 00:00:00,23059548,5431,2360281896,103.5,103.5,101.5,101.5,1.5,101.5,2459.0,102.0,193.0,14.44
2330,2013-09-27 00:00:00,26663268,5626,2741683791,103.5,103.5,102.0,103.0,1.5,102.5,44.0,103.0,4816.0,14.65
2330,2013-09-30 00:00:00,46224704,11263,4656013654,100.5,102.0,100.0,100.5,2.5,100.5,4014.0,101.0,29.0,14.3
2330,2013-10-01 00:00:00,22927118,5825,2325091268,100.5,102.5,100.5,101.5,1.0,101.5,992.0,102.0,518.0,14.44
2330,2013-10-02 00:00:00,14707576,5617,1512762735,103.5,103.5,102.0,103.0,1.5,102.5,1081.0,103.0,4263.0,14.65
2330,2013-10-03 00:00:00,50840661,14268,5340048052,103.5,106.0,103.0,105.0,2.0,104.5,955.0,105.0,1579.0,14.94
2330,2013-10-04 00:00:00,21986837,5554,2291309445,104.5,105.0,103.5,104.0,1.0,104.0,1930.0,104.5,2605.0,14.79
2330,2013-10-07 00:00:00,24399946,5290,2513633238,103.5,104.0,102.0,103.0,1.0,103.0,172.0,103.5,1325.0,14.65
2330,2013-10-08 00:00:00,35150548,5955,3674048146,103.5,105.5,103.0,105.0,2.0,104.5,820.0,105.0,765.0,14.94
2330,2013-10-09 00:00:00,26186338,5570,2740679712,104.0,105.5,103.0,105.0,0.0,104.5,1342.0,105.0,1451.0,14.94
2330,2013-10-11 00:00:00,59435121,14696,6324314706,105.0,107.5,105.0,106.5,1.5,106.0,1912.0,106.5,174.0,15.15
2330,2013-10-14 00:00:00,18800943,5172,1986474649,106.5,106.5,105.0,105.0,1.5,105.0,273.0,105.5,1077.0,14.94
2330,2013-10-15 00:00:00,21681637,5043,2311916289,106.5,107.0,106.0,107.0,2.0,106.5,1121.0,107.0,2918.0,15.22
2330,2013-10-16 00:00:00,19077342,5610,2035487538,108.0,108.0,106.0,106.0,1.0,106.0,1191.0,106.5,310.0,15.08
2330,2013-10-17 00:00:00,28186591,7058,3025093891,107.5,108.0,107.0,107.0,1.0,106.5,3806.0,107.0,18.0,15.22
2330,2013-10-18 00:00:00,60125471,16771,6569127705,108.5,110.0,108.5,110.0,3.0,110.0,373.0,110.5,1401.0,15.65
2330,2013-10-21 00:00:00,41327324,9241,4564211140,111.0,111.5,109.5,110.0,0.0,110.0,910.0,110.5,686.0,15.65
2330,2013-10-22 00:00:00,39837171,8828,4417862980,110.0,111.5,109.5,111.5,1.5,111.0,73.0,111.5,1167.0,15.86
2330,2013-10-23 00:00:00,23057730,5675,2551942600,111.0,111.5,110.0,111.0,0.5,110.5,369.0,111.0,4170.0,15.79
2330,2013-10-24 00:00:00,21570336,7246,2359165210,109.0,110.0,108.5,110.0,1.0,109.5,1999.0,110.0,1635.0,15.65
2330,2013-10-25 00:00:00,37244499,11658,4000380973,108.5,109.0,106.5,107.0,3.0,107.0,1346.0,107.5,697.0,15.22
2330,2013-10-28 00:00:00,21241672,5634,2317241248,108.0,109.5,107.5,109.5,2.5,109.0,15.0,109.5,2169.0,15.58
2330,2013-10-29 00:00:00,21531323,4061,2344396207,108.5,109.5,108.0,109.5,0.0,109.0,129.0,109.5,2919.0,15.58
2330,2013-10-30 00:00:00,16768421,4443,1836449949,109.0,110.0,109.0,110.0,0.5,109.5,153.0,110.0,2071.0,15.65
