stock_id,date,普通股股本,股本合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,保留盈餘合計,流動資產合計,流動負債合計,資本公積合計,非流動資產合計,非流動負債合計,預收股款（權益項下）之約當發行股數,其他權益合計,應收帳款淨額,遞延所得稅資產,歸屬於母公司業主之權益合計,法定盈餘公積,負債及權益總計,負債總計,資產總計,應收票據淨額,權益總額,本期所得稅負債,其他流動負債－其他,非控制權益,特別盈餘公積,待註銷股本股數,不動產、廠房及設備合計,其他非流動資產合計,其他流動負債合計,應付帳款合計,其他應付款合計,存貨合計,其他流動資產合計,其他非流動負債合計,未分配盈餘（或待彌補虧損）合計,應付帳款,現金及約當現金,庫藏股票,其他非流動資產,其他應付款,不動產、廠房及設備,其他流動負債,遞延所得稅負債合計,無形資產合計,短期借款合計,應收帳款－關係人淨額,未分配盈餘（或待彌補虧損）,存貨,存出保證金,其他應收款淨額,其他流動資產,其他非流動負債,淨確定福利負債-非流動,應付票據合計,投資性不動產淨額,其他流動資產－其他,無形資產,存入保證金,遞延所得稅負債,預付款項合計,其他應收款,短期借款,應付票據,其他金融資產－流動,長期借款合計,現金及約當現金總額,使用權資產,權益總計,透過損益按公允價值衡量之金融資產－流動合計,租賃負債－流動,租賃負債－非流動,預付款項,其他非流動資產－其他,其他非流動資產－其他合計,合約負債－流動,一年或一營業週期內到期長期負債合計,長期借款,以成本衡量之金融資產－非流動淨額,預付設備款,其他非流動負債－其他,透過損益按公允價值衡量之金融資產－流動,採用權益法之投資淨額,透過其他綜合損益按公允價值衡量之金融資產－非流動,國外營運機構財務報表換算之兌換差額合計,採用權益法之投資,一年或一營業週期內到期長期負債,其他應付款－其他,現金及約當現金合計,其他應付款項－關係人,本期所得稅資產,長期預付租金,備供出售金融資產－非流動淨額,負債總額,資產總額,應付帳款－關係人合計,國外營運機構財務報表換算之兌換差額,按攤銷後成本衡量之金融資產－流動,資本公積－發行溢價合計,一年或一營業週期內到期長期借款,應付帳款－關係人,透過損益按公允價值衡量之金融負債－流動合計,當期所得稅負債,備供出售金融資產－流動淨額,負債準備－流動合計,預收款項合計,資本公積－發行溢價,應付短期票券合計,資本公積－庫藏股票交易,備供出售金融資產未實現損益合計,負債準備－流動,本期所得稅資產合計,應付短期票券,存貨－製造業淨額,資本公積－員工認股權,其他無形資產淨額,應計退休金負債（應付退休金費用）,透過損益按公允價值衡量之金融負債－流動,商譽,應付公司債合計,資本公積－其他,其他應收款－關係人淨額,其他金融資產－非流動合計,應收帳款,透過損益按公允價值衡量之金融資產－非流動,其他應收款－關係人,按攤銷後成本衡量之金融資產－非流動,應收票據－關係人淨額,透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,無活絡市場之債券債務工具投資-流動淨額,資本公積－普通股股票溢價,電腦軟體淨額,以成本衡量之金融資產－非流動,其他金融資產－非流動,應付公司債,資本公積－認股權,預收款項,預收股本,負債準備－非流動合計,一年或一營業週期內到期或執行賣回權公司債,房屋及建築淨額,存貨－製造業,共同控制下前手權益,透過其他綜合損益按公允價值衡量之金融資產－流動,應收票據,待分配股票股利,淨確定福利資產-非流動,機器設備淨額,資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,負債準備－非流動,其他設備淨額,合約資產－流動,土地淨額,應付股利,銀行長期借款,當期所得稅資產合計,累積盈虧,銀行借款,長期遞延收入,備供出售金融資產－非流動,其他權益－其他合計,辦公設備淨額,銀行存款,運輸設備淨額,累計折舊－房屋及建築,房屋及建築成本,其他應收款－其他,機器設備成本,無活絡市場之債券投資－流動淨額,應付設備款,其他權益－其他,累計折舊－機器設備,其他設備成本,庫存現金,應付票據－關係人合計,長期應付票據及款項合計,應收建造合約款,累計折舊－其他設備,資本公積－實際取得或處分子公司股權價格與帳面價值差額,其他應付費用,未完工程及待驗設備,備供出售金融資產－流動,土地成本,應付建造合約款,待出售非流動資產（淨額）,遞延所得稅負債－所得稅,資本公積－認列對子公司所有權權益變動數,辦公設備成本,原料,累計折舊－辦公設備,製成品,應付票據－關係人,應收帳款－關係人,無活絡市場之債務工具投資－非流動淨額,存貨－買賣業淨額,應付薪資,長期應收票據及款項淨額,運輸設備成本,應付租賃款－非流動,其他預付款,透過損益按公允價值衡量之金融負債－非流動合計,預付投資款,透過損益按公允價值衡量之金融資產－非流動合計,累計折舊－運輸設備,預付貨款,電腦軟體,應付租賃款－流動,本期損益,無活絡市場之債券債務工具投資-流動,待出售非流動資產或處分群組淨額,在製品,預付租金,預收貨款,資本公積－合併溢額,長期應付票據及款項,備供出售金融資產未實現損益,資本公積－限制員工權利股票,透過其他綜合損益按公允價值衡量之金融資產未實現損益,應付員工紅利,租賃改良淨額,商品存貨,長期應收票據及款項,備抵存貨跌價,備抵呆帳－應收帳款、分期帳款及租賃款,資本公積－處分資產增益,存貨（建設業適用）淨額,約當現金,待出售非流動資產(或處分群組)淨額,其他無形資產,應付董監事酬勞,無活絡市場之債券投資－非流動淨額,投資性不動產－土地,存貨－買賣業,退款負債－流動,資本公積－轉換公司債轉換溢價,持有至到期日金融資產－非流動淨額,債券換股權利證書,其他金融資產－淨額,其他預付費用,其他金融資產－其他－非流動,租賃改良成本,遞延所得稅負債－土地增值稅,累計折舊－租賃改良,投資性不動產－建築物,其他預收款,合約負債－非流動,其他金融負債－流動,應收所得稅退稅款,透過損益按公允價值衡量之金融負債－非流動,租賃負債－非關係人,持有至到期日金融資產－流動淨額,代收款,不動產及設備－淨額,其他資產－淨額,透過損益按公允價值衡量之金融資產,預收股款（權益項下）之約當發行股數（單位：股）,國外營運機構財務報表換算之兌換差額－採用權益法之子公司,保固之短期負債準備,物料,工程存出保證金,避險之衍生金融負債－流動,累計折舊－投資性不動產－建築物,專利權淨額,透過損益按公允價值衡量之金融負債,長期應付款,存貨（建設業適用）,零用金∕週轉金,無形資產－淨額,貼現及放款－淨額,附賣回票券及債券投資,無活絡市場之債務工具投資－非流動,避險之衍生金融資產－流動,應收款項－淨額,長期應收租賃款,附買回票券及債券負債,員工福利負債準備－流動,其他負債,預收股款（股東權益項下）之約當發行股數（單位：股）,預收收入∕遞延收入,存款及匯款,使用權資產－房屋及建築淨額,採用權益法之投資－淨額,應收租賃款,備抵損失－應收帳款、分期帳款及租賃款,特別股股本,應付款項,負債準備,應收退稅款,商標權淨額,留抵稅額,預付退休金－非流動,與待出售非流動資產直接相關之負債,其他權益－員工未賺得酬勞,長期應收款,資本公積－受贈資產,暫收款,模具設備淨額,預收房地款,應付款項合計,負債準備合計,透過其他綜合損益按公允價值衡量之金融資產,國外營運機構財務報表換算之兌換差額 －母公司,資本公積－受贈資產合計,投資性不動產－淨額,應付利息,暫付款,待售房地,原始認列時指定為透過損益按公允價值衡量之金融資產－流動,遞延所得稅負債－其他,應付債券,與待出售非流動資產直接相關或處分群組之負債,取得合約之增額成本－流動,催收款項,其他負債合計,員工福利負債準備－非流動,在途原物料,專門技術淨額,累計減損－電腦軟體,其他應收款－關係人－其他,租賃負債,備供出售金融資產－淨額,遞延收入,以成本衡量之金融資產－流動淨額,使用權資產－房屋及建築成本,應收票據－關係人,備供出售金融資產未實現損益－母公司,在建房地,待註銷股本,持有供交易之金融資產－流動,持有至到期日金融資產－淨額,累計減損－機器設備,應收收益,累計折舊－使用權資產－房屋及建築,其他金融負債,應付營業稅,透過其他綜合損益按公允價值衡量之權益工具投資－非流動,避險之衍生金融負債－非流動,專利權,累積盈餘,使用權資產－土地淨額,一年或一營業週期內到期長期應付票據及款項－非關係人,租賃資產淨額,應收融資租賃款淨額,採用權益法之投資貸餘,按攤銷後成本衡量之債務工具投資,模具設備成本,使用權資產－運輸設備淨額,生物資產－非流動合計,其他長期借款,透過其他綜合損益按公允價值衡量之權益工具評價損益,存放央行及拆借金融同業,資本公積,其他金融負債合計,累計折舊－模具設備,應付商業本票－淨額,現金流量避險中屬有效避險部分之避險工具利益（損失）合計,避險之金融負債－流動,央行及金融同業存款,進項稅額,避險之金融資產－流動,其他長期投資（淨額）,員工福利負債準備,使用權資產－淨額--,長期應收融資租賃款淨額,長期應付票據及款項－關係人合計,不動產重估增值,與待出售非流動資產直接相關(或處分群組)之負債,累計減損－以成本衡量之金融資產－非流動,生物資產－流動淨額,試驗設備淨額,電腦通訊設備淨額,長期應付票據及款項－關係人,央行及銀行同業存款,透過其他綜合損益按公允價值衡量之債務工具損益,銷貨退回及折讓之短期負債準備,水電設備淨額,半成品,營建用地,央行及同業融資,預付保險費,暫估應付費用,土地－重估增（減）值,追溯適用及追溯重編之影響數,存放央行及拆借銀行同業,特許權淨額,專門技術,累計減損－房屋及建築,持有供交易金融負債－流動,股本溢價,應收證券融資款,應付退休金費用,土地改良物淨額,存貨－其他行業淨額,備抵呆帳－應收票據,重估增值合計,除役、復原及修復成本之長期負債準備,預付所得稅,保留盈餘（或累積虧損）合計,非流動資產淨額,應付融券擔保價款,其他資本公積,長期應收票據及款項－關係人淨額,投資性不動產,避險之衍生金融資產－非流動,不動產及設備,使用權資產－運輸設備成本,持有至到期日金融資產－非流動,應付金融債券,商標權,合約資產－非流動,使用權資產－土地成本,應付公司債溢（折）價,其他應付票據,代付款,指定透過損益按公允價值衡量之金融資產－流動,租賃負債－關係人,透過損益按公允價值衡量之金融資產合計,投資性不動產－建築物淨額,確定福利計畫再衡量數,長期應收票據,無形資產淨額,應付短期票券折價,投資性不動產－土地淨額,按攤銷後成本衡量之金融負債－非流動,長期應付款－關係人,避險工具之損益,累計折舊－使用權資產－運輸設備,累計折舊－使用權資產－土地,待分配予業主之非流動資產（或處分群組）淨額,應付商業本票,應收建造合約款－關係人,銷項稅額,累計減損－其他設備,生物資產－流動,用品盤存,透過其他綜合損益按公允價值衡量之金融資產－流動合計,出租資產－其他淨額,庫藏股,其他短期借款,非控制權益合計,礦產資源淨額,人壽保險現金解約價值,與待出售非流動資產直接相關之權益合計,特別股負債－非流動,保固之長期負債準備,資本公積－股票溢價,生物資產－非流動,試驗設備成本,強制透過損益按公允價值衡量之金融資產－流動,工程進度請款金額,土地,房屋及建築,國外營運機構財務報表換算之兌換差額－採用權益法之關聯企業及合資,透過損益按公允價值衡量之金融負債合計,應付費用,應收款項淨額,備抵呆帳－其他應收款項,原始認列時指定為透過損益按公允價值衡量之金融負債－流動,應付建造合約款－關係人,保證責任準備,再保險合約資產－淨額,暫估應付帳款,備供出售金融資產未實現評價損益,累計減損－其他無形資產,遞延所得稅資產淨額,待註銷股本股數（單位：股）,累計折舊－租賃資產,交通及運輸設備,庫藏股票合計,融券保證金,存貨－其他行業,累計折舊－試驗設備,透過其他綜合損益按公允價值衡量之權益工具投資利益（損失）合計,電腦通訊設備成本,累計折舊－電腦通訊設備,持有供交易之金融資產評價調整－流動,應收轉融通擔保價款,長期應收票據及款項－關係人,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益－母公司,累計減損－專利權,長期應付票據,其他應收票據,待出售非流動資產,透過其他綜合損益按公允價值衡量之金融資產－非流動合計,預收收入,水電設備成本,累計折舊－水電設備,合併前非屬共同控制股權,持有至到期日金融資產－流動,股東往來,特別股轉換普通股權利證書,預付土地款,其他資產,其他短期負債準備,待出售資產－淨額,附賣回債券投資,期貨交易人權益,備供出售金融資產評價調整－非流動,其他借款合計,備抵銷售退回及折讓,其他資產合計,租賃資產成本,累計折舊－土地改良物,以成本衡量之金融負債－非流動,土地改良物成本,淨確定福利負債-流動,其他資產－其他,出租資產－機器設備淨額,分離帳戶保險商品負債,資本公積－其他受贈資產,什項設備,按攤銷後成本衡量之金融資產－非流動淨額,待退回產品權利－流動,累計減損－專門技術,取得合約之增額成本－非流動,其他長期負債準備,累計減損－土地,資本公積－取得或處分子公司股權價格與帳面價值差額,轉融通保證金,應收利息,未實現售後租回利益,按攤銷後成本衡量之金融負債－流動,備供出售金融資產評價調整－流動,現金流量避險中屬有效避險部分之避險工具利益（損失）,客戶保證金專戶,長期應收款－關係人,應收分期帳款,機具設備淨額,央行及銀行同業存款合計,遞延所得稅資產合計,借券保證金－存出,備抵損失－應收票據,透過其他綜合損益按公允價值衡量之債務工具評價損益,發展中無形資產淨額,不動產及設備淨額,其他非流動資產淨額,存放央行及拆借銀行同業合計,應收帳款合計,無活絡市場之債券投資－流動,附買回票券及債券負債合計,待出售非流動資產或處分群組,營業保證金,與待出售非流動資產或處分群組直接相關之權益,資本公積－受領股東贈與,其他合約負債,按攤銷後成本衡量之金融資產－流動淨額,國外營運機構淨投資避險中屬有效避險部分之避險工具利益（損失）合計,房屋及建築－重估增（減）值,結構型商品所收本金,避險之金融負債－非流動,保險負債,再保險合約資產,應收款項,投資,未分配盈餘,應收期貨交易保證金,透過其他綜合損益按公允價值衡量之債務工具備抵損失,存款及匯款合計,附賣回票券及債券投資淨額,其他應收款合計,無形探勘及評估資產淨額,履行合約成本－流動,在途商品,特許權,客戶保證金專戶合計,期貨交易人權益合計,資本公積－採用權益法認列關聯企業及合資取得或處分子公司股權價格與帳面價值差額,原始認列時指定為透過損益按公允價值衡量之金融資產評價調整－流動,虧損性合約之短期負債準備,資本公積－採權益法認列關聯企業及合資股權淨值之變動數,有形探勘及評估資產淨額,應付金融債券合計,累計減損－投資性不動產－土地,應付佣金,長期應收分期帳款,應付代收款,代理店往來（海陸運輸業適用）,透過其他綜合損益按公允價值衡量之權益工具投資評價調整－非流動,其他應收款－淨額,應收票據－淨額,指定為透過損益按公允價值衡量之金融負債其變動金額來自信用風險,備抵呆帳－其他應收款,強制透過損益按公允價值衡量之金融資產－非流動,按攤銷後成本衡量之金融資產,累計減損－商標權,以成本衡量之金融資產－非流動合計,預付費用,分離帳戶保險商品資產,避險之衍生金融資產,指定透過損益按公允價值衡量之金融資產－非流動,污染防治設備淨額,本期所得稅負債合計,以成本衡量之金融負債－流動,在建工程（營造業適用）合計,其他什項金融負債,承兌匯票,其他借款,透過其他綜合損益按公允價值衡量之權益工具投資－流動,以成本衡量之金融資產－流動,存放銀行同業,備抵損失－其他應收款項,累計折舊－交通及運輸設備,採用覆蓋法重分類之其他綜合損益,透過其他綜合損益按公允價值衡量之金融資產—非流動,受限制資產－淨額,累計減損－運輸設備,使用權資產--,應收承兌票款,避險之衍生金融負債,銀行同業拆放,增資準備,應付保險賠款與給付,代收款項合計,基金合計,累計折舊－什項設備,使用權資產－其他資產淨額,備抵呆帳－應收關係人帳款、分期帳款及租賃款,其他準備合計,特別股負債－流動,附買回債券負債,權益─具證券性質之虛擬通貨合計,附買回債券負債合計,暫付及待結轉帳項,備供出售金融資產－非流動合計,應付股（官）息紅利,營業器具淨額（觀光飯店業適用）,備抵呆帳－長期應收款項,著作權淨額,一年或一營業週期內到期長期應付票據及款項－關係人,借券擔保價款,其他什項金融資產,確定福利計畫再衡量數總額,租賃權益改良,融資租賃之未賺得融資收益,待交換票據,應付再保往來款項,待出售非流動資產(或處分群組),避險之金融資產－非流動,不動產、廠房及設備淨額,不動產及設備合計,保險負債合計,備供出售金融資產淨額,再保險合約資產合計,再保險準備資產－淨額,存放央行,應收再保往來款項－淨額,投資合計,未分配盈餘合計,未分配盈餘（待彌補虧損）合計,應付其他稅款,特別股負債,透過其他綜合損益按公允價值衡量之權益工具本期處分損益,應收信用卡款項,船舶設備淨額,備供出售金融資產－流動合計,代收款項,其他設備,可轉讓定期存單,應攤回再保賠款與給付－淨額,拆放銀行同業,持有供交易金融負債評價調整－流動,累計減損－辦公設備,"應收款項－淨額,",備供出售金融資產未實現損益－採用權益法之子公司,倉儲設備淨額,其他存貨,使用權資產－辦公設備淨額,其他負債－其他,受贈公積,應付到期長期負債（一年或一營業週期內到期長期負債）,備抵損失－長期應收款項,累計減損－投資性不動產－建築物,副產品,應付租金,未實現利息收入－應收分期帳款,中期放款,備抵呆帳－貼現及放款,外匯定期存款,外匯活期存款,應解匯款,支票存款,放款轉列之催收款項,活期儲蓄存款,活期存款,短期放款,行員活期儲蓄存款,長期放款,使用權資產－機器設備淨額,備供出售金融資產,其他應付款－關係人,透過其他綜合損益按公允價值衡量之金融資產未實現評價淨利益損失,備抵呆帳－非放款轉列之催收款項,內部往來,出口押匯,外匯價格變動準備,應付交割帳款,機器設備－重估增（減）值,非放款轉列之催收款項,應付工程保留款,貼現及放款淨額,其他什項金融資產－淨額,暫收及待結轉帳項,有待法律程序決定之短期負債準備,非控制權益（合併報表用）,預收利息,出租資產－其他成本,營業保證金及交割結算基金,銀行同業存款,指定透過損益按公允價值衡量之金融資產評價調整－流動,當期所得稅負債合計,累計折舊－出租資產－其他,售氣及輸氣設備淨額,持有供交易之金融負債,基金,應付所得稅款,持有供交易之金融負債評價調整,累積虧損,以成本衡量之金融資產,借券保證金－存入,應付承購帳款,應收承購帳款－無追索權,無活絡市場之債券投資－非流動,資本公積－特別股股票溢價,其他準備,累計減損－特許權,遊樂設備淨額,油料,原始認列時指定為透過損益按公允價值衡量之金融負債－非流動,在途現金,景觀園藝淨額,裝卸設備淨額,農產品,交割結算基金合計,冷凍設備淨額,應收交割帳款,機具設備成本,漁船設備淨額,累計折舊－機具設備,員工（船員）借支,應收保費-淨額,碼頭設備淨額,飛航設備淨額,備抵呆帳－應收利息,透過其他綜合損益按公允價值衡量之金融資產—流動,機械及電腦設備,轉存央行存款,陳飾品,指定透過損益按公允價值衡量之金融負債－流動,應付土地房屋款,應收即期外匯款,透支,持有至到期日金融資產,透過其他綜合損益按公允價值衡量之債務工具投資－非流動,以成本衡量之金融資產－淨額,匯出匯款,存本取息儲蓄存款,整存整付儲蓄存款,零存整付儲蓄存款,淨確定福利負債－非流動,其他應付票據－關係人,預付所得稅稅款,備供出售金融資產未實現損益－採用權益法之關聯企業及合資,庫存外幣,短期擔保放款,避險之金融負債,本期所得稅負債-非流動,以成本衡量之金融資產淨額,未滿期保費準備,應付即期外匯款,投資性不動產－土地－重估增值,累計折舊－租賃權益改良,累計折舊－機械及電腦設備,累計減損－試驗設備,融券存入保證價款,預付薪資,透過其他綜合損益按公允價值衡量之權益工具投資未實現損益－母公司,中華郵政轉存款,累計減損－採用權益法之投資,使用權資產－其他資產成本,備抵損失－應收帳款及分期帳款,交割代價,備供出售金融資產評價調整,承受擔保品,與待出售非流動資產(或處分群組)直接相關之權益合計,備抵損失－應收關係人帳款、分期帳款及租賃款,放款,其他設備－重估增（減）值,持有供交易之金融資產,持有至到期日金融資產淨額,權益,備抵呆帳－應收帳款,應收票據合計,中期擔保放款,擔保透支,本行支票,長期擔保放款,上期損益,存出信託資金賠償準備,具金融商品性質之保險契約準備,保費不足準備,其他雜項資產,定期存款（不含NCD）,賠款準備,使用權資產－機器設備成本,累計減損－承受擔保品,其他資產－其他合計,存出保證金合計,未實現售後租回損失,累計折舊－使用權資產－其他資產,受限制資產－流動合計,指定按公允價值衡量之金融負債信用風險變動影響數,其他應收票據－關係人,備供出售金融資產未實利益（損失）,流動負債總額,未實現利息收入－長期應收分期帳款,特別準備,其他遞延資產,除役、復原及修復成本之短期負債準備,資本公積－發行股票溢價合計,重估增值－土地,持有供交易之金融資產評價調整,改良及擴充基金,交割結算基金,在建工程（營造業適用）,使用權資產－辦公設備成本,其他長期投資,應收收益－關係人,辦公設備－重估增（減）值,強制透過損益按公允價值衡量之金融資產評價調整－流動,累計折舊－使用權資產－機器設備,天然資源淨額,應收租賃款－關係人,虧損性合約之長期負債準備,長期應收租賃款－關係人,除役、復原及修復成本之負債準備,零用及週轉金,避險之金融資產,與待出售非流動資產(或處分群組)直接相關之權益,資本公積－發行股票溢價,應收保費,累計折舊－使用權資產－辦公設備,建造中之投資性不動產,持有供交易之金融資產－非流動,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益－採用權益法之子公司,分期償付之借款,撥入放款基金,累計減損－模具設備,船長週轉金（海陸運輸業適用）,負債及權益合計,透支銀行同業,償債基金,同業融資,抵繳存出信託資金賠償準備,未完工程及預付房地設備款,淨確定福利資產－非流動,指定透過損益按公允價值衡量之金融資產評價調整－非流動,融資承諾準備,其他應收款－關係人合計,原始認列時指定為透過損益按公允價值衡量之金融負債評價調整－流動,央行及同業融資合計,無活絡市場之債務工具投資,投資性不動產投資－淨額,累計折舊－投資性不動產,長期應付租賃負債－關係人,質押定期存款－流動,代收承銷股款,國外營運機構淨投資避險中屬有效避險部分之避險工具利益（損失）,應收票據貼現,有待法律程序決定之長期負債準備,資本公積－已失效認股權,銀行透支,備供出售金融資產未實現評價利益（損失）,應收股利,累計減損－備供出售金融資產－非流動,淨確定福利資產-流動,投資性不動產－使用權資產淨額,保險業負債,備抵呆帳－應收信用卡款項,其他金融負債－流動合計,與待出售資產直接相關之權益,重估增值－房屋及建築,強制透過損益按公允價值衡量之金融資產,強制透過損益按公允價值衡量之金融資產評價調整,透過其他綜合損益按公允價值衡量之權益工具,透過其他綜合損益按公允價值衡量之權益工具評價調整,應收營業租賃款淨額,應收融資租賃款淨額—關係人,專利權重估增（減）值,未完工程,發展中之無形資產,遞延兌換利益,透過其他綜合損益按公允價值衡量之權益工具投資評價調整－流動,應收銷售及管理費（證券投資信託業適用）,累計減損－電腦通訊設備,持有供交易金融負債－非流動,履行合約成本－非流動,再保險合約資產淨額,應付租賃款,材料－庫存材料,租賃資產,電腦及機器設備,預付利息
2330,2013-05-15 00:00:00,259282327.0,259282327.0,0.0,447988344.0,297751192.0,158206324.0,55762572.0,763878534.0,134774317.0,0.0,3098025.0,65472529.0,11610593.0,766131268.0,115820123.0,,,,,768649085.0,,14915135.0,2517817.0,7606224.0,,666447384.0,3639439.0,15046385.0,12462978.0,67541593.0,37833465.0,4579864.0,8444118.0,324561997.0,,,0.0,,,,,,11478437.0,35842800.0,434306.0,,,2385571.0,,,,,,,3339372.0,,184780.0,,,,,,1240492.0,1325000.0,186028798.0,,,18206.0,,,,,1253868.0,,131250.0,,3703593.0,,531768.0,,24252070.0,,,,,,,,,,42087667.0,292980641.0,1061629726.0,793133.0,,,32896838.0,,,4223.0,20164514.0,1162904.0,6350698.0,,,,,,,,,37833465.0,,,6904635.0,,,125000000.0,,176298.0,,,,,,,,,24003991.0,,,,,,,,5199.0,,,,,,,,,,16826.0,,,,,,1325000.0,,,,,,,,,,,,,,,48601349.0,,,,,,822935.0,,,,,,,,,,,,,,,,,,,,5075309.0,,,768935.0,,,,,,,,,,,,,,,22804510.0,,,,,13775721.0,,,,,,,,,,,89214.0,,,,,8892847.0,0.0,,,,,,,,,,,,,,,2044822.0,,,,,,,,,,0.0,,,,54000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,44343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2013-08-14 00:00:00,259283058.0,259283058.0,0.0,422022762.0,352462353.0,243631467.0,55828587.0,817423101.0,180017716.0,0.0,8777348.0,79742708.0,8667948.0,745911755.0,132436003.0,,,,,746236271.0,,16251434.0,324516.0,2785741.0,,715595036.0,3756038.0,16251434.0,14391539.0,163159277.0,38614928.0,3450000.0,8396540.0,286801018.0,,,,,,,,,11142323.0,31466400.0,597623.0,,,2412290.0,,,,,,,2739259.0,,166112.0,,,,,,710741.0,0.0,225832646.0,,,20010.0,,,,,1343748.0,,0.0,,3667697.0,,517138.0,,25012840.0,,,,,,,,,,49581219.0,423649183.0,1169885454.0,811195.0,,,32898928.0,,,136515.0,11125990.0,1070537.0,6289117.0,,,,,,,,,38614928.0,,,6917104.0,,,169801262.0,,2433325.0,,,,,,,,,24006081.0,,,,,,,,6623.0,,,,,,,,,,17433.0,,,,,77773307.0,0.0,,,,,,,,,,,,,,,60883767.0,,,,,,796186.0,,,,,,,,,,,,,,,,,,,,7135399.0,,,760186.0,,,,,,,,,,,,,,,22804510.0,,,,,17259631.0,,,,,,,,,,,107173.0,,,,,8892847.0,0.0,,,,,,,,,,,,,,,700576.0,,,,,,,,,,0.0,,,,36000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,107661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
