stock_id,date,本期稅前淨利（淨損）,營業活動之淨現金流入（流出）,調整項目合計,繼續營業單位稅前淨利（淨損）,營運產生之現金流入（流出）,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,資產負債表帳列之現金及約當現金,期初現金及約當現金餘額,與營業活動相關之資產及負債之淨變動合計,與營業活動相關之負債之淨變動合計,與營業活動相關之資產之淨變動合計,折舊費用,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,收取之利息,利息收入,應收帳款（增加）減少,取得不動產、廠房及設備,應付帳款增加（減少）,退還（支付）之所得稅,利息費用,支付之利息,其他應付款增加（減少）,存貨（增加）減少,攤銷費用,其他流動負債增加（減少）,其他流動資產（增加）減少,匯率變動對現金及約當現金之影響,處分及報廢不動產、廠房及設備損失（利益）,收益費損項目合計,其他應收款（增加）減少,應收票據（增加）減少,處分不動產、廠房及設備,應付票據增加（減少）,取得無形資產,短期借款增加,預付款項（增加）減少,透過損益按公允價值衡量金融資產及負債之淨損失（利益）,償還長期借款,短期借款減少,存出保證金增加,其他項目,採用權益法認列之關聯企業及合資損失（利益）之份額,存出保證金減少,舉借長期借款,呆帳費用提列（轉列收入）數,發放現金股利,其他非流動資產增加,處分投資損失（利益）,應收帳款－關係人（增加）減少,存入保證金增加,收取之股利,預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,非金融資產減損損失,預付設備款增加,租賃本金償還,應付帳款－關係人增加（減少）,股利收入,未實現外幣兌換損失（利益）,非控制權益變動,存入保證金減少,負債準備增加（減少）,股份基礎給付酬勞成本,合約負債增加（減少）,其他金融資產增加,其他營業資產（增加）減少,其他營業負債增加（減少）,淨確定福利負債增加(減少),持有供交易之金融資產（增加）減少,預收款項增加（減少）,其他金融資產減少,不影響現金流量之收益費損項目合計,處分備供出售金融資產,取得採用權益法之投資,其他非流動資產減少,應付短期票券增加,取得備供出售金融資產,其他金融資產（增加）減少,淨確定福利負債增加減少,其他應收款－關係人（增加）減少,其他應付款－關係人增加（減少）,取得按攤銷後成本衡量之金融資產,庫藏股票買回成本,現金增資,應付短期票券減少,金融資產減損損失,非金融資產減損迴轉利益,強制透過損益按公允價值衡量之金融資產（增加）減少,其他投資活動,員工執行認股權,應計退休金負債增加（減少）,取得以成本衡量之金融資產,取得透過其他綜合損益按公允價值衡量之金融資產,處分按攤銷後成本衡量之金融資產,其他籌資活動,取得投資性不動產,處分透過其他綜合損益按公允價值衡量之金融資產,對子公司之收購（扣除所取得之現金）,取得無活絡市場之債務工具投資,發行公司債,其他非流動負債增加,償還公司債,持有供交易之金融負債增加（減少）,處分採用權益法之投資,不動產、廠房及設備轉列費用數,處分子公司,取得透過損益按公允價值衡量之金融資產,應收票據－關係人（增加）減少,處分以成本衡量之金融資產,處分透過損益按公允價值衡量之金融資產,其他非流動負債減少,處分無活絡市場之債務工具投資,應付票據－關係人增加（減少）,處分採用權益法之投資損失（利益）,合約資產（增加）減少,以成本衡量之金融資產減資退回股款,預付設備款減少,處分投資性不動產損失（利益）,其他符合國際會計準則第七號現金及約當現金定義之項目,處分投資性不動產,處分待出售非流動資產,預付費用（增加）減少,預付投資款增加,其他預付款項增加,停業單位稅前淨利（淨損）,其他應付款－關係人增加,應付租賃款減少,處分無形資產損失（利益）,取得子公司股權,應收建造合約款（增加）減少,處分待出售非流動資產損失（利益）,員工購買庫藏股,取得無活絡市場之債券投資,其他金融負債增加（減少）,處分無形資產,採用權益法之被投資公司減資退回股款,取得原始認列時指定為透過損益按公允價值衡量之金融資產,處分原始認列時指定為透過損益按公允價值衡量之金融資產,未實現銷貨利益（損失）,買回應付公司債損失（利益）,透過其他綜合損益按公允價值衡量之金融資產減資退回股款,其他應付款－關係人減少,處分其他資產損失（利益）,透過損益按公允價值衡量之金融資產（增加）減少,應付建造合約款增加（減少）,取得不動產及設備,處分無活絡市場之債券投資,其他應收款－關係人增加,按攤銷後成本衡量之金融資產到期還本,遞延貸項增加（減少）,已實現銷貨損失（利益）,取得使用權資產,處分子公司股權（未喪失控制力）,透過損益按公允價值衡量之金融負債增加（減少）,處分不動產及設備,其他應收款－關係人減少,庫藏股票處分,金融資產減損迴轉利益,因合併產生之現金流入,取得持有至到期日金融資產,應付款項增加（減少）,應收款項（增加）減少,備供出售金融資產減資退回股款,其他負債增加（減少）,其他資產（增加）減少,其他應收款減少,貼現及放款（增加）減少,處分及報廢不動產及設備損失（利益）,符合國際會計準則第七號現金及約當現金定義之存放央行及拆借銀行同業,其他應收款增加,存款及匯款增加（減少）,央行及銀行同業存款增加（減少）,其他預付款項減少,應付租賃款增加,員工福利負債準備增加（減少）,現金減資,存貨減少增加之調整數,存放央行及拆借金融同業（增加）減少,符合國際會計準則第七號現金及約當現金定義之附賣回票券及債券投資,取得合約之增額成本（增加）減少,其他借款增加,處分持有至到期日金融資產,應付商業本票增加,長期應收租賃款減少,預收款項增加－處分資產,其他借款減少,營業活動之收現類別合計,除列按攤銷後成本衡量金融資產淨損失（利益）,附買回票券及債券負債增加（減少）,透過其他綜合損益按公允價值衡量之金融資產（增加）減少,支付之股利,生物資產（增加）減少,各項保險負債淨變動,備供出售金融資產（增加）減少,償還金融債券,再保險合約資產（增加）減少,取得指定為透過損益按公允價值衡量之金融資產,發行金融債券,其他資產增加,應付公司債匯率影響數,無活絡市場之債務工具投資到期還本,其他金融負債減少,處分指定為透過損益按公允價值衡量之金融資產,其他各項負債準備淨變動,其他金融負債增加,分類至待出售（非流動）資產（或處分群組）之現金及約當現金-,投資性不動產公允價值調整損失(利益),持有至到期日金融資產到期還本,長期應收租賃款增加,預付投資款減少,央行及同業融資增加,應付款項減少,持有至到期日金融資產（增加）減少,按攤銷後成本衡量之債務工具投資（增加）減少,附買回票券及債券負債增加,附買回票券及債券負債減少,避險之衍生金融資產（增加）減少,應付商業本票減少,遞延借項（增加）減少,其他資產減少,應收款項減少,附賣回票券及債券投資（增加）減少,利息收入（含財務收入）,期貨交易人權益增加（減少）,客戶保證金專戶（增加）減少,投資性不動產公允價值調整損失利益,應付建造合約款（增加）減少,保證責任準備淨變動,應付款項增加,退還（支付）所得稅,避險之衍生金融負債增加（減少）,交割結算基金增加,其他負債增加,央行及同業融資減少,交割結算基金減少,金融資產重分類淨損失（利益）,採用覆蓋法重分類之損失（利益）,應收款項增加,應收證券融資款（增加）減少,融券保證金增加（減少）,應付融券擔保價款增加（減少）,分類至待出售（非流動）資產（或處分群組）之現金及約當現金,取得待出售非流動資產,分類至待分配與業主之（非流動）資產（或處分群組）之現金及約當現金-,附買回債券負債增加（減少）,逾期未領股利及董監酬勞轉列其他收入,代收款項增加（減少）,附賣回債券投資（增加）減少,處分承受擔保品,其他負債減少,履行合約成本（增加）減少,無活絡市場之債務商品投資到期還本,處分承受擔保品損失（利益）,應收轉融通擔保價款（增加）減少,營業保證金減少,轉融通保證金（增加）減少,借券保證金－存出（增加）減少,償還特別股負債,應付佣金增加（減少）,應付再保往來款項增加（減少）,應付保險賠款與給付增加（減少）,避險之金融資產（增加）減少,預收款項減少－處分資產,投資之預期信用減損損失（迴轉利益）,應收期貨交易保證金（增加）減少,子公司發行特別股,處分避險之衍生金融資產,分類至待分配與業主之（非流動）資產（或處分群組）之現金及約當現金,避險之金融負債增加（減少）,發行特別股負債,非投資之預期信用減損損失（迴轉利益）,取得避險之衍生金融資產,按攤銷後成本衡量之金融資產（增加）減少,應收保費（增加）減少,借券擔保價款（增加）減少,存入保證金增加（減少）,營業外金融商品按公允價值衡量之損失（利益）,應收證券借貸款項（增加）減少,營業保證金增加,原始認列時指定為透過損益按公允價值衡量之金融負債減少,備供出售金融資產之淨損失（利益）,外匯價格變動準備淨變動,處分待出售資產,合併發行新股追溯調整,放款減少,概括承受他公司之淨現金收取數,金融資產證券化款項,借券保證金－存入增加（減少）,處分待出售資產損失（利益）,指定為透過損益按公允價值衡量之金融負債減少,按攤銷後成本衡量之金融負債增加,按攤銷後成本衡量之金融負債減少,指定為透過損益按公允價值衡量之金融負債增加,原始認列時指定為透過損益按公允價值衡量之金融負債增加,不動產及設備轉列費用數,以成本衡量之金融負債增加（減少）,除列避險之衍生金融負債,淨確定福利負債增加（減少）,存出保證金（增加）減少,透過其他綜合損益按公允價值衡量金融資產及負債之淨損失（利益）,具金融商品性質之保險契約準備淨變動,以成本衡量之金融負債增加,以成本衡量之金融負債減少,概括承受他公司之賠付款,處分避險之金融資產,存放央行及拆借銀行同業（增加）減少,避險之金融資產∕避險之衍生金融資產（增加）減少,預付費用及其他預付款（增加）減少,呆帳提列（轉列收入）數,附賣回票券及債券投資增加,取得避險之金融資產,出售及攤銷不良債權之損失,營業活動之付現類別合計,附賣回票券及債券投資減少,以成本衡量之金融資產（增加）減少,放款增加,淨確定福利資產（增加）減少,避險之金融負債∕避險之衍生金融負債增加（減少）,無活絡市場之債務工具投資損益之淨損失（利益）,已收現之出售不良債權,其他現金流入（出）,購買承受擔保品,以成本衡量之金融資產及負債之淨損失（利益）,處分承受擔保品提存損失（利益）,取得避險之金融資產∕避險之衍生金融資產,處分避險之金融資產∕避險之衍生金融資產,除列避險之金融負債,無活絡市場之債券投資損益之淨損失（利益）,除列避險之金融負債∕避險之衍生金融負債,附買回票券負債增加（減少）,持有至到期日金融資產之淨損失（利益）,逾期未領董監酬勞轉列其他收入,催收款項（增加）減少,取得待出售資產,遞延手續費收入增加（減少）,投資之預信用減損損失（迴轉利益）,預付退休金（增加）減少,取得承受擔保品,非投資之預信用減損損失（迴轉利益）,暫收及待結轉款項增加（減少）,出售不良債權回饋金,買回已出售之不良債權,應付商業本票增加（減少）,無活絡市場之債務工具投資（增加）減少,資產證券化損失（利益）,發行具證券性質之虛擬通貨,對員工及代員工之付現,對商品及勞務供應商之付現,對持有供經紀或交易目的之合約之付現,對營業活動之其他付現,自租金及後續出售該等資產之收現,自權利金、各項收費、佣金及其他收入之收現,對保費與理賠、年金及其他保單利益之付現,自保費與理賠、年金及其他保單利益之收現,自銷售商品及提供勞務之收現,自持有供經紀或交易目的之合約之收現,自營業活動之其他收現,預收收益增加（減少）,應付再保賠款與給付增加（減少）,買回具證券性質之虛擬通貨,應收租賃款減少,存出再保責任準備金增加,長期遞延收入增加減少,存入再保責任準備金減少,存入再保責任準備金增加（減少）,應收租賃款增加,存入再保責任準備金增加,存出再保責任準備金減少,存出再保責任準備金（增加）減少,無活絡市場之債券投資（增加）減少,暫付及待結轉帳項（增加）減少,處分避險之衍生性金融商品,取得避險之衍生性金融商品,透過損益按公允價值衡量之金融負債增加,透過損益按公允價值衡量之金融負債減少,附賣回票券投資（增加）減少,轉融通借入款增加（減少）,未實現認購（售）權證發行損失（利益）,放款（增加）減少,保險賠款與給付之付現,再保險之付現,預付房地款減少
2330,2015-11-14 00:00:00,269785282.0,385207252.0,156243093.0,269785282.0,426028375.0,515649920.0,157200891.0,515731398.0,358449029.0,12804444.0,-5862191.0,18666635.0,163884425.0,-116065652.0,-122049944.0,2606926.0,-2875858.0,15780788.0,-172993344.0,-3106992.0,-40821123.0,2370284.0,-2704853.0,,1271757.0,2365320.0,52737.0,925665.0,10109235.0,49503.0,143438649.0,,,70433.0,,-2657499.0,-2628330.0,,,,,-267994.0,7487.0,-2876252.0,227253.0,,,-116683481.0,,-21564139.0,-198053.0,557639.0,4023801.0,,2375938.0,,,-363369.0,-616675.0,2492659.0,-42719.0,-552993.0,-540919.0,,,,,-1947397.0,43749.0,-213641.0,,,,53990941.0,,,,-3628.0,1049004.0,,51115.0,,,,,,132015.0,,,105699.0,33891.0,,-87970.0,,,,,,,,,,,,3962848.0,,,,,357993.0,,,,,-2305323.0,,,,,-81478.0,,,,,,,,-29098.0,,,,,,,,,,,,,,,,,,,,,,,,-735.0,,,,,,,,,-19301111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13900000.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2016-03-31 00:00:00,350428911.0,529879438.0,220393884.0,350428911.0,570822795.0,562607452.0,204158423.0,562688930.0,358449029.0,23225071.0,-3365768.0,26590839.0,219303369.0,-217245837.0,-116734029.0,3641920.0,-4129316.0,26630123.0,-257516835.0,-2693358.0,-40943357.0,3190331.0,-3156218.0,,-655249.0,3202200.0,-2833292.0,263384.0,8258851.0,-433559.0,197168813.0,,,816852.0,,-4283870.0,3138680.0,,,,,-404458.0,147933.0,-4132128.0,348434.0,,,-116683481.0,,-22157929.0,-192767.0,754873.0,4023801.0,,2604098.0,,,-369134.0,-621513.0,2563439.0,-50218.0,-742458.0,-382774.0,,,,,2860250.0,52540.0,-228560.0,,,,57493051.0,,,,-13392330.0,720301.0,,53607.0,,,,,,154721.0,,,54098.0,33891.0,,-2586169.0,,,,,,,,,,,,5171962.0,,,,,368778.0,,,,,-2507707.0,,,,,-81478.0,,,,,,,,-29098.0,,,,,,,,,,,,,,,,,,,,,,,,-15126.0,,,,,,,,,-28181915.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,16800000.0,,,,,,,,,,,,,398185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2016-05-15 00:00:00,72255899.0,121528853.0,49415046.0,72255899.0,121670945.0,617984318.0,55295388.0,617984318.0,562688930.0,-3837482.0,1996837.0,-5834319.0,54950729.0,-55347367.0,-4806832.0,1541119.0,-1332589.0,-12473495.0,-38141373.0,3728.0,-142092.0,850580.0,-689803.0,,9809950.0,896332.0,-2361070.0,837838.0,-6079266.0,-8235.0,53252528.0,,,12470.0,,-1003705.0,,,,,-4114866.0,-55609.0,1245.0,-840895.0,47608.0,,,,,-3552.0,-178096.0,200080.0,,,,,,-7283.0,,-1293976.0,0.0,-202243.0,-64147.0,,,,,4436180.0,-10571.0,-685378.0,,,,2943420.0,,,,-11171713.0,-3129147.0,,-15991.0,,,,,,,,,0.0,0.0,,-187378.0,,,,,,,,,,,,,,,,,14381.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,32889.0,,,,,,,,,,,,,,,,,,,,,-12439373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,102433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2016-08-14 00:00:00,165662290.0,228205244.0,92987640.0,165662290.0,258649930.0,622359302.0,59670372.0,622359302.0,562688930.0,-15507190.0,11695494.0,-27202684.0,109352892.0,-150053641.0,-12909877.0,3310985.0,-2987896.0,-29118721.0,-111727052.0,3446305.0,-30444686.0,1672005.0,-1289308.0,,6346456.0,1769157.0,-438249.0,269691.0,-5571354.0,-6828.0,108494830.0,,,26517.0,,-1783656.0,,,,-3700.0,-157064.0,-59844.0,36946.0,-1733161.0,63470.0,,,,-805318.0,-109678.0,81512.0,498025.0,118890.0,,0.0,,,-85240.0,-137459.0,308122.0,-509.0,-485721.0,-642887.0,,,,-1603283.0,9406925.0,8640.0,-105504.0,,,,8070785.0,,,,-28802391.0,-3053635.0,,-19200.0,,,,,,30872.0,,,0.0,0.0,,-218762.0,,,,,,,,,,-11471600.0,,0.0,,,,,20009.0,,,,,259960.0,,42064.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,39898.0,,,,,,,,,,,,,,,,,,,,,-23706522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700000.0,,,,,,,,,,,,,706718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2016-11-14 00:00:00,273911905.0,354614803.0,126590592.0,273911905.0,400502497.0,463971657.0,-98717273.0,463971657.0,562688930.0,-33688186.0,4262676.0,-37950862.0,164665319.0,-256938363.0,-182101586.0,4679716.0,-4509169.0,-48540162.0,-215502503.0,5807444.0,-45887694.0,2494672.0,-3148821.0,,13170126.0,2725524.0,1818509.0,84453.0,-14292127.0,-61491.0,160278778.0,,,93720.0,,-2989442.0,,,,-6120.0,-157064.0,-140056.0,36234.0,-2614537.0,74455.0,,,-155582283.0,-805318.0,-120969.0,335018.0,996803.0,5616210.0,,0.0,,,-82578.0,-137420.0,-2542581.0,-231666.0,-500835.0,1398158.0,,,,,-4706212.0,27355.0,-1690376.0,,,,20654629.0,,,,-51587356.0,-1285255.0,,-24666.0,,,,,,55055.0,,,0.0,0.0,,-240743.0,,,,,,,,,,-23471600.0,,0.0,,,,,160498.0,,,,,259960.0,,65383.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,28181.0,,,,,,,,,,,,0.0,,,,,,,,,-25112300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400000.0,,,,,,,,,,,,,706718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2017-03-31 00:00:00,385959380.0,539834592.0,199818513.0,385959380.0,585777893.0,541253833.0,-21435097.0,541253833.0,562688930.0,-15059767.0,23021875.0,-38081642.0,220084998.0,-395439680.0,-157800197.0,6353195.0,-6317500.0,-49342698.0,-328045270.0,7295491.0,-45943301.0,3306153.0,-3302420.0,,18370037.0,3743406.0,5673413.0,94512.0,-8029812.0,-46548.0,214878280.0,,,98069.0,,-4243087.0,18968936.0,,,-8540.0,,-144982.0,19132.0,-3495600.0,169912.0,,,-155582283.0,-805318.0,-33227.0,-463837.0,6354677.0,5616210.0,,0.0,,,139818.0,-137401.0,-2656406.0,-235733.0,-523234.0,7931877.0,,,,-349771.0,1935113.0,46163.0,-6326561.0,,,,29967979.0,,,,-83275573.0,-41554.0,,-21770.0,,,,,,122240.0,,,1537112.0,0.0,,-533745.0,,,,,,,,,,-23471600.0,,0.0,,,,,160498.0,,,,,259960.0,,65087.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,29073.0,,,,,,,,,,,,0.0,,,,,,,,,-33625353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10550000.0,,,,,,,,,,,,,706718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2017-05-15 00:00:00,97822499.0,161008044.0,63297609.0,97822499.0,161120108.0,564725266.0,23471433.0,564725266.0,541253833.0,12172765.0,-7661959.0,19834724.0,59133361.0,-109230259.0,-11909919.0,1950176.0,-2104979.0,18227303.0,-102505595.0,-3020849.0,-112064.0,816664.0,-1257295.0,,-1706789.0,1038824.0,-3802719.0,369473.0,-16396433.0,-22195.0,51124844.0,,,151904.0,,-917636.0,,,,-2420.0,-250365.0,-191217.0,19487.0,-666810.0,25376.0,,,,,8982.0,474720.0,723339.0,,,,,,-90979.0,,-7106552.0,,-1123178.0,-6696992.0,,,,-152473.0,5963619.0,-14039.0,1010909.0,,,,18436274.0,,,,-24675339.0,1599844.0,,11737.0,,,,,,12032.0,,,,,,-202032.0,,,,,,,,,,-10000000.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-3970.0,,,,,,,,,-1695771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2017-08-14 00:00:00,183939966.0,264408424.0,119367644.0,183939966.0,303307610.0,570466958.0,29213125.0,570466958.0,541253833.0,11824933.0,5920759.0,5904174.0,116099116.0,-207450014.0,-12548807.0,4432649.0,-4588686.0,15263197.0,-207694057.0,-1398358.0,-38899186.0,1656577.0,-1383051.0,,-12328292.0,2065459.0,1184192.0,-143032.0,-15196478.0,-15343.0,107542711.0,,,170029.0,,-1970729.0,,,,-4840.0,-290110.0,-378335.0,23494.0,-1285261.0,42008.0,,,,0.0,54558.0,533558.0,848259.0,288243.0,,,,,-160398.0,-142503.0,-6377351.0,-524.0,-1718541.0,-4192045.0,,,,-433328.0,10482136.0,5232.0,1159461.0,,,,36338151.0,,,,-48350281.0,1844118.0,,8492.0,,,,,,12032.0,,,436587.0,,,-475184.0,,,,,,,,,,-10000000.0,,,,,,,50180.0,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,40619.0,,,,,,,,,,,,,,,,,,,,,-1695771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11350000.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2017-11-14 00:00:00,284458130.0,381191858.0,160084895.0,284458130.0,444543025.0,408077695.0,-133176138.0,408077695.0,541253833.0,-16293617.0,-281085.0,-16012532.0,186131944.0,-273112697.0,-225341763.0,6776756.0,-6714157.0,5990086.0,-269408108.0,1452987.0,-63351167.0,2499791.0,-2907017.0,,-25211646.0,3197293.0,7789380.0,-1639813.0,-15913536.0,251319.0,176378512.0,,,253267.0,,-3677303.0,,,,-7260.0,-290110.0,-1084028.0,32058.0,-2036879.0,247027.0,,,-181512663.0,0.0,-279795.0,-106879.0,4400240.0,4391360.0,,13520.0,,,179855.0,-145588.0,-6624087.0,-114624.0,-6810329.0,-3899652.0,,,,-890881.0,-5826873.0,23218.0,5260911.0,,,,45952054.0,,,,-66661656.0,604831.0,,-19141.0,,,,,,15941.0,,,436587.0,,,-1190157.0,,,,,,,,,,-38100000.0,,,,,,,58237.0,,,,,0.0,,14828.0,,,,,,,,,,,,,,,,,,,,,,,37152.0,,,,,,,,,,,,,,,,,,,,,-1695771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12510000.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2018-03-31 00:00:00,396133030.0,585318167.0,252805519.0,396133030.0,648938549.0,553391696.0,12137863.0,553391696.0,541253833.0,9978584.0,30495576.0,-20516992.0,255795962.0,-336164903.0,-215697629.0,9526253.0,-9464706.0,1061805.0,-330588188.0,2572072.0,-63620382.0,3330313.0,-3482703.0,,-25229101.0,4346736.0,31017478.0,12085.0,-21317772.0,1097908.0,242826935.0,,,326232.0,,-4480588.0,10394290.0,,,-31460.0,,-1326983.0,12950.0,-2985941.0,432944.0,,,-181512663.0,-819694.0,-89795.0,-214565.0,950928.0,4391360.0,,13520.0,,,394182.0,-145588.0,-9118580.0,-113675.0,-3823183.0,-4057900.0,,,,-1276130.0,525129.0,44615.0,5645093.0,,,,69480675.0,,,,-100510905.0,-502306.0,,-13873.0,,,,,,29603.0,,,2631558.0,,,-1313124.0,,,20837.0,,,,,,,-38100000.0,,,,-4080.0,,,58237.0,,,,,0.0,,14828.0,,,,,,,,,,,,,,,,,,,,,,,4553.0,,,,,,,,,,,,,,,,,,,,,-1997076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17980640.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2018-05-15 00:00:00,99943621.0,160725918.0,61162594.0,99943621.0,161106215.0,577782963.0,24391267.0,577782963.0,553391696.0,-7079008.0,-5168605.0,-1910403.0,70462286.0,-73459190.0,-57627226.0,3139610.0,-3154189.0,13296988.0,-71847185.0,-984571.0,-380297.0,807966.0,-998257.0,,-11335152.0,1035591.0,-9829860.0,-1402930.0,-5248235.0,582384.0,68241602.0,,,47376.0,,-222548.0,,,28142.0,0.0,-5774830.0,-1048245.0,-352.0,-681791.0,187602.0,,,,,252328.0,4812.0,3095.0,453.0,-1757.0,,,,-432049.0,-453.0,-1205272.0,-1135.0,-57230.0,0.0,,,,25301.0,6109874.0,-31999.0,602734.0,,,,0.0,,,,0.0,-3143144.0,,40988.0,,,,,,0.0,,,-133588.0,,,0.0,-24382829.0,,46.0,,20123921.0,,,,,-50798915.0,,,,,,,,,,,,,,,,,,,,,,,,,,-436.0,,,,,,,492.0,,,,117155.0,,,,,,,,,,498542.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
