code,content,date
國票金,國票金:公告本公司獨立董事對第七屆董事會第三十次會議討論案第二案表示意見,2023-02-23
國票金,國票金:公告本公司獨立董事對第七屆董事會第三十次會議討論案第一案表示意見,2023-02-23
國票金,國票金:代子公司國票創業投資股份有限公司公告法人董事指派代表人,2023-02-23
大樹,大樹:公告本公司董事會決議召開112年股東常會,2023-02-23
大樹,大樹:公告本公司配合會計師事務所內部輪調，自民國112年第1季起更換簽證會計師,2023-02-23
大樹,大樹:本公司董事會決議辦理私募國內無擔保可轉換公司債,2023-02-23
大樹,大樹:本公司董事會決議辦理私募普通股,2023-02-23
大樹,大樹:公告本公司董事會通過盈餘轉增資發行新股案,2023-02-23
大樹,大樹:公告本公司董事會決議股利分派,2023-02-23
大樹,大樹:公告本公司董事會通過111年度合併財務報表,2023-02-23
大樹,大樹:公告本公司董事會通過111年度董事酬勞及員工酬勞分派,2023-02-23
明揚,明揚:公告本公司訂定除息基準日相關事宜,2023-02-23
明達醫,明達醫:有關達擎股份有限公司擬公開收購本公司普通股說明,2023-02-23
淳紳,"淳紳:本公司董事長等自今年2月起陸續收受智慧財產及商業法院111年度商全字第6號裁定，准予聲請人財團法人投保中心對於本公司董事長等人財產分別於新臺幣2,588萬407元之範圍內為假扣押。",2023-02-23
友達,友達:代子公司達擎公開收購明達醫學,2023-02-23
普萊德,普萊德:董事會決議召開112年股東常會,2023-02-23
美律,美律:公告本公司董事會通過111年度合併財務報告,2023-02-23
美律,美律:公告本公司 董事會決議股利分派,2023-02-23
橋椿,橋椿:公告本公司內部稽核主管異動,2023-02-23
美律,美律:公告本公司董事會決議召開股東會事宜,2023-02-23
橋椿,橋椿:本公司董事會決議股利分派,2023-02-23
旭隼,旭隼:通過本公司一一一年第四季財務報告,2023-02-23
旭隼,旭隼:公告本公司董事會決議投資私募基金 和順興智能移動有限合夥,2023-02-23
旭隼,旭隼:董事會決議分派股利,2023-02-23
旭隼,旭隼:公告本公司董事會決議召開112年股東常會相關事宜,2023-02-23
橋椿,橋椿:公告本公司民國111年度合併財務報告業經董事會決議通過,2023-02-23
艾訊,艾訊:董事會決議股利分派情形,2023-02-23
宅配通,宅配通:董事會決議股利分派,2023-02-23
永裕,永裕:公告本公司董事會決議股利分派,2023-02-23
艾訊,艾訊:董事會決議資本公積轉增資發行新股,2023-02-23
艾訊,艾訊:董事會決議召開112年股東常會(更正主旨年度),2023-02-23
明安,明安:公告本公司訂定除息基準日相關事宜,2023-02-23
系微,系微:公告本公司董事會決議112年股東常會召開日期、召集事由停止過戶日期及受理股東提案提名期間,2023-02-23
系微,系微:公告本公司董事會決議擬以私募方式辦理本公司112年度第1次國內無擔保可轉換公司債。,2023-02-23
系微,系微:董事會決議股利分派,2023-02-23
系微,系微:公告本公司董事會決議分配員工酬勞及董事、監察人酬勞案。,2023-02-23
宅配通,宅配通:本公司董事會決議召開股東常會,2023-02-23
宅配通,宅配通:公告本公司於董事會提報111年第四季合併財務報告,2023-02-23
京城銀,京城銀:公告樂富一號不動產投資信託受益證券收益分配事宜。,2023-02-23
永裕,永裕:董事會決議召開112年股東常會事宜,2023-02-23
宜鼎,宜鼎:告本公司董事會決議盈餘轉增資發行新股,2023-02-23
艾訊,艾訊:董事會決議召開111年股東常會,2023-02-23
宜鼎,宜鼎:公告本公司經董事會決議通過111年度股利分派情形,2023-02-23
