code,content,date
雷虎,雷虎:公告本公司111年現金增資發行普通股相關事宜,2023-02-10
奇鈦科,奇鈦科1月營收0.98億元年減41.5% 1—1月達0.98億元,2023-02-10
駿吉-KY,駿吉-KY:代子公司Inmax Sdn. Bhd.公告接獲銷美之反傾銷最新稅率通知乙事,2023-02-10
駿吉-KY,駿吉-KY:代子公司Inmax Industries Sdn. Bhd.公告接獲銷美之反傾銷最新稅率通知乙事,2023-02-10
如興,如興1月營收9.30億元年減30.14% 1—1月達9.30億元,2023-02-10
元創精密,元創精密1月營收0.92億元年減31.69% 1—1月達0.92億元,2023-02-10
雷虎,雷虎:公告本公司訂定111年現金增資認股基準日等相關事宜,2023-02-10
皇田,皇田1月營收3.69億元年減14.24% 1—1月達3.69億元,2023-02-10
寶成,寶成1月營收248.01億元年減8.17% 1—1月達248.01億元,2023-02-10
愛地雅,愛地雅1月營收3.61億元年增6.51% 1—1月達3.61億元,2023-02-10
創業家,創業家1月營收1.26億元年減52.49% 1—1月達1.26億元,2023-02-10
勤誠,勤誠1月營收4.22億元年減42.65% 1—1月達4.22億元,2023-02-10
擎亞,擎亞1月營收9.02億元年減67.38% 1—1月達9.02億元,2023-02-10
光菱,光菱1月營收2.40億元年減30.72% 1—1月達2.40億元,2023-02-10
岱煒,岱煒1月營收0.12億元年減18.3% 1—1月達0.12億元,2023-02-10
富裔,富裔1月營收0.57億元年增54.95% 1—1月達0.57億元,2023-02-10
臺龍,臺龍1月營收1.12億元年減31.54% 1—1月達1.12億元,2023-02-10
富旺,富旺1月營收0.00億元年減98.66% 1—1月達0.00億元,2023-02-10
群益證,群益證1月營收8.47億元年增78.01% 1—1月達8.47億元,2023-02-10
南仁湖,南仁湖1月營收1.14億元年增50.59% 1—1月達1.14億元,2023-02-10
辣椒,辣椒1月營收0.04億元年減25.24% 1—1月達0.04億元,2023-02-10
百德,百德1月營收1.45億元年減12.65% 1—1月達1.45億元,2023-02-10
金雨,金雨1月營收0.16億元年增21.84% 1—1月達0.16億元,2023-02-10
大聯大,大聯大1月營收440.65億元年減35.85% 1—1月達440.65億元,2023-02-10
誠研,誠研1月營收0.35億元年增4.47% 1—1月達0.35億元,2023-02-10
漢科,漢科1月營收2.60億元年減21.45% 1—1月達2.60億元,2023-02-10
建漢,建漢1月營收2.52億元年減19.74% 1—1月達2.52億元,2023-02-10
華晶科,華晶科1月營收7.85億元年減34.41% 1—1月達7.85億元,2023-02-10
同開,同開1月營收0.74億元年減55.37% 1—1月達0.74億元,2023-02-10
誠品生活,誠品生活1月營收5.36億元年增19.46% 1—1月達5.36億元,2023-02-10
宏太-KY,宏太-KY1月營收0.03億元年減78.03% 1—1月達0.03億元,2023-02-10
新光金,新光金1月營收23.51億元年減89.59% 1—1月達23.51億元,2023-02-10
開發金,開發金1月營收56.56億元年減58.77% 1—1月達56.56億元,2023-02-10
國泰金,國泰金1月營收266.96億元年減41.69% 1—1月達266.96億元,2023-02-10
長榮航,長榮航1月營收151.79億元年增42.47% 1—1月達151.79億元,2023-02-10
長榮,長榮1月營收262.42億元年減53.83% 1—1月達262.42億元,2023-02-10
益航,益航1月營收5.98億元年減14.7% 1—1月達5.98億元,2023-02-10
龍邦,龍邦1月營收3.63億元年減21.03% 1—1月達3.63億元,2023-02-10
長榮鋼,長榮鋼1月營收5.09億元年減61.9% 1—1月達5.09億元,2023-02-10
長華*,長華*:公告本公司發行國內第五次無擔保轉換公司債相關事宜,2023-02-10
寶成,寶成:公告本公司之子公司Yue Yuen Industrial (Holdings) Limited新增對其子公司資金貸與金額達公開發行公司資金貸與及背書保證處理準則第22條第1項第2款及第3款之標準,2023-02-10
成霖,成霖:本公司111年現金增資發行新股公告(現金增資之認股基準日等相關事宜),2023-02-10
泰福-KY,泰福-KY:公告本公司減資換股作業計畫業經核准事宜,2023-02-10
春雨,春雨1月營收5.91億元年減34.82% 1—1月達5.91億元,2023-02-10
東和鋼鐵,東和鋼鐵1月營收35.47億元年減29.33% 1—1月達35.47億元,2023-02-10
花仙子,花仙子1月營收3.07億元年減31.24% 1—1月達3.07億元,2023-02-10
家登,家登:代子公司家登自動化(股)公司公告變更公司名稱為「家碩科技股份有限公司」,2023-02-10
海華,海華:本公司112年1月合併營收更正申報,2023-02-10
金雨,金雨:公告本公司重要營運主管異動,2023-02-10
御頂,御頂:本公司與正能光電股份有限公司就處分大陸子公司宏茂光電(蘇州)有限公司股權處分案達成和解。,2023-02-10
王道銀行,王道銀行:公告本行112年度1月份自結合併損益,2023-02-10
鴻海,鴻海:本公司受邀參加JP Morgan舉辦之法人座談會，說明本公司營運概況,2023-02-10
駿熠電,駿熠電:說明本公司董事長依證交法受有行政處分之影響,2023-02-10
駿熠電,駿熠電:公告金管會來函限期補行申報111年第3季財報事宜,2023-02-10
廣越,廣越:廣越企業股份有限公司（公司代號：4438）111年第4季轉換普通股股票已上市股數。,2023-02-10
三商壽,三商壽:公告本公司111年第二次現金增資發行普通股相關事宜,2023-02-10
晨訊科-DR,晨訊科-DR1月營收1.30億元年減49.31% 1—1月達1.30億元,2023-02-10
國統,國統1月營收2.52億元年減26.51% 1—1月達2.52億元,2023-02-10
政伸,政伸1月營收0.76億元年減42.92% 1—1月達0.76億元,2023-02-10
大拓-KY,大拓-KY1月營收1.19億元年減2.03% 1—1月達1.19億元,2023-02-10
霹靂,霹靂1月營收0.35億元年減5.6% 1—1月達0.35億元,2023-02-10
阿瘦,阿瘦1月營收1.27億元年減2.74% 1—1月達1.27億元,2023-02-10
華東,華東1月營收5.65億元年減25.21% 1—1月達5.65億元,2023-02-10
華鎂鑫,華鎂鑫1月營收0.01億元年減80.84% 1—1月達0.01億元,2023-02-10
寶成,寶成:公告本公司之子公司裕元工業(集團)有限公司及寶勝國際(控股)有限公司112年1月自結營收,2023-02-10
達邦蛋白,達邦蛋白1月營收0.29億元年減17.23% 1—1月達0.29億元,2023-02-10
益安,益安1月營收0.09億元年減95.11% 1—1月達0.09億元,2023-02-10
元晶,元晶1月營收7.02億元年減3.08% 1—1月達7.02億元,2023-02-10
光麗-KY,光麗-KY1月營收0.14億元年減50.19% 1—1月達0.14億元,2023-02-10
晶焱,晶焱1月營收1.86億元年減39.09% 1—1月達1.86億元,2023-02-10
元山,元山1月營收2.14億元年減41.1% 1—1月達2.14億元,2023-02-10
系微,系微1月營收0.94億元年減22.66% 1—1月達0.94億元,2023-02-10
和椿,和椿1月營收0.69億元年減59.37% 1—1月達0.69億元,2023-02-10
松上,松上1月營收2.04億元年減46.68% 1—1月達2.04億元,2023-02-10
柏承,柏承1月營收1.27億元年減60.38% 1—1月達1.27億元,2023-02-10
大洋-KY,大洋-KY1月營收4.19億元年減17.95% 1—1月達4.19億元,2023-02-10
德昌,德昌1月營收5.18億元年增2.39% 1—1月達5.18億元,2023-02-10
三聯,三聯1月營收2.37億元年減12.96% 1—1月達2.37億元,2023-02-10
宣德,宣德1月營收9.78億元年減43.51% 1—1月達9.78億元,2023-02-10
南良,南良1月營收1.55億元年減45.76% 1—1月達1.55億元,2023-02-10
慕康生醫,慕康生醫1月營收0.15億元年減41.22% 1—1月達0.15億元,2023-02-10
能率,能率1月營收6.05億元年減35.26% 1—1月達6.05億元,2023-02-10
豐祥-KY,豐祥-KY1月營收5.61億元年減19.18% 1—1月達5.61億元,2023-02-10
智崴,智崴1月營收0.56億元年增8.3% 1—1月達0.56億元,2023-02-10
虹堡,虹堡1月營收5.52億元年增10.1% 1—1月達5.52億元,2023-02-10
寶碩,寶碩1月營收0.20億元年增23.82% 1—1月達0.20億元,2023-02-10
遠傳,遠傳1月營收78.10億元年減2.87% 1—1月達78.10億元,2023-02-10
東台,東台1月營收4.34億元年減20.21% 1—1月達4.34億元,2023-02-10
元勝,元勝1月營收0.52億元年增36.25% 1—1月達0.52億元,2023-02-10
利勤,利勤1月營收0.90億元年增14.74% 1—1月達0.90億元,2023-02-10
安克,安克1月營收0.03億元年減53.49% 1—1月達0.03億元,2023-02-10
懷特,懷特1月營收0.09億元年減20.72% 1—1月達0.09億元,2023-02-10
碩禾,碩禾1月營收3.01億元年減45.28% 1—1月達3.01億元,2023-02-10
安可,安可1月營收0.75億元年減23.86% 1—1月達0.75億元,2023-02-10
磐儀,磐儀1月營收1.15億元年增0.81% 1—1月達1.15億元,2023-02-10
華盈,華盈1月營收0.41億元年減54.85% 1—1月達0.41億元,2023-02-10
律勝,律勝1月營收0.08億元年減47.75% 1—1月達0.08億元,2023-02-10
弘憶股,弘憶股1月營收9.82億元年減40.68% 1—1月達9.82億元,2023-02-10
宜特,宜特1月營收3.35億元年增17.12% 1—1月達3.35億元,2023-02-10
基亞,基亞1月營收0.60億元年減78.42% 1—1月達0.60億元,2023-02-10
大量,大量1月營收1.12億元年減57.35% 1—1月達1.12億元,2023-02-10
富榮綱,富榮綱1月營收0.26億元年增44.22% 1—1月達0.26億元,2023-02-10
億杰,億杰1月營收0.01億元年減95.49% 1—1月達0.01億元,2023-02-10
泰偉,泰偉1月營收0.07億元年減32.69% 1—1月達0.07億元,2023-02-10
