code,content,date
網家,網家:澄清112年2月8日媒體報導,2023-02-08
幸康,幸康1月營收1.41億元年增17.78% 1—1月達1.41億元,2023-02-08
中探針,中探針1月營收1.92億元年減43.22% 1—1月達1.92億元,2023-02-08
優群,優群1月營收1.86億元年減19.24% 1—1月達1.86億元,2023-02-08
燦坤,燦坤1月營收20.45億元年減13.61% 1—1月達20.45億元,2023-02-08
中福,中福1月營收0.01億元年減35.55% 1—1月達0.01億元,2023-02-08
彩富,彩富1月營收1.16億元年減36.08% 1—1月達1.16億元,2023-02-08
台半,台半1月營收12.01億元年減7.97% 1—1月達12.01億元,2023-02-08
好德,好德1月營收2.00億元年減25.37% 1—1月達2.00億元,2023-02-08
勝悅-KY,勝悅-KY1月營收0.12億元年減66.76% 1—1月達0.12億元,2023-02-08
百和興業-KY,百和興業-KY1月營收3.13億元年減45.83% 1—1月達3.13億元,2023-02-08
華南金,華南金:代子公司華南產物保險股份有限公司公告違反保險法相關規定，核處新臺幣180萬元。,2023-02-08
環宇-KY,環宇-KY:公告本公司舉辦2022年第四季線上法人說明會,2023-02-08
尚凡,尚凡1月營收1.45億元年減5.11% 1—1月達1.45億元,2023-02-08
廣穎電通,廣穎電通1月營收3.79億元年減2.88% 1—1月達3.79億元,2023-02-08
新唐,新唐1月營收23.40億元年減31.91% 1—1月達23.40億元,2023-02-08
杏國,杏國1月營收0.01億元年減1.92% 1—1月達0.01億元,2023-02-08
海德威,海德威1月營收0.52億元年減50.53% 1—1月達0.52億元,2023-02-08
台新金,台新金1月營收65.67億元年增9.65% 1—1月達65.67億元,2023-02-08
鼎元,鼎元1月營收1.72億元年減26.38% 1—1月達1.72億元,2023-02-08
華邦電,華邦電1月營收48.86億元年減43.78% 1—1月達48.86億元,2023-02-08
國巨,國巨1月營收85.03億元年減17.09% 1—1月達85.03億元,2023-02-08
台積電,台積電:本公司111年度第2期無擔保公司債甲類券，既定還本付息事宜,2023-02-08
台積電,台積電:本公司111年度第2期無擔保公司債丙類券，既定還本付息事宜,2023-02-08
台積電,台積電:本公司111年度第2期無擔保公司債乙類券，既定還本付息事宜,2023-02-08
台積電,台積電:本公司110年度第1期無擔保公司債甲類券，既定還本付息事宜,2023-02-08
台積電,台積電:本公司110年度第1期無擔保公司債丙類券，既定還本付息事宜,2023-02-08
台積電,台積電:本公司110年度第1期無擔保公司債乙類券，既定還本付息事宜,2023-02-08
台積電,台積電:本公司102年度第4期無擔保公司債戊類券，既定還本付息事宜,2023-02-08
台積電,台積電:本公司109年度第1期無擔保公司債丙類券，既定還本付息事宜,2023-02-08
台積電,台積電:本公司109年度第1期無擔保公司債乙類券，既定還本付息事宜,2023-02-08
宏亞,宏亞1月營收2.21億元年減22.19% 1—1月達2.21億元,2023-02-08
新零售,新零售:創新新零售股份有限公司（公司代號：3085）因減資彌補虧損全面換發新股票上櫃開始買賣日期。,2023-02-08
振樺電,振樺電1月營收6.96億元年減12.58% 1—1月達6.96億元,2023-02-08
錸寶,錸寶1月營收2.19億元年增96.29% 1—1月達2.19億元,2023-02-08
大世科,大世科1月營收3.41億元年減13.49% 1—1月達3.41億元,2023-02-08
逸達,逸達1月營收0.22億元年增8946.64% 1—1月達0.22億元,2023-02-08
弘煜科,弘煜科1月營收0.47億元年增3.95% 1—1月達0.47億元,2023-02-08
安集,安集1月營收0.81億元年減65.42% 1—1月達0.81億元,2023-02-08
全國電,全國電1月營收19.10億元年減8.5% 1—1月達19.10億元,2023-02-08
旺矽,旺矽1月營收5.79億元年減5.22% 1—1月達5.79億元,2023-02-08
日揚,日揚1月營收3.84億元年增31.71% 1—1月達3.84億元,2023-02-08
上福,上福1月營收4.39億元年減2.16% 1—1月達4.39億元,2023-02-08
達運,達運1月營收8.51億元年減48.29% 1—1月達8.51億元,2023-02-08
振發,振發1月營收1.32億元年減14.64% 1—1月達1.32億元,2023-02-08
中美實,中美實1月營收0.65億元年減45.24% 1—1月達0.65億元,2023-02-08
浩鼎,浩鼎1月營收0.00億元年增0% 1—1月達0.00億元,2023-02-08
太景*-KY,太景*-KY1月營收0.03億元年增59.36% 1—1月達0.03億元,2023-02-08
健亞,健亞1月營收0.44億元年增14.79% 1—1月達0.44億元,2023-02-08
光頡,光頡1月營收2.07億元年減34.65% 1—1月達2.07億元,2023-02-08
鼎翰,鼎翰1月營收6.20億元年增9.69% 1—1月達6.20億元,2023-02-08
台嘉碩,台嘉碩1月營收1.67億元年減32.14% 1—1月達1.67億元,2023-02-08
特力,特力1月營收32.06億元年減13.6% 1—1月達32.06億元,2023-02-08
宏璟,宏璟1月營收0.29億元年減88.44% 1—1月達0.29億元,2023-02-08
矽統,矽統1月營收0.08億元年減42.99% 1—1月達0.08億元,2023-02-08
風青,風青1月營收0.53億元年減14.86% 1—1月達0.53億元,2023-02-08
喬山,喬山1月營收20.72億元年減19.67% 1—1月達20.72億元,2023-02-08
台苯,台苯1月營收5.90億元年減47.26% 1—1月達5.90億元,2023-02-08
百和興業-KY,百和興業-KY:公告本公司112年1月份自結合併營收概算,2023-02-08
國巨,國巨:公告本公司112年1月自結合併營收,2023-02-08
台新金,台新金:公告本公司暨主要子公司112年1月份合併自結業績資料,2023-02-08
力麗,力麗:公告資金貸與事宜。,2023-02-08
華興,華興:公告本公司112年1月份合併自結損益,2023-02-08
晟德,晟德:公告本公司董事會決議增加投資博晟生醫(股)公司,2023-02-08
味王,味王:有關媒體報導本公司董事長被起訴之事宜,2023-02-08
杏昌,杏昌:公告本公司111年度現金增資發行普通股相關事項(補充公告現金增資每股發行價格),2023-02-08
中聯資源,中聯資源1月營收8.77億元年減14.01% 1—1月達8.77億元,2023-02-08
高力,高力1月營收3.21億元年增71.84% 1—1月達3.21億元,2023-02-08
關中,關中1月營收1.84億元年減29.56% 1—1月達1.84億元,2023-02-08
大國鋼,大國鋼1月營收21.08億元年增7.58% 1—1月達21.08億元,2023-02-08
千附,千附1月營收2.70億元年減6.19% 1—1月達2.70億元,2023-02-08
朋程,朋程1月營收3.53億元年增6.13% 1—1月達3.53億元,2023-02-08
精星,精星1月營收4.38億元年減10.84% 1—1月達4.38億元,2023-02-08
翔名,翔名1月營收1.28億元年減27.68% 1—1月達1.28億元,2023-02-08
康全電訊,康全電訊1月營收0.48億元年減73.14% 1—1月達0.48億元,2023-02-08
芮特-KY,芮特-KY1月營收0.42億元年減41.8% 1—1月達0.42億元,2023-02-08
訊芯-KY,訊芯-KY1月營收4.32億元年增44.96% 1—1月達4.32億元,2023-02-08
