code,content,date
佳世達,佳世達:代重要子公司明基電通股份有限公司公告董事會通過捐贈事宜,2023-03-06
佳世達,佳世達:代重要子公司明基電通股份有限公司公告董事會決議股利分派,2023-03-06
佳世達,佳世達:本公司董事會決議增加投資子公司BenQ BM Holding Cayman Corp.股權,2023-03-06
佳世達,佳世達:公告本公司董事會決議股利分派,2023-03-06
鈺邦,鈺邦2月營收1.82億元年減10.89% 1—2月達3.49億元,2023-03-06
華新,華新2月營收178.72億元年增37.18% 1—2月達330.35億元,2023-03-06
佳世達,佳世達:公告董事會通過捐贈事宜,2023-03-06
佳世達,佳世達:公告本公司民國112年股東常會召開日期及召集事由,2023-03-06
佳世達,佳世達:本公司董事會決議辦理私募海外或國內轉換公司債,2023-03-06
佳世達,佳世達:本公司董事會決議辦理現金增資私募普通股,2023-03-06
佳世達,佳世達:本公司董事會決議辦理現金增資發行普通股參與發行海外存託憑證及/或現金增資發行普通股及/或現金增資發行特別股,2023-03-06
永昕,永昕:公告本公司火災事件情形,2023-03-06
佳世達,佳世達:公告本公司不繼續辦理一一一年股東常會通過之私募有價證券案,2023-03-06
至興,至興:公告本公司設置公司治理主管及資訊安全主管,2023-03-06
泰福-KY,泰福-KY:公告本公司111年現金增資發行新股相關事宜,2023-03-06
桓鼎-KY,桓鼎-KY:更正公告本公司訂定現金增資認股基準日等相關事宜,2023-03-06
至興,至興:公告本公司董事會決議召開112年股東常會相關事宜,2023-03-06
緯軟,緯軟2月營收6.84億元年增18.99% 1—2月達13.40億元,2023-03-06
創業家,創業家:代子公司松果購物股份有限公司公告不分配111年度股利,2023-03-06
創業家,創業家:本公司董事會決議召開112年股東常會公告,2023-03-06
創業家,創業家:公告本公司董事會決議解除經理人競業禁止之限制,2023-03-06
創業家,創業家:公告本公司新任投資長,2023-03-06
創業家,創業家:公告本公司設置公司治理主管,2023-03-06
創業家,創業家:公告本公司董事會決議發行限制員工權利新股,2023-03-06
宏致,宏致:本公司部份資訊系統遭受駭客網路攻擊事件說明,2023-03-06
創業家,創業家:公告本公司董事會決議不分配111年度股利,2023-03-06
創業家,創業家:公告本公司因會計師事務所內部調整更換簽證會計師,2023-03-06
至興,至興:公告董事會決議股利分派,2023-03-06
創業家,創業家:本公司董事會通過111年度合併財務報告,2023-03-06
泰福-KY,泰福-KY:公告本公司訂定111年現金增資認股基準日等相關事宜,2023-03-06
聯成,聯成:公告本公司董事會決議通過子公司南充聯成及四川物流合併案(更正事實發生日為112/3/6),2023-03-06
英業達,英業達2月營收358.38億元年增0.71% 1—2月達730.82億元,2023-03-06
至興,至興:公告本公司董事會通過111年度合併財務報告,2023-03-06
瑞築,瑞築:更正公告本公司董事會決議擬向關係人取得不動產案。,2023-03-06
