code,content,date
神準1,神準12月營收18.55億元年增94.72% 1—12月達163.22億元,2023-01-07
中電,中電:公告本公司代理總經理辭任,2023-01-07
德律,德律:公告本公司截至111年12月份自行結算損益情形,2023-01-07
森田1,森田12月營收0.77億元年減25.54% 1—12月達10.45億元,2023-01-07
旭隼1,旭隼12月營收17.74億元年增13.92% 1—12月達227.25億元,2023-01-07
富驊1,富驊12月營收3.69億元年減17% 1—12月達44.80億元,2023-01-07
偉訓1,偉訓12月營收5.14億元年減18.88% 1—12月達63.85億元,2023-01-07
中鋼構1,中鋼構12月營收19.21億元年減3.18% 1—12月達193.64億元,2023-01-07
新漢1,新漢12月營收6.53億元年減13.45% 1—12月達79.17億元,2023-01-07
合庫金1,合庫金12月營收49.94億元年增12.52% 1—12月達527.77億元,2023-01-07
興采1,興采12月營收2.69億元年減3.17% 1—12月達32.18億元,2023-01-07
營邦1,營邦12月營收6.69億元年增166.91% 1—12月達55.06億元,2023-01-07
好德1,好德12月營收2.27億元年減39.58% 1—12月達32.56億元,2023-01-07
欣興1,欣興12月營收106.50億元年增4.01% 1—12月達1404.89億元,2023-01-07
台新金1,台新金12月營收49.21億元年減8.83% 1—12月達664.90億元,2023-01-07
和桐1,和桐12月營收17.73億元年減1.62% 1—12月達225.31億元,2023-01-07
華新1,華新12月營收146.81億元年減16.01% 1—12月達1796.08億元,2023-01-07
鴻海,鴻海:本公司受邀參加BMO舉辦之法人交流會，說明本公司營運概況,2023-01-07
富驊,富驊:公告本公司111年12月份自結合併營業收入。,2023-01-07
兆豐金,兆豐金:公告本公司暨主要子公司111年12月份自結合併盈餘,2023-01-07
偉訓,偉訓:公告本公司111年12月份自結合併營業收入,2023-01-07
台新金,台新金:公告本公司暨主要子公司111年12月份合併自結業績資料,2023-01-07
關中1,關中12月營收2.16億元年減39.89% 1—12月達33.04億元,2023-01-07
大國鋼1,大國鋼12月營收19.34億元年增8.66% 1—12月達262.24億元,2023-01-07
越峰1,越峰12月營收2.56億元年減6.84% 1—12月達30.63億元,2023-01-07
至上1,至上12月營收113.10億元年減37.75% 1—12月達1740.75億元,2023-01-07
弘煜科1,弘煜科12月營收0.34億元年增0.05% 1—12月達3.83億元,2023-01-07
新華1,新華12月營收0.07億元年減11.48% 1—12月達0.93億元,2023-01-07
廣穎電通1,廣穎電通12月營收3.99億元年減3.65% 1—12月達43.45億元,2023-01-07
晟田1,晟田12月營收1.00億元年增0.2% 1—12月達13.69億元,2023-01-07
全球傳動1,全球傳動12月營收2.31億元年減18.59% 1—12月達33.74億元,2023-01-07
上緯投控1,上緯投控12月營收7.11億元年減26.22% 1—12月達98.13億元,2023-01-07
光頡1,光頡12月營收1.99億元年減35.83% 1—12月達31.62億元,2023-01-07
海德威1,海德威12月營收0.79億元年減39.79% 1—12月達12.31億元,2023-01-07
台嘉碩1,台嘉碩12月營收2.12億元年減14.01% 1—12月達33.58億元,2023-01-07
宅配通1,宅配通12月營收3.73億元年減0.79% 1—12月達45.10億元,2023-01-07
橋椿1,橋椿12月營收6.51億元年減18.5% 1—12月達82.37億元,2023-01-07
吉茂1,吉茂12月營收1.81億元年增7.26% 1—12月達25.35億元,2023-01-07
合庫金,合庫金:公告本公司暨主要子公司111年12月份自結合併盈餘,2023-01-07
華友聯1,華友聯12月營收1.15億元年增237.24% 1—12月達39.40億元,2023-01-07
台聚1,台聚12月營收53.86億元年減6.94% 1—12月達664.43億元,2023-01-07
宣德,宣德:代子公司東莞立德精密工業有限公司公告董事會決議設立立德東坑分公司,2023-01-07
第一金,第一金:代子公司第一金人壽公告改變管理金融資產之經營模式，以112年1月1日為金融資產重分類日(補充111/12/08公告),2023-01-07
唐榮公司,唐榮公司:公告本公司111年12月31日自結報表流動比率、速動比率、負債比率。,2023-01-07
百徽,百徽:公告本公司111年第4季員工認股權憑證執行發行新股情形,2023-01-07
中鋼,中鋼:中國鋼鐵股份有限公司103年度第1期無擔保普通公司債丙券付息,2023-01-07
中鋼,中鋼:中國鋼鐵股份有限公司103年度第1期無擔保普通公司債乙券還本付息,2023-01-07
大汽電1,大汽電12月營收3.00億元年增89.7% 1—12月達28.61億元,2023-01-07
保綠-KY1,保綠-KY12月營收0.27億元年增6.92% 1—12月達3.21億元,2023-01-07
精星1,精星12月營收5.96億元年增11.87% 1—12月達68.79億元,2023-01-07
翔名1,翔名12月營收1.67億元年減6.24% 1—12月達19.96億元,2023-01-07
鉅橡1,鉅橡12月營收1.04億元年減18.84% 1—12月達13.75億元,2023-01-07
胡連1,胡連12月營收6.43億元年增26.83% 1—12月達65.29億元,2023-01-07
寬魚國際1,寬魚國際12月營收0.02億元年增56% 1—12月達0.56億元,2023-01-07
隆大1,隆大12月營收1.36億元年減90% 1—12月達47.14億元,2023-01-07
金利1,金利12月營收1.40億元年增1.32% 1—12月達16.20億元,2023-01-07
界霖1,界霖12月營收4.68億元年減14.7% 1—12月達62.74億元,2023-01-07
國精化1,國精化12月營收2.86億元年減34.93% 1—12月達42.23億元,2023-01-07
德淵1,德淵12月營收2.86億元年減8.61% 1—12月達36.56億元,2023-01-07
中美實1,中美實12月營收0.65億元年減11.63% 1—12月達10.31億元,2023-01-07
科嶠1,科嶠12月營收0.99億元年增0.25% 1—12月達7.70億元,2023-01-07
松瑞藥1,松瑞藥12月營收0.82億元年減15.41% 1—12月達12.66億元,2023-01-07
濟生1,濟生12月營收1.04億元年增7.52% 1—12月達11.52億元,2023-01-07
艾笛森1,艾笛森12月營收1.41億元年減16.29% 1—12月達18.41億元,2023-01-07
嘉澤1,嘉澤12月營收22.48億元年減0.16% 1—12月達271.19億元,2023-01-07
柏騰1,柏騰12月營收0.32億元年減62.24% 1—12月達4.58億元,2023-01-07
永豐金1,永豐金12月營收35.30億元年增2.07% 1—12月達472.17億元,2023-01-07
玉山金1,玉山金12月營收51.68億元年減1.4% 1—12月達548.00億元,2023-01-07
藍天1,藍天12月營收16.67億元年減27.75% 1—12月達221.94億元,2023-01-07
台達化1,台達化12月營收13.62億元年減12.68% 1—12月達180.84億元,2023-01-07
亞聚1,亞聚12月營收8.29億元年減9.54% 1—12月達98.15億元,2023-01-07
恩德,恩德:公告本公司發言人異動,2023-01-07
威強電1,威強電12月營收7.39億元年增3.03% 1—12月達79.75億元,2023-01-07
奇鋐1,奇鋐12月營收45.65億元年增12.71% 1—12月達560.17億元,2023-01-07
新盛力,新盛力:公告本公司111年第四季員工認股權憑證執行認股增資發行新股情形。,2023-01-07
冠西電,冠西電:本公司國內第3次有擔保轉換公司債111年第4季轉換普通股數額公告,2023-01-07
金像電1,金像電12月營收26.08億元年增6.78% 1—12月達328.35億元,2023-01-07
廣宇1,廣宇12月營收24.30億元年減9.17% 1—12月達262.71億元,2023-01-07
鑫永銓1,鑫永銓12月營收1.40億元年減18.8% 1—12月達18.45億元,2023-01-07
運錩1,運錩12月營收9.22億元年減33.1% 1—12月達140.43億元,2023-01-07
新鋼1,新鋼12月營收3.11億元年增26.19% 1—12月達33.61億元,2023-01-07
精華1,精華12月營收3.64億元年減10.46% 1—12月達50.03億元,2023-01-07
大統新創1,大統新創12月營收0.30億元年減55.48% 1—12月達8.45億元,2023-01-07
華夏1,華夏12月營收13.76億元年增2.76% 1—12月達176.38億元,2023-01-07
永豐金,永豐金:永豐金控公告其與子公司永豐銀行及永豐金證券111年12月合併自結損益,2023-01-07
富邦金,富邦金:富邦金控代子公司富邦人壽公告南港區玉成段新建工程案累積投入金額,2023-01-07
全國1,全國12月營收20.99億元年增2.55% 1—12月達241.65億元,2023-01-07
鉅明1,鉅明12月營收4.54億元年增39.5% 1—12月達33.96億元,2023-01-07
鉅邁1,鉅邁12月營收0.69億元年減7.48% 1—12月達7.69億元,2023-01-07
惠普1,惠普12月營收0.80億元年減3.26% 1—12月達10.32億元,2023-01-07
日友1,日友12月營收3.05億元年增3.71% 1—12月達38.43億元,2023-01-07
科懋1,科懋12月營收0.68億元年減52.63% 1—12月達6.72億元,2023-01-07
驊訊1,驊訊12月營收0.60億元年減18.31% 1—12月達7.26億元,2023-01-07
