code,content,date
桓鼎-KY,桓鼎-KY:公告本公司發行中華民國境內第四次無擔保可轉換公司債之委託代收價款行庫及存儲專戶行庫,2023-02-06
鈺邦,鈺邦1月營收1.67億元年減36.86% 1—1月達1.67億元,2023-02-06
百容,百容1月營收1.39億元年減27.53% 1—1月達1.39億元,2023-02-06
中福,中福:公告本公司審計委員會委員異動,2023-02-06
中福,中福:公告獨立董事林俊廷之112年第一次股東臨時會流會,2023-02-06
興采,興采1月營收2.02億元年減35.43% 1—1月達2.02億元,2023-02-06
同泰,同泰1月營收0.82億元年減54.89% 1—1月達0.82億元,2023-02-06
天宇,天宇:本公司國內第三次有擔保轉換公司債發行屆滿二年，債券持有人得行使賣回權相關事宜,2023-02-06
台火,台火1月營收0.21億元年增5487.4% 1—1月達0.21億元,2023-02-06
安國,安國1月營收1.12億元年減5.63% 1—1月達1.12億元,2023-02-06
昇陽半導體,昇陽半導體1月營收2.60億元年增0.14% 1—1月達2.60億元,2023-02-06
旭隼,旭隼1月營收14.23億元年減7.83% 1—1月達14.23億元,2023-02-06
裕融,裕融:針對媒體報導提出說明,2023-02-06
勤崴國際,勤崴國際1月營收0.37億元年增11.3% 1—1月達0.37億元,2023-02-06
胡連,胡連1月營收5.08億元年增1.77% 1—1月達5.08億元,2023-02-06
普誠,普誠1月營收1.36億元年減8.8% 1—1月達1.36億元,2023-02-06
宜鼎,宜鼎1月營收7.24億元年減19.09% 1—1月達7.24億元,2023-02-06
傳奇,傳奇1月營收1.27億元年減42.92% 1—1月達1.27億元,2023-02-06
淳紳,淳紳1月營收0.01億元年增97.34% 1—1月達0.01億元,2023-02-06
鐿鈦,鐿鈦1月營收2.33億元年增46.85% 1—1月達2.33億元,2023-02-06
榮昌,榮昌1月營收0.84億元年增2.22% 1—1月達0.84億元,2023-02-06
展達,展達1月營收4.53億元年增23.21% 1—1月達4.53億元,2023-02-06
景碩,景碩1月營收21.23億元年減36.82% 1—1月達21.23億元,2023-02-06
威強電,威強電1月營收6.67億元年增7.87% 1—1月達6.67億元,2023-02-06
川寶,川寶1月營收1.10億元年減37.67% 1—1月達1.10億元,2023-02-06
台達化,台達化1月營收9.86億元年減33.42% 1—1月達9.86億元,2023-02-06
亞聚,亞聚1月營收4.54億元年減40.2% 1—1月達4.54億元,2023-02-06
華夏,華夏1月營收12.78億元年減32.4% 1—1月達12.78億元,2023-02-06
達運,達運:本公司董事會通過經理人人事案,2023-02-06
達運,達運:本公司董事會通過111年度合併財務報告,2023-02-06
永昕,永昕:澄清媒體報導,2023-02-06
