code,content,date
穎漢,穎漢1月營收0.67億元年增2.91% 1—1月達0.67億元,2023-02-09
保瑞,保瑞:本公司可轉換公司債保瑞二(代號：64722)近期達公布注意交易資訊標準，故公告相關訊息，以利投資人區別瞭解,2023-02-09
保瑞,保瑞:公告本公司受邀參加摩根大通Taiwan CEO-CFO Conference 2023,2023-02-09
天瀚,天瀚1月營收0.02億元年減51.91% 1—1月達0.02億元,2023-02-09
山富,山富1月營收2.57億元年增1338.76% 1—1月達2.57億元,2023-02-09
昶虹,昶虹:本公司之子公司昶虹電子(蘇州)有限公司 新增資金貸與達公告標準,2023-02-09
智捷,智捷1月營收0.26億元年增293.29% 1—1月達0.26億元,2023-02-09
明達醫,明達醫1月營收0.48億元年增10.97% 1—1月達0.48億元,2023-02-09
奇偶,奇偶1月營收0.99億元年增18.98% 1—1月達0.99億元,2023-02-09
中壽,中壽1月營收171.34億元年減17.48% 1—1月達171.34億元,2023-02-09
裕融,裕融:本公司增資及受讓綠界科技股份有限公司股份發行新股公告,2023-02-09
泰金寶-DR,泰金寶-DR1月營收106.53億元年增6.1% 1—1月達106.53億元,2023-02-09
旭源,旭源1月營收0.78億元年減35.53% 1—1月達0.78億元,2023-02-09
東捷,東捷1月營收2.74億元年減5.84% 1—1月達2.74億元,2023-02-09
宏正,宏正1月營收4.70億元年增12.46% 1—1月達4.70億元,2023-02-09
晉泰,晉泰1月營收4.20億元年增39.33% 1—1月達4.20億元,2023-02-09
海韻電,海韻電1月營收2.03億元年減35% 1—1月達2.03億元,2023-02-09
眾達-KY,眾達-KY1月營收2.61億元年增77.07% 1—1月達2.61億元,2023-02-09
燦星網,燦星網1月營收5.27億元年減31.82% 1—1月達5.27億元,2023-02-09
聯光通,聯光通1月營收0.57億元年減19.82% 1—1月達0.57億元,2023-02-09
遠東銀,遠東銀1月營收10.43億元年增6.17% 1—1月達10.43億元,2023-02-09
聯邦銀,聯邦銀1月營收14.62億元年增24.07% 1—1月達14.62億元,2023-02-09
三商電,三商電1月營收2.67億元年減3.44% 1—1月達2.67億元,2023-02-09
神隆,神隆1月營收2.16億元年減11.32% 1—1月達2.16億元,2023-02-09
中化生,中化生1月營收2.63億元年增82.99% 1—1月達2.63億元,2023-02-09
永冠-KY,永冠-KY1月營收5.28億元年減21.49% 1—1月達5.28億元,2023-02-09
川飛,川飛1月營收1.99億元年增12.51% 1—1月達1.99億元,2023-02-09
安心,安心1月營收5.26億元年增17.09% 1—1月達5.26億元,2023-02-09
川飛,川飛:董事會決議股利分派（補充公告）,2023-02-09
星寶國際,星寶國際:本公司董事會決議通過取得諾肯股權投資案,2023-02-09
開發金,開發金:中華開發金控公告本公司暨主要子公司112年1月份自結合併盈餘,2023-02-09
光隆,光隆:光隆實業股份有限公司特別股111年第4季轉換普通股股票上櫃買賣日期。,2023-02-09
慶豐富,慶豐富1月營收3.75億元年減8.86% 1—1月達3.75億元,2023-02-09
瑞穎,瑞穎1月營收0.60億元年減67.62% 1—1月達0.60億元,2023-02-09
雷虎,雷虎1月營收0.85億元年增20.27% 1—1月達0.85億元,2023-02-09
上揚,上揚1月營收0.00億元年減86.48% 1—1月達0.00億元,2023-02-09
詩肯,詩肯1月營收2.49億元年減27.92% 1—1月達2.49億元,2023-02-09
大展證,大展證1月營收0.53億元年增153.44% 1—1月達0.53億元,2023-02-09
全家,全家1月營收81.79億元年增10.81% 1—1月達81.79億元,2023-02-09
豐謙,豐謙1月營收1.02億元年增499.83% 1—1月達1.02億元,2023-02-09
訊連,訊連1月營收1.50億元年增17.53% 1—1月達1.50億元,2023-02-09
正文,正文1月營收17.43億元年增1.01% 1—1月達17.43億元,2023-02-09
佐登-KY,佐登-KY1月營收2.38億元年增0.31% 1—1月達2.38億元,2023-02-09
久裕,久裕1月營收0.82億元年減13.23% 1—1月達0.82億元,2023-02-09
