code,content,date
裕隆,裕隆:公告本公司轉投資東風裕隆汽車有限公司經法院裁定核准破產重整計晝,2022-12-30
巨虹,巨虹:公告合併公司111年11月30日之負債比率、流動比率、速動比率,2022-12-30
御頂,御頂:111年12月銀行融資額度與使用情形暨未來三個月現金收支預估情形,2022-12-30
御頂,御頂:公告本公司111年11月自結合併財務報告之負債比率、流動比率及速動比率,2022-12-30
建漢,建漢:公告本公司財務主管及會計主管異動,2022-12-30
勝昱,勝昱:公告本公司內部稽核主管異動,2022-12-30
牧東,牧東:本公司董事會通過召集112年第一次股東臨時會相關事宜,2022-12-30
牧東,牧東:公告本公司總經理異動,2022-12-30
牧東,牧東:公告本公司發言人異動,2022-12-30
牧東,牧東:公告本公司未經審計委員會通過，而經全體董事三分之二以上同意通過之決議事項,2022-12-30
廣華-KY,廣華-KY:代重要子公司東莞廣澤汽車飾件有限公司公告執行長委任案,2022-12-30
台泥,台泥:代子公司Atlante TopCo s.r.l.公告增資Atlante s.r.l.,2022-12-30
台泥,台泥:代子公司NHOA S.A.公告增資Atlante TopCo s.r.l.,2022-12-30
台泥,台泥:代子公司NHOA Corporate s.r.l.公告投資架構調整取得Free2Move eSolutions S.p.A.股權,2022-12-30
台泥,台泥:代子公司NHOA S.A.公告增資NHOA Corporate s.r.l.,2022-12-30
川飛,川飛:公告本公司審計委員會委員辭任,2022-12-30
川飛,川飛:公告本公司獨立董事辭任,2022-12-30
保瑞,保瑞:公告本公司109年度第1次發行之員工認股權憑證首次行使認購普通股暨上櫃買賣日期,2022-12-30
虹光,虹光:公告本公司111年現金增資發行新股股款繳納憑證劃撥暨上市日期公告,2022-12-30
合庫金,合庫金:代子公司合作金庫商業銀行說明潤寅案相關人員遭臺灣臺北地方檢察署起訴乙案,2022-12-30
國泰金,國泰金:本公司代子公司國泰人壽公告處分禾康水資源股份有限公司普通股,2022-12-30
安泰銀,安泰銀:公告本公司為強化財務結構，增提備抵呆帳，以因應豐昱國際股份有限公司及其關係戶之不良債權。,2022-12-30
國巨,國巨:代子公司YAGEO (HONG KONG) LIMITED公告董事會決議發放股利,2022-12-30
國巨,"國巨:代子公司YAGEO ELECTRONICS(CHINA)CO.,LTD.公告董事會決議發放股利",2022-12-30
西勝,西勝:公告本公司財務長及發言人異動,2022-12-30
萬國通,萬國通:公告111年11月底自結合併財務比率之負債、流動、速動等比率符合條款,2022-12-30
家登,家登:補充111/09/20代子公司家崎科技股份有限公司公告向關係人取得土地不動產。(依取處第十六條規定評估之價格),2022-12-30
