code,content,date
晨訊科-DR,晨訊科-DR9月營收2.51億元年增13.52% 1—9月達17.97億元,2022-10-13
居易：員工認股權憑證發行及認股辦法,居易：員工認股權憑證發行及認股辦法,2022-10-13
環宇-KY,環宇-KY:公告本公司111年第1季員工行使認股權憑證轉換普通股之增資發行新股情形,2022-10-13
合勤控,合勤控:公告本公司109年度第一次發行員工認股權憑證首次申請轉換發行新股暨上市,2022-10-13
宏達電,宏達電:公告本公司111年第2季因員工認股權憑證執行而新增發行之股數,2022-10-13
宏達電,宏達電:公告本公司111年第3季因員工認股權憑證執行而新增發行之股數,2022-10-13
鴻碩,鴻碩:公告本公司國內第一次有擔保轉換公司債111年第3季轉換普通股之情形,2022-10-13
威健,威健:公告本公司國內第五次無擔保轉換公司債111年第三季轉換普通股上巿股數,2022-10-13
冠西電,冠西電:本公司國內第3次有擔保轉換公司債111年第3季轉換普通股數額公告,2022-10-13
大宇資,大宇資:本公司依證券交易法第43條之1第1項規定辦理公告 (更正原10月6日公告第8點),2022-10-13
亞電,亞電:代共同取得人依證交法第43條之1第1項規定辦理公告,2022-10-13
聯合,聯合:公告聯合股份有限公司國內第三次無擔保轉換公司債(簡稱：聯合三，代碼：41293)發行公司行使債券贖回權暨訂於111年12月02日終止櫃檯買賣等相關事宜。,2022-10-13
台塑,台塑:辦理本公司第101-3期無擔保普通公司債丙券終止櫃檯買賣公告,2022-10-13
聯合,聯合:公告本公司國內第三次無擔保轉換公司債(簡稱聯合三，代碼：41293)訂於111年12月2日終止櫃檯買賣,2022-10-13
台塑,台塑:台灣塑膠工業股份有限公司第101-3期無擔保普通公司債丙券終止櫃檯買賣公告,2022-10-13
旭隼,旭隼:旭隼科技股份有限公司（公司代號：6409）111年限制員工權利新股上市掛牌日期。,2022-10-13
雙喜,雙喜:雙喜營造股份有限公司（公司代號：5516）111年除權配股股票上櫃掛牌日期。,2022-10-13
威健,威健:威健實業股份有限公司（公司代號：3033）111年第3季轉換普通股股票已上市股數。,2022-10-13
川寶,川寶:川寶科技股份有限公司（公司代號：1595）108年第1次員工認股權憑證首次行使認購普通股股票上櫃買賣日期。,2022-10-13
邦特,邦特:獨立董事對董事會議決事項表示反對意見,2022-10-13
邦特,邦特:公告本公司董事會通過之薪資報酬優於薪資報酬委員會之建議,2022-10-13
大成,大成:大成長城企業股份有限公司（公司代號：1210）111年除權配股股票上市掛牌日期。,2022-10-13
大成,大成:公告本公司111年度除權配股股票上市掛牌日期,2022-10-13
精誠,精誠:本公司發行限制員工權利新股之增資新股發放暨上市公告,2022-10-13
三商壽,三商壽:公告本公司111年現金增資發行普通股相關事宜(補充公告認購價格及代收暨存儲價款銀行),2022-10-13
廷鑫,廷鑫:公告本公司111年現金增資發行新股股款繳納憑證劃撥暨上市日期,2022-10-13
鴻海,鴻海:公告募集及交付本公司一百一十一年度第三期無擔保普通公司債,2022-10-13
川寶,川寶:公告本公司108年度員工認股權憑證首次申請轉換為本公司普通股(修正年度),2022-10-13
瓦城,瓦城:本公司受邀參加永豐金大證券法人說明會,2022-10-13
瓦城,瓦城:本公司受邀參加&#29319;亞證券法人說明會,2022-10-13
富鼎,富鼎:本公司董事長決定限制員工權利新股之增資基準日,2022-10-13
邦特,邦特:本公司董事會選任副董事長,2022-10-13
國票金,國票金:本公司與安泰商業銀行簽定之股份轉換契約屆期終止,2022-10-13
永裕,永裕:代重要子公司精奕興業(股)公司公告-9/22重大訊息補充說明精奕興業股份有限公司接獲監察人王(火丁)輝通知取消原訂於111/11/01召開精奕興業(股)公司111年第1次股東臨時會。,2022-10-13
元隆,元隆:公告本公司111年9月30日負債比率、流動比率、速動比率(自結數),2022-10-13
川飛,川飛:本公司111年第三季個別財務報表業經提報董事會,2022-10-13
川飛,川飛:董事會決議事項,2022-10-13
崇越,崇越:代重要子公司 上海崇誠國際貿易有限公司公告股東會代行董事會決議通過盈餘匯回案,2022-10-13
崇越,崇越:代重要子公司 Asia Topco Investment Ltd.公告董事會決議通過盈餘匯回案,2022-10-13
崇越,崇越:代重要子公司 Topco Group Ltd.公告董事會決議通過盈餘匯回案,2022-10-13
中石化,中石化:公告本公司對中華工程股份有限公司之股權投資，依據國際會計準則公報第28號第32段認列廉價購買利益新台幣27.39億元,2022-10-13
中信金,中信金:代子公司中國信託產物保險股份有限公司公告董事會通過籌備申請設立純網保案。,2022-10-13
優盛,優盛:代子公司佑全藥品股份有限公司公告董事會決議發言人、代理發言人及內部稽核主管之任命,2022-10-13
優盛,優盛:代子公司佑全藥品股份有限公司公告董事會選任副董事長,2022-10-13
優盛,優盛:代子公司佑全藥品股份有限公司公告總經理異動,2022-10-13
碩禾,碩禾:本公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款規定公告,2022-10-13
優盛,優盛:代子公司佑全藥品股份有限公司公告董事會決議設置薪資報酬委員會及委任第一屆薪資報酬委員會委員,2022-10-13
優盛,優盛:代子公司佑全藥品股份有限公司公告董事會決議辦理股票公開發行暨推動登錄興櫃計劃,2022-10-13
