code,content,date
泰鼎-KY,"泰鼎-KY:代重要子公司Apex Circuit (Thailand) Co., Ltd.公告董事會通過製程技術提升與新製程開發-HDI之預算",2022-12-20
元太,元太:公告本公司董事會通過新竹新廠增建生產設備,2022-12-20
百和興業-KY,百和興業-KY:代子公司江蘇百宏複合材料科技股份有限公司公告董事會決議聘請審計機構,2022-12-20
百和興業-KY,百和興業-KY:代子公司江蘇百宏複合材料科技(股)公司公告董事會決議召開2023年第1次股東臨時會相關事宜,2022-12-20
百和興業-KY,百和興業-KY:公告越南百宏責任有限公司總經理異動,2022-12-20
萬旭,萬旭:公告本公司向關係人取得使用權資產,2022-12-20
鴻海,鴻海:鴻海精密工業股份有限公司一百零九年度第三期無擔保普通公司債乙券付息公告,2022-12-20
鴻海,鴻海:鴻海精密工業股份有限公司一百零九年度第三期無擔保普通公司債甲券付息公告,2022-12-20
五福,五福:公告本公司111年現金增資發行新股相關事項,2022-12-20
長華*,長華*:公告本公司重要營運主管異動,2022-12-20
長華*,長華*:公告本公司總經理異動,2022-12-20
櫻花建,櫻花建:公告本公司受邀參加凱基證券舉辦之線上法說會,2022-12-20
雅茗-KY,雅茗-KY:代重要子公司上海仙(足宗)林餐飲管理有限公司公告董事會決議調整股利分派,2022-12-20
雅茗-KY,雅茗-KY:代重要子公司上海太全貿易有限公司公告董事會決議調整股利分派,2022-12-20
皇翔,皇翔:公告本公司向關係人購入台北市大同區延平段三小段423地號土地其上之可移轉古蹟容積。,2022-12-20
皇翔,皇翔:新北市土城區運校段505地號等47筆土地之追加工程承攬合約,2022-12-20
遠東新,遠東新:本公司之子公司「遠東資源開發」出售新北市板橋區亞東段982地號建案土地持分予關係人,2022-12-20
皇翔,皇翔:公告本公司公司治理主管異動事宜,2022-12-20
國泰金,國泰金:代陸家嘴國泰人壽公告取得華安-長沙智慧停車項目債權投資計畫,2022-12-20
聯華食,聯華食:公告本公司召開線上法說會,2022-12-20
東訊,東訊:公告本公司董事會決議通過解除經理人競業禁止,2022-12-20
中鼎,中鼎:公告本公司董事會決議通過捐贈「財團法人中鼎教育基金會」案,2022-12-20
東訊,東訊:公告本公司總經理異動,2022-12-20
世芯-KY,世芯-KY:世芯電子股份有限公司（公司代號：3661）109年第3次員工認股權憑證首次行使認購普通股股票上市買賣日期。,2022-12-20
聯合,聯合:聯合骨科器材股份有限公司首次甲種特別股轉換普通股以新股交付情形公告,2022-12-20
萬泰科,萬泰科:公告本公司新增資金貸與金額達新臺幣一千萬元以上且達最近期財務報表淨值百分之二以上,2022-12-20
中鼎,中鼎:公告本公司公司治理主管異動,2022-12-20
中鼎,中鼎:公告本公司代理發言人異動,2022-12-20
大山,大山:補公告本公司第五屆薪酬委員會委員就任。,2022-12-20
加百裕,加百裕:公告本公司111年11月份自結合併報表之負債比率、流動比率及速動比率,2022-12-20
三一東林,三一東林:更正本公司111年11月份資金貸與資訊揭露明細表,2022-12-20
南僑,南僑:公告本公司111年11月自結合併損益,2022-12-20
駿熠電,駿熠電:代子公司URC International L.L.C. (URC)公告董事長異動,2022-12-20
矽格,矽格:公告本公司董事會通過內部稽核主管異動,2022-12-20
崇友,崇友:更正：本公司受邀參加國票證券舉辦之法人說明會,2022-12-20
合一,合一:公告本公司及中天(上海)與醣基生醫簽署協議，合作開發核酸藥物「醣靶向遞送技術」,2022-12-20
東陽,東陽:代重要子公司TONG YANG HOLDING CORPORATION公告經理人異動,2022-12-20
旺宏,旺宏:本公司第12屆第3次董事會通過2023年度捐助「旺宏教育基金會」事宜,2022-12-20
旺宏,旺宏:本公司第12屆第3次董事會通過資本支出預算,2022-12-20
旺宏,旺宏:本公司改派資訊安全長,2022-12-20
大聯大,大聯大:代子公司-富威科技(股)公司公告董監派任事宜,2022-12-20
合一,合一:公告本公司「速必一」新藥(研發代號:ON101)通過促進傷口癒合的外用製劑配方馬來西亞發明專利,2022-12-20
國賓,國賓:公告本公司召開法說會相關資訊,2022-12-20
大聯大,大聯大:代子公司-品佳(股)公司、友尚(股)公司、詮鼎科技(股)公司公告董事會決議不分派111年第三季股利,2022-12-20
致茂,致茂:代重要子公司NEWORLD ELECTRONICS LIMITED公告董事會決議第二次盈餘分配,2022-12-20
國巨,國巨:代子公司公告合併案債權人通知,2022-12-20
神腦,神腦:本公司受邀參加台新證券舉辦之線上法人說明會,2022-12-20
健信,健信:公告本公司受邀參加中國信託綜合證券股份有限公司舉辦之法人說明會,2022-12-20
國巨,國巨:代子公司公告合併案,2022-12-20
新光鋼,新光鋼:公告本公司董事會決議通過捐贈「財團法人新光鋼添澄慈善基金會」案,2022-12-20
順天,順天:本公司代子公司順鼎建設公告董事會決議追加新北市三重區三重段土地新建工程承攬契約,2022-12-20
禾聯碩,禾聯碩:董事會通過本公司及重要子公司聯碩電器股份有限公司向關係人取得使用權資產,2022-12-20
禾聯碩,禾聯碩:董事會通過本公司及重要子公司聯碩電器股份有限公司向關係人取得使用權資產並取具鑑價報告及會計師意見,2022-12-20
禾聯碩,禾聯碩:本公司董事會決議111年上半年現金股利配發基準日,2022-12-20
亞航,亞航:公告本公司董事會重要決議,2022-12-20
日友,日友:係因本公司有價證券於集中交易市場達公布注意交易資訊標準，故公布相關財務業務等重大訊息，以利投資人區別瞭解,2022-12-20
得力,得力:代子公司得力薩摩亞控股(股)公司公告：新增資金貸與金額達「公開發行公司資金貸與及背書保證處理準則」第22條第一項第三款規定,2022-12-20
元大金,元大金:元大金控代子公司元大投信公告股東臨時會重要決議事項,2022-12-20
矽格,矽格:本公司董事會決議通過112年資本支出預算案,2022-12-20
台新金,台新金:本公司代子公司台新創投公告董事會代行股東臨時會,2022-12-20
得力,得力:本公司依第一項第四款：公開發行公司或其子公司新增背書保證金額達新臺幣三千萬元以上且達該公開發行公司最近期財務報表淨值百分之五以上者。,2022-12-20
凱鈺,凱鈺:公告本公司董事會通過內部稽核主管異動案,2022-12-20
得力,得力:公告本公司111.12.20董事會議重大決議事項。,2022-12-20
欣陸,欣陸:本公司受邀參加元富證券所舉辦之法人說明會,2022-12-20
天瀚,"天瀚:本公司受邀參加凱基證券舉辦之線上法人說明會,說明本公司營運概況",2022-12-20
皇將,皇將:公告本公司111年現金增資股款催繳,2022-12-20
嘉彰,嘉彰:公告本公司對Chia Corporation背書保證續約額度,2022-12-20
嘉彰,嘉彰:公告本公司對GOLDSKY背書保證續約額度,2022-12-20
嘉彰,嘉彰:代子公司公告CHIA CORPORATION 公告資金貸與額度續約,2022-12-20
嘉彰,嘉彰:代本公司之子公司Chia Corporation公告董事會決議盈餘匯回案,2022-12-20
凌華,凌華:公告本公司董事會通過總經理暨營運長異動,2022-12-20
世芯-KY,世芯-KY:本公司109年度發行之第3期員工認股權憑證首次行使認購普通股股票上市日期公告,2022-12-20
雄獅,雄獅:公告雄獅旅行社股份有限公司國內第二次無擔保轉(交)換公司債(簡稱：雄獅二，代碼：27312)停止受理轉交換等相關事項。,2022-12-20
雄獅,雄獅:公告雄獅旅行社股份有限公司國內第一次無擔保轉(交)換公司債(簡稱：雄獅一，代碼：27311)停止受理轉交換等相關事項。,2022-12-20
世芯-KY,世芯-KY:109年第1次第3期員工認股權憑證上市登錄後首次申請轉換發行新股暨上市日期,2022-12-20
京城,京城:本公司受邀參加國泰綜合證券舉辦之法人說明會,2022-12-20
力麗店,力麗店:公告本公司111年11月底可動用現金餘額、未來三個月預計現金收支情形,2022-12-20
力麗店,力麗店:公告本公司列入合併財務報告之各子公司111年11月底之負債比率、流動比率、速動比率,2022-12-20
崑鼎投控,崑鼎投控:代重要子公司昱鼎能源科技開發(股)公司公告法人董事改派代表人,2022-12-20
憶聲,憶聲:公告本公司代理發言人及會計主管異動,2022-12-20
一零四,一零四:公告本公司受邀參加元大證券舉辦之法人座談會,2022-12-20
榮創,榮創:公告本公司內部稽核主管異動,2022-12-20
松瑞藥,松瑞藥:本公司有價證券近期多次達公布注意交易資訊標準，故公告相關訊息，以利投資人區別暸解。,2022-12-20
大亞,大亞:代子公司心忠電業股份有限公司公告新增資金貸與達公開發行公司資金貸與及背書保證處理準則 第二十二條第一項第三款公告,2022-12-20
國眾,國眾:公告本公司111年11月自結合併財務報告之財務比率,2022-12-20
瑞基,瑞基:本公司受邀參加元富證券舉辦之法人說明會,2022-12-20
佳穎,佳穎:公告本公司111年11月份自結合併財務報告之負債比率、流動比率及速動比率,2022-12-20
聯電,聯電:公告本公司以租地委建方式興建Fab 12i P3廠房,2022-12-20
全球傳動,全球傳動:公告本公司受邀參加凱基證券舉辦之法人說明會。,2022-12-20
天瀚,天瀚:公告本公司111年私募普通股案第1次定價相關事宜,2022-12-20
洛碁,洛碁:公告本公司減資彌補虧損相關事宜,2022-12-20
美亞,美亞:本公司自辦111年第二次線上法人說明會,2022-12-20
盛達,盛達:公告本公司111年11月份自結合併財務報告之相關資訊,2022-12-20
興勤,興勤:本公司受邀參加康和綜合證券舉辦之法人說明會,2022-12-20
