code,content,date
安國,安國9月營收1.31億元年增22.04% 1—9月達12.17億元,2022-10-05
西勝,西勝9月營收0.79億元年減59.52% 1—9月達13.14億元,2022-10-05
同泰,同泰9月營收1.00億元年減49.63% 1—9月達13.90億元,2022-10-05
新日興,新日興:本公司111年第三季員工認股權憑證轉換普通股情形公告,2022-10-05
金山電,金山電:本公司國內第5次無擔保轉換公司債111年第3季轉換普通股數額公告,2022-10-05
世芯-KY,世芯-KY:說明媒體報導,2022-10-05
鈺邦,鈺邦:公告本公司第三次買回庫藏股執行完畢,2022-10-05
大江,大江9月營收7.07億元年增0.71% 1—9月達55.69億元,2022-10-05
科懋,科懋9月營收0.62億元年減42.34% 1—9月達5.04億元,2022-10-05
凌華,凌華9月營收10.79億元年增31.23% 1—9月達84.31億元,2022-10-05
台耀,台耀9月營收4.05億元年增44.8% 1—9月達26.97億元,2022-10-05
鈊象,鈊象9月營收10.02億元年增8.6% 1—9月達87.81億元,2022-10-05
晶宏,晶宏9月營收1.82億元年減37.26% 1—9月達21.18億元,2022-10-05
所羅門,所羅門9月營收4.67億元年增49.1% 1—9月達40.20億元,2022-10-05
佳世達,佳世達9月營收195.70億元年減5.52% 1—9月達1835.30億元,2022-10-05
南港,南港9月營收5.63億元年減18.54% 1—9月達58.34億元,2022-10-05
和康生,和康生9月營收0.59億元年增7.01% 1—9月達4.40億元,2022-10-05
中磊,中磊:公告本公司111年第3季員工認股權憑證執行情形,2022-10-05
永彰,永彰:代取得人依證券交易法第43條之1第1項規定辦理公告,2022-10-05
進泰電子,進泰電子:代取得人宏蓁資產管理股份有限公司依證券交易法第43條 之1第1項規定辦理公告(補充),2022-10-05
光罩,光罩:代取得人(重要子公司)依證券交易法第43條之1第1項規定辦理公告,2022-10-05
逸達,逸達:逸達生物科技股份有限公司（公司代號：6576）108年第3次員工認股權憑證首次行使認購普通股股票上櫃買賣日期。,2022-10-05
巨路,巨路:巨路國際股份有限公司（公司代號：6192）因現金減資全面換發新股票上市開始買賣日期。,2022-10-05
合勤控,合勤控:合勤投資控股股份有限公司（公司代號：3704）因現金減資全面換發新股票上市開始買賣日期。,2022-10-05
上曜,上曜:上曜建設開發股份有限公司（公司代號：1316）111年第3季轉換普通股股票已上市股數。,2022-10-05
聯華,聯華:聯華實業投資控股股份有限公司（公司代號：1229）111年增資股股票上市掛牌日期暨111年新股權利證書終止上市日期。,2022-10-05
台泥,台泥:台灣水泥股份有限公司（公司代號：1101）因發行海外存託憑證111年現金增資股款繳納憑證上市開始買賣日期。,2022-10-05
美好證,美好證:本公司110年第1次限制員工權利新股之增資新股發放暨上櫃公告,2022-10-05
遠東銀,遠東銀:本公司111年現金增資發行新股股款繳納憑證發放暨上市日期公告,2022-10-05
神達,神達:公告本公司及子公司神達電腦(股)公司向海外子公司SSDL取得美國上市公司股票TD Synnex Corp.,2022-10-05
神達,神達:公告本公司及子公司神達電腦(股)公司向海外子公司SSDL取得美國上市公司股票Concentrix Corp.,2022-10-05
旺宏,旺宏:本公司訂購機器設備公告,2022-10-05
九齊,九齊9月營收1.16億元年減42.64% 1—9月達14.34億元,2022-10-05
新門,新門9月營收0.15億元年增19.61% 1—9月達1.57億元,2022-10-05
鐿鈦,鐿鈦9月營收2.60億元年增46.28% 1—9月達17.52億元,2022-10-05
加百裕,加百裕9月營收8.87億元年減40.84% 1—9月達85.53億元,2022-10-05
錩新,錩新9月營收1.47億元年增32.97% 1—9月達18.47億元,2022-10-05
中電,中電9月營收1.25億元年減10.27% 1—9月達11.78億元,2022-10-05
美好證,美好證:公告本公司註銷收回限制員工權利新股辦理變更登記完成,2022-10-05
福懋油,福懋油:代重要子公司台灣大食品股份有限公司公告法人董事代表人變動,2022-10-05
福懋油,福懋油:公告本公司法人董事代表人變動,2022-10-05
佳世達,佳世達:佳世達一一一年九月份合併營收NT$195.70億元,2022-10-05
菱光,菱光9月營收3.77億元年增26.16% 1—9月達31.39億元,2022-10-05
瑞穎,瑞穎9月營收1.10億元年減43.12% 1—9月達14.24億元,2022-10-05
台虹,台虹9月營收8.70億元年增0.74% 1—9月達68.61億元,2022-10-05
和康生,和康生:公告本公司2022年9月份合併營收,2022-10-05
合一,合一:公告本公司111年第3季因員工認股權憑證執行新增發行之股數,2022-10-05
德淵,德淵:本公司國內第三次無擔保轉換公司債111年第3季轉換普通股公告,2022-10-05
德淵,德淵:本公司國內第二次有擔保轉換公司債111年第3季轉換普通股公告,2022-10-05
大魯閣,大魯閣:代非公開發行公司之取得人公告持有大魯閣實業股份有限公司股份數額增減變動達其已發行股份總額百分之一，且持股比例增、減變動達百分之一情形。,2022-10-05
國票金,國票金:代子公司國票綜合證券(股)公司公告法人董事代表人異動,2022-10-05
大江,大江:2022年9月營收報告,2022-10-05
國票金,國票金:公告本公司設置資訊安全長,2022-10-05
三商,三商:三商投資控股股份有限公司（公司代號：2905）111年除權配股股票上市掛牌日期。,2022-10-05
越峰,越峰:越峰電子材料股份有限公司111年度現金增資發行新股相關事宜(補充公告每股認購價格)。,2022-10-05
藥華藥,藥華藥9月營收2.55億元年增821.85% 1—9月達20.40億元,2022-10-05
台表科,台表科9月營收53.79億元年減16.98% 1—9月達508.58億元,2022-10-05
迅杰,迅杰9月營收0.62億元年減14.2% 1—9月達5.43億元,2022-10-05
詮欣,詮欣9月營收1.73億元年增38.37% 1—9月達13.99億元,2022-10-05
精成科,精成科9月營收22.32億元年減5.28% 1—9月達183.65億元,2022-10-05
耕興,耕興9月營收4.50億元年增10.27% 1—9月達38.29億元,2022-10-05
普誠,普誠9月營收1.69億元年增9.18% 1—9月達14.11億元,2022-10-05
新普,新普9月營收83.68億元年增0.19% 1—9月達708.27億元,2022-10-05
創惟,創惟9月營收1.86億元年減42.09% 1—9月達26.73億元,2022-10-05
遠雄,遠雄9月營收33.04億元年減15.4% 1—9月達185.02億元,2022-10-05
青雲,青雲9月營收1.81億元年減24.27% 1—9月達26.10億元,2022-10-05
jpp-KY,jpp-KY9月營收1.63億元年增42.42% 1—9月達12.65億元,2022-10-05
達興材料,達興材料9月營收2.25億元年減42.34% 1—9月達29.72億元,2022-10-05
立積,立積9月營收2.97億元年增5.25% 1—9月達26.35億元,2022-10-05
光鋐,光鋐9月營收0.96億元年減38.25% 1—9月達9.04億元,2022-10-05
江興鍛,江興鍛9月營收2.29億元年增16.67% 1—9月達18.10億元,2022-10-05
世坤,世坤9月營收0.63億元年減35.66% 1—9月達7.07億元,2022-10-05
貿聯-KY,貿聯-KY9月營收49.44億元年增85.62% 1—9月達401.40億元,2022-10-05
智易,智易9月營收45.22億元年增34.62% 1—9月達339.72億元,2022-10-05
茂訊,茂訊9月營收2.53億元年增0.81% 1—9月達20.07億元,2022-10-05
璟德,璟德9月營收1.10億元年減45.52% 1—9月達11.08億元,2022-10-05
總太,總太9月營收30.19億元年增38505.87% 1—9月達59.37億元,2022-10-05
華固,華固9月營收2.86億元年減92.36% 1—9月達144.69億元,2022-10-05
聯上發,聯上發9月營收0.65億元年減63.64% 1—9月達16.17億元,2022-10-05
華通,華通9月營收76.15億元年增19.3% 1—9月達555.74億元,2022-10-05
生泰,生泰9月營收1.25億元年增74.31% 1—9月達6.50億元,2022-10-05
億泰,億泰9月營收3.13億元年增21.74% 1—9月達27.68億元,2022-10-05
業旺,業旺9月營收1.06億元年增67.17% 1—9月達8.59億元,2022-10-05
興泰,興泰9月營收0.29億元年增17.65% 1—9月達0.49億元,2022-10-05
聯發,聯發:公告本公司新增資金貸與他人金額達「公開發行公司資金貸與及背書保證處理準則」第22條第一項第3款規定公告,2022-10-05
新光金,新光金:母公司代子公司臺灣新光商業銀行股份有限公司公告董事會代行股東臨時會重要決議事項,2022-10-05
遠東銀,遠東銀:公告本公司111年現金增資收足股款暨增資基準日,2022-10-05
聯光通,聯光通:代重要子公司聯瑞科技股份有限公司公告111年第二次股東臨時會重要決議事項,2022-10-05
建錩,建錩:為擴大台灣總部營運需求，擬授權董事長李慶柏先生處理購買土地及建物事宜,2022-10-05
聯發科,聯發科:公告本公司參與機構投資人說明會,2022-10-05
越峰,越峰:公告本公司111年現金增資案向金管會申請延長募集期間三個月,2022-10-05
華鎂鑫,華鎂鑫:代子公司麗崴新能源股份有限公司依公開發行公司資金貸與及背書保證處理準則第二十五條第一項第二、三及四款規定辦理公告,2022-10-05
越峰,越峰:公告本公司訂定111年現金增資認股基準日等相關事宜(補充公告發行價格),2022-10-05
致振,致振:公告本公司更換股務代理機構案經集保公司准予備查,2022-10-05
台表科,台表科:台表科111年09月份自結合併營收為新臺幣53.79億元,2022-10-05
華義,華義:公告本公司召開法人說明會相關資訊,2022-10-05
浩鼎,浩鼎:本公司受邀參加元富證券2022台股企業日,2022-10-05
倫飛,倫飛:公告本公司董事會通過更換股務代理機構,2022-10-05
明揚,明揚:公告本公司國內第一次無擔保轉換公司債收足應募價款,2022-10-05
中鼎,中鼎:公告本公司111年第3季因員工認股權憑證執行而新增發行之股數,2022-10-05
松瑞藥,松瑞藥:公告本公司111年第3季員工執行認股權憑證之發行股數,2022-10-05
邑錡,邑錡:本公司國內第一次無擔保轉換公司債於111年第3季轉換普通股之情形,2022-10-05
松瑞藥,松瑞藥:公告本公司國內第二次有擔保轉換公司債111年第3季轉換普通股之情形,2022-10-05
風青,風青:本公司國內第二次有擔保轉換公司債111年第3季轉換增發新股情形公告,2022-10-05
晟德,晟德:本公司111年盈餘轉增資股票發放暨上櫃日期公告,2022-10-05
華南金,華南金:公告本公司法人董事(和泉投資股份有限公司)代表人異動,2022-10-05
台蠟,台蠟:配合檢調單位至本公司進行搜索調查,2022-10-05
志信,志信:本公司一年內累積買入同一有價證券金額公告,2022-10-05
健和興,健和興:公告本公司111年09月份自結合併營收概算,2022-10-05
神基,神基:代子公司Pacific Royale Ltd.公告辦理現金減資,2022-10-05
強茂,強茂:本公司受邀參加野村證券所舉辦之線上法人說明會,2022-10-05
邑錡,邑錡9月營收0.41億元年減18.16% 1—9月達5.27億元,2022-10-05
GIS-KY,GIS-KY9月營收125.57億元年增8.44% 1—9月達926.55億元,2022-10-05
康舒,康舒9月營收25.33億元年增27.57% 1—9月達195.07億元,2022-10-05
台燿,台燿9月營收14.90億元年減17.02% 1—9月達143.29億元,2022-10-05
台郡,台郡9月營收48.78億元年增50.14% 1—9月達289.47億元,2022-10-05
方土昶,方土昶9月營收1.05億元年減31.09% 1—9月達10.48億元,2022-10-05
嘉聯益,嘉聯益9月營收20.52億元年增56.05% 1—9月達110.63億元,2022-10-05
立凱-KY,立凱-KY9月營收0.54億元年增119.41% 1—9月達3.44億元,2022-10-05
華祺,華祺9月營收2.53億元年增17.92% 1—9月達21.34億元,2022-10-05
致伸,致伸9月營收75.31億元年增19.29% 1—9月達605.17億元,2022-10-05
材料-KY,材料-KY9月營收4.06億元年增85.43% 1—9月達30.40億元,2022-10-05
豪展,豪展9月營收1.06億元年減16.39% 1—9月達9.14億元,2022-10-05
牧德,牧德9月營收1.51億元年減38.05% 1—9月達16.08億元,2022-10-05
力旺,力旺9月營收0.58億元年增2.03% 1—9月達23.14億元,2022-10-05
穩懋,穩懋9月營收11.94億元年減48.09% 1—9月達147.31億元,2022-10-05
