code,content,date
愛普*,愛普*9月營收4.00億元年減31.63% 1—9月達42.73億元,2022-10-06
系通,系通9月營收0.05億元年減55.39% 1—9月達0.94億元,2022-10-06
優盛,優盛9月營收3.39億元年增11.15% 1—9月達32.84億元,2022-10-06
皇翔,皇翔9月營收5.36億元年增59.08% 1—9月達58.17億元,2022-10-06
網家,網家:代重要子公司廿一世紀數位科技(股)公司公告董事會決議合併案,2022-10-06
網家,網家:代重要子公司廿一世紀數位(股)公司董監事異動,2022-10-06
網家,網家:代重要子公司廿一世紀數位科技(股)公司公告股東臨時會地點及相關事宜,2022-10-06
百和興業-KY,百和興業-KY:(補充公告處份車位之交易相對人)本公司董事會決議無錫百宏置業公司處份建案之部份房地及部份車位予關係人,2022-10-06
元禎,元禎9月營收6.23億元年減32.93% 1—9月達71.79億元,2022-10-06
台泥,台泥9月營收104.05億元年增8.41% 1—9月達793.42億元,2022-10-06
日電貿,日電貿:公告本公司董事會決議辦理現金增資私募普通股價格定價及增資基準日相關事宜。,2022-10-06
有益,有益9月營收2.64億元年增0.35% 1—9月達25.29億元,2022-10-06
百和,百和9月營收12.54億元年增13.75% 1—9月達133.72億元,2022-10-06
全國,全國9月營收20.00億元年增5.21% 1—9月達180.45億元,2022-10-06
中鼎,中鼎9月營收87.85億元年增49.03% 1—9月達692.06億元,2022-10-06
青鋼,青鋼9月營收1.05億元年減0.31% 1—9月達9.58億元,2022-10-06
鉅邁,鉅邁9月營收0.58億元年減7.49% 1—9月達5.71億元,2022-10-06
東生華,東生華9月營收0.41億元年增16.25% 1—9月達3.42億元,2022-10-06
可寧衛,可寧衛9月營收5.20億元年增87.85% 1—9月達37.94億元,2022-10-06
商之器,商之器9月營收0.15億元年減12.03% 1—9月達2.86億元,2022-10-06
白紗科,白紗科9月營收1.34億元年增29.69% 1—9月達10.84億元,2022-10-06
宇瞻,宇瞻9月營收8.73億元年增20.73% 1—9月達66.62億元,2022-10-06
富鼎,富鼎9月營收2.88億元年減17.63% 1—9月達32.05億元,2022-10-06
朋程,朋程9月營收3.69億元年增19.39% 1—9月達30.53億元,2022-10-06
精星,精星9月營收6.48億元年增69.84% 1—9月達50.01億元,2022-10-06
達方,達方9月營收25.14億元年增11.93% 1—9月達227.41億元,2022-10-06
福懋科,福懋科9月營收8.81億元年增7.29% 1—9月達79.33億元,2022-10-06
至上,至上9月營收125.58億元年減35.08% 1—9月達1383.55億元,2022-10-06
大世科,大世科9月營收4.19億元年減5.63% 1—9月達31.53億元,2022-10-06
長華*,長華*9月營收17.66億元年減2.76% 1—9月達169.88億元,2022-10-06
全達,全達9月營收1.29億元年增568.25% 1—9月達8.36億元,2022-10-06
文曄,文曄:本公司董事會決議辦理限制員工權利新股收回註銷減資事宜,2022-10-06
台通,台通9月營收1.69億元年增66.79% 1—9月達12.84億元,2022-10-06
鈺邦,鈺邦9月營收2.10億元年減14.13% 1—9月達18.56億元,2022-10-06
文曄,文曄:本公司董事會決議通過因應集團組織架構調整直接取得慶成企業有限公司股權,2022-10-06
金橋,金橋9月營收1.49億元年增79.02% 1—9月達10.72億元,2022-10-06
宜鼎,宜鼎9月營收8.49億元年減9.75% 1—9月達80.17億元,2022-10-06
新鼎,新鼎9月營收4.34億元年增108.14% 1—9月達26.87億元,2022-10-06
中茂,中茂9月營收0.03億元年增41.37% 1—9月達0.08億元,2022-10-06
文曄,文曄:本公司董事會決議通過因應集團組織架構調整直接取得文曄科技(香港)有限公司股權,2022-10-06
至興,至興9月營收2.86億元年增61.02% 1—9月達23.38億元,2022-10-06
漢磊,漢磊9月營收8.07億元年增22.47% 1—9月達67.82億元,2022-10-06
世芯-KY,世芯-KY9月營收14.64億元年增61.81% 1—9月達91.35億元,2022-10-06
廣寰科,廣寰科9月營收0.45億元年增4.36% 1—9月達3.38億元,2022-10-06
第一店,第一店9月營收0.23億元年增1.76% 1—9月達2.13億元,2022-10-06
裕民,裕民9月營收10.21億元年減30.05% 1—9月達109.51億元,2022-10-06
興勤,興勤9月營收6.44億元年減0.36% 1—9月達55.86億元,2022-10-06
茂達：員工認股權憑證發行及認股辦法,茂達：員工認股權憑證發行及認股辦法,2022-10-06
原相,原相:本公司一百一十一年第三季員工執行認股權憑證之發行股數,2022-10-06
艾訊,艾訊:公告本公司111年第三季員工認股權憑證執行認股新增發行之股票數額。,2022-10-06
總太,總太:公告本公司111年第3季因員工認股權憑證執行而新增發行之股數,2022-10-06
豐祥-KY,豐祥-KY:公告本公司國內第一次無擔保轉換公司債首次轉換以新股交付情形,2022-10-06
大宇資,大宇資:本公司依證券交易法第43條之1第1項規定辦理公告,2022-10-06
樂威科-KY,樂威科-KY:(更正公告)依證交法第43條之1第1項規定，代非公開發行公司辦理公告,2022-10-06
東和,東和9月營收0.45億元年減30.01% 1—9月達5.48億元,2022-10-06
文曄,文曄:本公司董事會決議取得日電貿股份有限公司私募普通股,2022-10-06
大峽谷-KY,大峽谷-KY:公告本公司股東臨時會決議通過解除新任董事競業禁止之限制,2022-10-06
大峽谷-KY,大峽谷-KY:公告本公司「審計委員會」及「薪酬委員會」委員異動,2022-10-06
大峽谷-KY,大峽谷-KY:公告本公司111年第一次股東臨時會決議事項,2022-10-06
