code,content,date
中鋼,中鋼:代子公司中冠資訊公司公告取得不動產使用權資產,2022-12-28
天蔥,天蔥:公告本公司董事會重要決議事項,2022-12-28
如興,如興:代子公司RH International Holdings Limited依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款規定公告。,2022-12-28
矽力*-KY,矽力*-KY:矽力杰股份有限公司（公司代號：6415）註銷收回股票事宜。,2022-12-28
中信金,中信金:代子公司台灣彩券股份有限公司公告與中國信託商業銀行股份有限公司簽訂「公益彩券發行委託合約書」,2022-12-28
寶成,寶成:代子公司昆山元英電子科技有限公司公告配合政府土地徵收事宜,2022-12-28
世芯-KY,世芯-KY:世芯電子股份有限公司（公司代號：3661）109年第1次員工認股權憑證首次行使認購普通股股票上市買賣日期。,2022-12-28
立德,立德:本公司公告背書保證金額達『公開發行公司資金貸與及背書保證處理準則』第二十五條第一項第三四款之公告,2022-12-28
立德,"立德:公告本公司資金貸與已達『公開發行公司資金貸與及背書保證處理準則』第22條第一項第二,三款之公告規定",2022-12-28
立德,"立德:本公司代子公司Leader International Holding Ltd.公告資金貸與已達『公開發行公司資金貸與及背書保證處理準則』第22條第一項第二,三款之公告規定",2022-12-28
立德,"立德:本公司代子公司LEI Industries (H.K.) Limited公告資金貸與已達『公開發行公司資金貸與及背書保證處理準則』第22條第一項第二,三款之公告規定",2022-12-28
立德,"立德:本公司代子公司江蘇領先電子有限公司公告資金貸與已達『公開發行公司資金貸與及背書保證處理準則』第22條第一項第二,三款之公告規定",2022-12-28
立德,"立德:本公司代子公司東莞領航電子有限公司公告資金貸與已達『公開發行公司資金貸與及背書保證處理準則』第22條第一項第二,三款之公告規定",2022-12-28
立德,"立德:本公司代子公司Leader Electronics Affiliated Inc.公告資金貸與已達『公開發行公司資金貸與及背書保證處理準則』第22條第一項第二,三款之公告規定",2022-12-28
立德,立德:本公司及其子公司資金貸與他人餘額達本公司最近期財務報表淨值20%以上,2022-12-28
富邦金,富邦金:富邦金控代子公司台北富邦商業銀行股份有限公司公告取得富邦綜合證券股份有限公司一筆使用權資產,2022-12-28
中石化,中石化:代重要子公司鼎越開發股份有限公司公告董事會通過與關係人威京國際行銷股份有限公司之代銷合約。,2022-12-28
長榮航,長榮航:公告本公司處分長榮鋼鐵股份有限公司普通股,2022-12-28
穩懋,"穩懋:代重要子公司Chainwin Biotech and Agrotech (Cayman Islands) Co., Ltd.公告董事會通過股份受讓案(包含更新111/11/8公告)",2022-12-28
中石化,中石化:本公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款公告,2022-12-28
富邦金,富邦金:公告本公司法人董事改派代表人,2022-12-28
山富,山富:本公司受邀參加華南永昌證券舉辦之法說會,2022-12-28
威剛,威剛:公告本公司111年11月底自結合併財務比率之負債、流動、速動等比率,2022-12-28
大聯大,大聯大:代子公司-富威科技(股)公司公告董事會(代行股東會職權)決議解除董事競業禁止之限制,2022-12-28
大聯大,大聯大:代子公司-富威科技(股)公司公告董事會通過董事長續任事宜,2022-12-28
長華*,長華*:公告海外私募基金對本公司返還出資額,2022-12-28
億豐,億豐:代重要子公司東莞泛昌窗簾制品有限公司公告處分一部分土地使用權及建築物,2022-12-28
瀚荃,瀚荃:公告本公司董事會決議設置風險管理委員會並委任委員,2022-12-28
瀚荃,瀚荃:公告本公司執行長異動,2022-12-28
北基,北基:代子公司亨豐能源(股)公司公告新增背書保證,2022-12-28
合邦,合邦:公告本公司董事會訂定減資基準日及減資換發股票作業計畫,2022-12-28
世芯-KY,世芯-KY:本公司109年度發行之第1期員工認股權憑證首次行使認購普通股股票上市日期公告,2022-12-28
國泰金,國泰金:國泰金融控股股份有限公司（公司代號：2882）111年現金增資股款繳納憑證上市開始買賣日期。,2022-12-28
世芯-KY,世芯-KY:109年第1次第1期員工認股權憑證上市登錄後首次申請轉換發行新股暨上市日期,2022-12-28
中工,中工:公告本公司董事會決議關係人捐贈事宜,2022-12-28
國泰金,國泰金:代子公司國泰產險公告111年度第二次私募現金增資股款金額收足。,2022-12-28
中工,中工:公告本公司財務主管異動。,2022-12-28
勝一,勝一:本公司董事會民國111年12月28日重大決議。,2022-12-28
華興,華興:公告本公司研發主管異動,2022-12-28
華興,華興:代重要子公司華能光電科技股份有限公司公告總經理異動,2022-12-28
國泰金,國泰金:代子公司國泰人壽公告發行私募普通股之現金增資股款金額收足。,2022-12-28
國泰金,國泰金:代子公司國泰世華商業銀行股份有限公司公告代理發言人異動事宜,2022-12-28
國泰金,國泰金:代子公司國泰世華商業銀行股份有限公司公告發言人異動事宜,2022-12-28
秋雨,秋雨:代重要子公司廣豐國際媒體股份有限公司公告聘任執行長,2022-12-28
富邦金,富邦金:富邦金控代子公司台北富邦銀行公告發行112年度第1期無到期日非累積次順位金融債券新臺幣參拾捌億柒仟萬元整(補充110/12/22公告),2022-12-28
富邦金,富邦金:富邦金控代富邦財險公告推舉代理董事長,2022-12-28
嘉聯益,嘉聯益:代子公司嘉聯益電子(昆山)有限公司公告董事會通過盈餘轉增資案,2022-12-28
台新金,台新金:台新金控代子公司台新期貨公告董事會代行股東臨時會重要決議事項,2022-12-28
康聯訊,康聯訊:依據公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款規定辦理,2022-12-28
和桐,和桐:代子公司金桐石油化工有限公司公告董事會決議盈餘分配案,2022-12-28
和桐,和桐:代子公司金桐石油化工有限公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款規定辦理公告,2022-12-28
嘉聯益,嘉聯益:公告本公司發言人異動,2022-12-28
博大,博大:公告本公司設置公司治理主管,2022-12-28
信驊,信驊:本公司庫藏股註銷完成實收資本額變更登記事宜,2022-12-28
晉泰,晉泰:本公司新增資金貸與達NT$1000萬元以上且達最近期財報淨值2%以上。,2022-12-28
英利-KY,英利-KY:本公司董事會決議通過新建高性能擠出型材和零部件生產基地,2022-12-28
沛波,沛波:公告本公司取得土地使用權資產,2022-12-28
英利-KY,英利-KY:本公司董事會決議通過新建新能源汽車零部件製造中心,2022-12-28
沛波,沛波:公告本公司董事會通過對關係人捐贈事宜,2022-12-28
英利-KY,英利-KY:本公司董事會決議通過新建高端汽車模具製造中心,2022-12-28
國票金,國票金:代子公司國票綜合證券公告法人董事代表人異動,2022-12-28
長興,長興:代子公司長興(廣州)光電材料有限公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款之規定辦理公告,2022-12-28
統一,統一:代子公司統健實業(股)公司公告取得不動產使用權資產(租期調整),2022-12-28
長興,長興:代子公司長興(中國)投資有限公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款之規定辦理公告,2022-12-28
長興,長興:代子公司長興化學工業(中國)有限公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第三款之規定辦理公告,2022-12-28
欣技,欣技:公告本公司設置公司治理主管,2022-12-28
長興,長興:代子公司依公開發行公司資金貸與及背書保證處理準則第二十二條第一項第二款之規定辦理公告,2022-12-28
長興,長興:公告本公司重要營運主管變動,2022-12-28
凱衛,凱衛:公告本公司111年第四季起更換財報簽證會計師事務所,2022-12-28
豐祥-KY,豐祥-KY:本公司受邀參加元大證券舉辦之線上法人說明會,2022-12-28
永豐金,永豐金:永豐金控代子公司永豐金證券(亞洲)有限公司公告內部稽核主管異動,2022-12-28
佳穎,佳穎:公告本公司背書保證達「公開發行公司資金貸與及背書保證處理準則」第二十五條第一項第一款規定,2022-12-28
佳穎,佳穎:公告本公司背書保證達「公開發行公司資金貸與及背書保證處理準則」第二十五條第一項第三款及第四款規定,2022-12-28
世紀鋼,世紀鋼:公告本公司發言人及代理發言人異動,2022-12-28
鈺齊-KY,鈺齊-KY:董事會決議股利分派,2022-12-28
瑞築,瑞築:公告本公司內部稽核主管異動,2022-12-28
皇昌,皇昌:公告本公司取得「環狀線北環段Y20(不含)~Y23(含)土建及水電環控區段標工程」,2022-12-28
力致,力致:本公司董事會決議投資設立越南子公司,2022-12-28
臻鼎-KY,臻鼎-KY:代子公司碁鼎科技秦皇島有限公司公告通過資金貸與額度案,2022-12-28
臻鼎-KY,臻鼎-KY:代子公司Pacific Fair International Limited公告通過資金貸與額度案,2022-12-28
新普,新普:代重要子公司華普電子(常熟)有限公司公告取得使用權資產,2022-12-28
詩肯,詩肯:代重要子公司Nova Furnishing Holdings Pte. Ltd.公告得標取得土地及建築物使用權資產,2022-12-28
新普,新普:代子公司重慶貽百電子有限公司公告取得使用權資產,2022-12-28
臻鼎-KY,臻鼎-KY:代子公司Mayco Industral Limited公告通過資金貸與額度案,2022-12-28
中碳,中碳:本公司與台塑河靜鋼鐵興業責任有限公司合資協議現況補充說明(新增內容說明),2022-12-28
東典,東典:公告本公司副董事長發生異動,2022-12-28
東典,東典:本公司法人董事之代表人變動公告,2022-12-28
中美晶,中美晶:公告本公司111年11月自結合併財務報表之負債比率、流動比率及速動比率,2022-12-28
環球晶,環球晶:公告本公司111年11月自結合併財務報表之負債比率、流動比率及速動比率,2022-12-28
國際中橡,"國際中橡:代子公司Synpac (North Carolina), Inc.公告新增資金貸與額度達處理準則第22條第1項第3款應公告相關事宜",2022-12-28
拓凱,拓凱:本公司與科技部中部科學工業園區管理局之土地租賃契約進行換約,2022-12-28
淇譽電,淇譽電:公告櫃檯買賣中心核准本公司股票終止櫃檯買賣公告,2022-12-28
業旺,業旺:公告本公司111年第一次股東臨時會重要決議事項,2022-12-28
祺驊,祺驊:本公司受邀參加玉山證券111年12月29日所舉辦之法人說明會,2022-12-28
日友,日友:代子公司北京潤泰環保科技有限公司公告董事會決議資本公積轉增資發行新股,2022-12-28
岳豐,岳豐:代重要子公司EUROPOWER INTERNATIONAL LIMITED公告盈餘分配決議案,2022-12-28
精測,精測:本公司受邀參加瑞士信貸舉辦之「2023 Greater China Technology and Internet Conference」,2022-12-28
中碳,中碳:本公司向關係人中鋼公司承租儲槽到期續約,2022-12-28
中碳,中碳:本公司向關係人中鋼公司承租集團總部大樓到期續約,2022-12-28
合騏,合騏:公告本公司董事會決議不再繼續辦理110年私募普通股案,2022-12-28
銘旺科,銘旺科:公告更正本公司私募有價證券申報作業專區資訊(股款繳納完成日起十五日內申報),2022-12-28
台泥,"台泥:代子公司TCC International（Hong Kong）Co.,Ltd.公告董事會決議增資台泥(杭州)環保科技有限公司",2022-12-28
中碳,中碳:本公司與台塑河靜鋼鐵興業責任有限公司合資協議現況補充說明,2022-12-28
淇譽電,淇譽電:本公司因股份轉換案依據企業併購法第33條規定公告相關事項,2022-12-28
三福化,三福化:補公告本公司資金貸與達「公開發行公司資金貸與及背書保證處理準則」第二十二條第一項第一款之規定,2022-12-28
淇譽電,淇譽電:公告財團法人中華民國櫃檯買賣中心核准本公司股票自112年2月2月2日起停止櫃檯買賣，並自民國112年2月10日起終止櫃檯買賣,2022-12-28
中化,"中化:代子公司「CHUNGHWA HOLDING CO.,LTD」公告其董事會決議發放現金股利",2022-12-28
位速,位速:公告本公司111年11月份自結合併財務報表之流動比率、速動比率及負債比率,2022-12-28
和碩,和碩:和碩聯合科技股份有限公司一○九年度第二期無擔保普通公司債乙券付息公告,2022-12-28
和碩,和碩:和碩聯合科技股份有限公司一○九年度第二期無擔保普通公司債甲券付息公告,2022-12-28
和碩,和碩:和碩聯合科技股份有限公司一○六年度第二期無擔保普通公司債乙券終止櫃檯買賣公告,2022-12-28
和碩,和碩:和碩聯合科技股份有限公司一○六年度第二期無擔保普通公司債丙券付息公告,2022-12-28
和碩,和碩:和碩聯合科技股份有限公司一○六年度第二期無擔保普通公司債乙券還本付息公告,2022-12-28
光寶科,光寶科:受邀參加Credit Suisse舉辦之法人說明會「9th Greater China Technology and Internet Conference」,2022-12-28
三一東林,三一東林:公告本公司受邀參加兆豐證券舉辦之線上法人說明會,2022-12-28
建新國際,建新國際:公告本公司背書保證達處理準則第25條第1項第1款之規定,2022-12-28
迎輝,迎輝:公告本公司111年11月份自結合併財務報告之負債比率、流動比率及速動比率,2022-12-28
波力-KY,波力-KY:公告本公司會計主管及公司治理主管異動,2022-12-28
力麒,力麒:代子公司儷京公告「力麗溫德姆溫泉酒店新建工程」之後場室內裝潢工程,2022-12-28
鄉林,鄉林:公告本公司召開法人說明會相關資訊,2022-12-28
曜越,曜越:本公司受邀參加永豐金證券舉辦之線上法人說明會,2022-12-28
譜瑞-KY,譜瑞-KY:公告本公司西元2022年第一次買回庫藏股執行完畢,2022-12-28
辣椒,辣椒:本公司受邀參加統一證券舉辦之線上法人說明會,2022-12-28
綠河-KY,綠河-KY:公告本公司發言人異動,2022-12-28
綠河-KY,綠河-KY:公告本公司設置公司治理主管,2022-12-28
中裕：員工認股權憑證發行及認股辦法,中裕：員工認股權憑證發行及認股辦法,2022-12-28
晶采,晶采:本公司受邀參加福邦證券舉辦之法人說明會,2022-12-28
福邦證,福邦證:公告本公司召開111年度第2次法人說明會,2022-12-28
志聯,志聯:公告本公司獨立董事就董事會之決議事項表示反對意見,2022-12-28
泰茂,泰茂:公告本公司發行國內第四次有擔保轉換公司債,2022-12-28
晶悅,晶悅:本公司受邀參加元大證券舉辦之座談會之公告,2022-12-28
華友聯,華友聯:公告本公司與台灣三井不動產股份有限公司成立合資公司,2022-12-28
金麗-KY,金麗-KY:內部稽核主管異動案,2022-12-28
千興,千興:公告本公司法人董事改派代表人,2022-12-28
翔耀,翔耀:公告董事會通過本公司新任內部稽核主管,2022-12-28
凌華,凌華:澄清經濟日報111/12/28報導,2022-12-28
東洋,東洋:澄清中國時報、經濟日報、工商時報111/12/28之報導,2022-12-28
皇將,皇將:皇將科技股份有限公司（公司代號：4744）111年現金增資股款繳納憑證上櫃開始買賣日期。,2022-12-28
家登,家登:澄清111年12月28日經濟日報之相關報導。,2022-12-28
碩天,碩天:公告碩天股份有限公司國內第一次無擔保轉換公司債(簡稱：碩天一，代碼：36171)因於112年01月15日到期暨訂於112年01月16日終止櫃檯買賣等相關事宜。,2022-12-28
鴻海,鴻海:鴻海精密工業股份有限公司一百零九年度第三期無擔保普通公司債丁券付息公告,2022-12-28
鴻海,鴻海:鴻海精密工業股份有限公司一百零九年度第三期無擔保普通公司債丙券付息公告,2022-12-28
